audit_type,component,rank,verse_id,surah,verse,probability,translation
core_probability_ge_0.8,0,7,48:14,48,14,1.0,And to Allah belongs the dominion of the heavens and the earth. He forgives whom He wills and punishes whom He wills. And ever is Allah Forgiving and Merciful.
core_probability_ge_0.8,0,8,24:5,24,5,1.0,"Except for those who repent thereafter and reform, for indeed, Allah is Forgiving and Merciful."
core_probability_ge_0.8,0,9,9:117,9,117,1.0,"Allah has already forgiven the Prophet and the Muhajireen and the Ansar who followed him in the hour of difficulty after the hearts of a party of them had almost inclined [to doubt], and then He forgave them. Indeed, He was to them Kind and Merciful."
core_probability_ge_0.8,0,10,9:118,9,118,1.0,"And [He also forgave] the three who were left behind [and regretted their error] to the point that the earth closed in on them in spite of its vastness and their souls confined them and they were certain that there is no refuge from Allah except in Him. Then He turned to them so they could repent. Indeed, Allah is the Accepting of repentance, the Merciful."
top_posterior,1,1,23:88,23,88,1.0,"Say, ""In whose hand is the realm of all things - and He protects while none can protect against Him - if you should know?"""
top_posterior,1,2,27:59,27,59,1.0,"Say, [O Muhammad], ""Praise be to Allah, and peace upon His servants whom He has chosen. Is Allah better or what they associate with Him?"""
top_posterior,1,3,21:45,21,45,1.0,"Say, ""I only warn you by revelation."" But the deaf do not hear the call when they are warned."
top_posterior,1,4,28:49,28,49,1.0,"Say, ""Then bring a scripture from Allah which is more guiding than either of them that I may follow it, if you should be truthful."""
top_posterior,1,5,3:15,3,15,1.0,"Say, ""Shall I inform you of [something] better than that? For those who fear Allah will be gardens in the presence of their Lord beneath which rivers flow, wherein they abide eternally, and purified spouses and approval from Allah. And Allah is Seeing of [His] servants -"
top_posterior,1,6,28:71,28,71,1.0,"Say, ""Have you considered: if Allah should make for you the night continuous until the Day of Resurrection, what deity other than Allah could bring you light? Then will you not hear?"""
top_posterior,1,7,27:65,27,65,1.0,"Say, ""None in the heavens and earth knows the unseen except Allah, and they do not perceive when they will be resurrected."""
top_posterior,1,8,21:108,21,108,1.0,"Say, ""It is only revealed to me that your god is but one God; so will you be Muslims [in submission to Him]?"""
top_posterior,1,9,10:69,10,69,1.0,"Say, ""Indeed, those who invent falsehood about Allah will not succeed."""
top_posterior,1,10,10:104,10,104,1.0,"Say, [O Muhammad], ""O people, if you are in doubt as to my religion - then I do not worship those which you worship besides Allah; but I worship Allah, who causes your death. And I have been commanded to be of the believers"
core_probability_ge_0.8,1,1,23:88,23,88,1.0,"Say, ""In whose hand is the realm of all things - and He protects while none can protect against Him - if you should know?"""
core_probability_ge_0.8,1,2,27:59,27,59,1.0,"Say, [O Muhammad], ""Praise be to Allah, and peace upon His servants whom He has chosen. Is Allah better or what they associate with Him?"""
core_probability_ge_0.8,1,3,21:45,21,45,1.0,"Say, ""I only warn you by revelation."" But the deaf do not hear the call when they are warned."
core_probability_ge_0.8,1,4,28:49,28,49,1.0,"Say, ""Then bring a scripture from Allah which is more guiding than either of them that I may follow it, if you should be truthful."""
core_probability_ge_0.8,1,5,3:15,3,15,1.0,"Say, ""Shall I inform you of [something] better than that? For those who fear Allah will be gardens in the presence of their Lord beneath which rivers flow, wherein they abide eternally, and purified spouses and approval from Allah. And Allah is Seeing of [His] servants -"
core_probability_ge_0.8,1,6,28:71,28,71,1.0,"Say, ""Have you considered: if Allah should make for you the night continuous until the Day of Resurrection, what deity other than Allah could bring you light? Then will you not hear?"""
core_probability_ge_0.8,1,7,27:65,27,65,1.0,"Say, ""None in the heavens and earth knows the unseen except Allah, and they do not perceive when they will be resurrected."""
core_probability_ge_0.8,1,8,21:108,21,108,1.0,"Say, ""It is only revealed to me that your god is but one God; so will you be Muslims [in submission to Him]?"""
core_probability_ge_0.8,1,9,10:69,10,69,1.0,"Say, ""Indeed, those who invent falsehood about Allah will not succeed."""
core_probability_ge_0.8,1,10,10:104,10,104,1.0,"Say, [O Muhammad], ""O people, if you are in doubt as to my religion - then I do not worship those which you worship besides Allah; but I worship Allah, who causes your death. And I have been commanded to be of the believers"
top_posterior,2,1,53:33,53,33,1.0,Have you seen the one who turned away
top_posterior,2,2,15:93,15,93,0.9999695,About what they used to do.
top_posterior,2,3,36:4,36,4,0.9999695,On a straight path.
top_posterior,2,4,80:12,80,12,0.9999543,So whoever wills may remember it.
top_posterior,2,5,17:35,17,35,0.9999466,"And give full measure when you measure, and weigh with an even balance. That is the best [way] and best in result."
top_posterior,2,6,70:41,70,41,0.999939,To replace them with better than them; and We are not to be outdone.
top_posterior,2,7,38:38,38,38,0.99992365,And others bound together in shackles.
top_posterior,2,8,88:1,88,1,0.9999084,Has there reached you the report of the Overwhelming [event]?
top_posterior,2,9,68:52,68,52,0.9999084,But it is not except a reminder to the worlds.
top_posterior,2,10,69:25,69,25,0.9999084,"But as for he who is given his record in his left hand, he will say, ""Oh, I wish I had not been given my record"
core_probability_ge_0.8,2,1,53:33,53,33,1.0,Have you seen the one who turned away
core_probability_ge_0.8,2,2,15:93,15,93,0.9999695,About what they used to do.
core_probability_ge_0.8,2,3,36:4,36,4,0.9999695,On a straight path.
core_probability_ge_0.8,2,4,80:12,80,12,0.9999543,So whoever wills may remember it.
core_probability_ge_0.8,2,5,17:35,17,35,0.9999466,"And give full measure when you measure, and weigh with an even balance. That is the best [way] and best in result."
core_probability_ge_0.8,2,6,70:41,70,41,0.999939,To replace them with better than them; and We are not to be outdone.
core_probability_ge_0.8,2,7,38:38,38,38,0.99992365,And others bound together in shackles.
core_probability_ge_0.8,2,8,88:1,88,1,0.9999084,Has there reached you the report of the Overwhelming [event]?
core_probability_ge_0.8,2,9,68:52,68,52,0.9999084,But it is not except a reminder to the worlds.
core_probability_ge_0.8,2,10,69:25,69,25,0.9999084,"But as for he who is given his record in his left hand, he will say, ""Oh, I wish I had not been given my record"
top_posterior,3,1,74:33,74,33,1.0,And [by] the night when it departs
top_posterior,3,2,42:18,42,18,1.0,"Those who do not believe in it are impatient for it, but those who believe are fearful of it and know that it is the truth. Unquestionably, those who dispute concerning the Hour are in extreme error."
top_posterior,3,3,89:4,89,4,1.0,"And [by] the night when it passes,"
top_posterior,3,4,81:17,81,17,1.0,And by the night as it closes in
top_posterior,3,5,81:1,81,1,1.0,When the sun is wrapped up [in darkness]
top_posterior,3,6,91:4,91,4,1.0,And [by] the night when it covers it
top_posterior,3,7,53:57,53,57,1.0,The Approaching Day has approached.
top_posterior,3,8,93:1,93,1,1.0,By the morning brightness
top_posterior,3,9,92:2,92,2,1.0,And [by] the day when it appears
top_posterior,3,10,22:61,22,61,1.0,That is because Allah causes the night to enter the day and causes the day to enter the night and because Allah is Hearing and Seeing.
core_probability_ge_0.8,3,1,74:33,74,33,1.0,And [by] the night when it departs
core_probability_ge_0.8,3,2,42:18,42,18,1.0,"Those who do not believe in it are impatient for it, but those who believe are fearful of it and know that it is the truth. Unquestionably, those who dispute concerning the Hour are in extreme error."
core_probability_ge_0.8,3,3,89:4,89,4,1.0,"And [by] the night when it passes,"
core_probability_ge_0.8,3,4,81:17,81,17,1.0,And by the night as it closes in
core_probability_ge_0.8,3,5,81:1,81,1,1.0,When the sun is wrapped up [in darkness]
core_probability_ge_0.8,3,6,91:4,91,4,1.0,And [by] the night when it covers it
core_probability_ge_0.8,3,7,53:57,53,57,1.0,The Approaching Day has approached.
core_probability_ge_0.8,3,8,93:1,93,1,1.0,By the morning brightness
core_probability_ge_0.8,3,9,92:2,92,2,1.0,And [by] the day when it appears
core_probability_ge_0.8,3,10,22:61,22,61,1.0,That is because Allah causes the night to enter the day and causes the day to enter the night and because Allah is Hearing and Seeing.
top_posterior,4,1,2:6,2,6,0.9999962,"Indeed, those who disbelieve - it is all the same for them whether you warn them or do not warn them - they will not believe."
top_posterior,4,2,2:171,2,171,0.9999809,"The example of those who disbelieve is like that of one who shouts at what hears nothing but calls and cries cattle or sheep - deaf, dumb and blind, so they do not understand."
top_posterior,4,3,44:34,44,34,0.999958,"Indeed, these [disbelievers] are saying,"
top_posterior,4,4,3:176,3,176,0.9999161,"And do not be grieved, [O Muhammad], by those who hasten into disbelief. Indeed, they will never harm Allah at all. Allah intends that He should give them no share in the Hereafter, and for them is a great punishment."
top_posterior,4,5,84:22,84,22,0.99988174,"But those who have disbelieved deny,"
top_posterior,4,6,7:76,7,76,0.99977106,"Said those who were arrogant, ""Indeed we, in that which you have believed, are disbelievers."""
top_posterior,4,7,46:7,46,7,0.9997367,"And when Our verses are recited to them as clear evidences, those who disbelieve say of the truth when it has come to them, ""This is obvious magic."""
top_posterior,4,8,83:34,83,34,0.99972916,"So Today those who believed are laughing at the disbelievers,"
top_posterior,4,9,98:1,98,1,0.99972534,Those who disbelieved among the People of the Scripture and the polytheists were not to be parted [from misbelief] until there came to them clear evidence -
top_posterior,4,10,22:55,22,55,0.9997101,But those who disbelieve will not cease to be in doubt of it until the Hour comes upon them unexpectedly or there comes to them the punishment of a barren Day.
core_probability_ge_0.8,4,1,2:6,2,6,0.9999962,"Indeed, those who disbelieve - it is all the same for them whether you warn them or do not warn them - they will not believe."
core_probability_ge_0.8,4,2,2:171,2,171,0.9999809,"The example of those who disbelieve is like that of one who shouts at what hears nothing but calls and cries cattle or sheep - deaf, dumb and blind, so they do not understand."
core_probability_ge_0.8,4,3,44:34,44,34,0.999958,"Indeed, these [disbelievers] are saying,"
core_probability_ge_0.8,4,4,3:176,3,176,0.9999161,"And do not be grieved, [O Muhammad], by those who hasten into disbelief. Indeed, they will never harm Allah at all. Allah intends that He should give them no share in the Hereafter, and for them is a great punishment."
core_probability_ge_0.8,4,5,84:22,84,22,0.99988174,"But those who have disbelieved deny,"
core_probability_ge_0.8,4,6,7:76,7,76,0.99977106,"Said those who were arrogant, ""Indeed we, in that which you have believed, are disbelievers."""
core_probability_ge_0.8,4,7,46:7,46,7,0.9997367,"And when Our verses are recited to them as clear evidences, those who disbelieve say of the truth when it has come to them, ""This is obvious magic."""
core_probability_ge_0.8,4,8,83:34,83,34,0.99972916,"So Today those who believed are laughing at the disbelievers,"
core_probability_ge_0.8,4,9,98:1,98,1,0.99972534,Those who disbelieved among the People of the Scripture and the polytheists were not to be parted [from misbelief] until there came to them clear evidence -
core_probability_ge_0.8,4,10,22:55,22,55,0.9997101,But those who disbelieve will not cease to be in doubt of it until the Hour comes upon them unexpectedly or there comes to them the punishment of a barren Day.
top_posterior,5,1,62:1,62,1,1.0,"Whatever is in the heavens and whatever is on the earth is exalting Allah, the Sovereign, the Pure, the Exalted in Might, the Wise."
top_posterior,5,2,4:126,4,126,1.0,"And to Allah belongs whatever is in the heavens and whatever is on the earth. And ever is Allah, of all things, encompassing."
top_posterior,5,3,42:4,42,4,1.0,"To Him belongs whatever is in the heavens and whatever is in the earth, and He is the Most High, the Most Great."
top_posterior,5,4,2:29,2,29,1.0,"It is He who created for you all of that which is on the earth. Then He directed Himself to the heaven, [His being above all creation], and made them seven heavens, and He is Knowing of all things."
top_posterior,5,5,59:23,59,23,1.0,"He is Allah, other than whom there is no deity, the Sovereign, the Pure, the Perfection, the Bestower of Faith, the Overseer, the Exalted in Might, the Compeller, the Superior. Exalted is Allah above whatever they associate with Him."
top_posterior,5,6,65:12,65,12,1.0,"It is Allah who has created seven heavens and of the earth, the like of them. [His] command descends among them so you may know that Allah is over all things competent and that Allah has encompassed all things in knowledge."
top_posterior,5,7,43:84,43,84,0.9999962,"And it is Allah who is [the only] deity in the heaven, and on the earth [the only] deity. And He is the Wise, the Knowing."
top_posterior,5,8,57:4,57,4,0.9999962,"It is He who created the heavens and earth in six days and then established Himself above the Throne. He knows what penetrates into the earth and what emerges from it and what descends from the heaven and what ascends therein; and He is with you wherever you are. And Allah, of what you do, is Seeing."
top_posterior,5,9,85:9,85,9,0.9999962,"To whom belongs the dominion of the heavens and the earth. And Allah, over all things, is Witness."
top_posterior,5,10,61:1,61,1,0.9999962,"Whatever is in the heavens and whatever is on the earth exalts Allah, and He is the Exalted in Might, the Wise."
core_probability_ge_0.8,5,1,62:1,62,1,1.0,"Whatever is in the heavens and whatever is on the earth is exalting Allah, the Sovereign, the Pure, the Exalted in Might, the Wise."
core_probability_ge_0.8,5,2,4:126,4,126,1.0,"And to Allah belongs whatever is in the heavens and whatever is on the earth. And ever is Allah, of all things, encompassing."
core_probability_ge_0.8,5,3,42:4,42,4,1.0,"To Him belongs whatever is in the heavens and whatever is in the earth, and He is the Most High, the Most Great."
core_probability_ge_0.8,5,4,2:29,2,29,1.0,"It is He who created for you all of that which is on the earth. Then He directed Himself to the heaven, [His being above all creation], and made them seven heavens, and He is Knowing of all things."
core_probability_ge_0.8,5,5,59:23,59,23,1.0,"He is Allah, other than whom there is no deity, the Sovereign, the Pure, the Perfection, the Bestower of Faith, the Overseer, the Exalted in Might, the Compeller, the Superior. Exalted is Allah above whatever they associate with Him."
core_probability_ge_0.8,5,6,65:12,65,12,1.0,"It is Allah who has created seven heavens and of the earth, the like of them. [His] command descends among them so you may know that Allah is over all things competent and that Allah has encompassed all things in knowledge."
core_probability_ge_0.8,5,7,43:84,43,84,0.9999962,"And it is Allah who is [the only] deity in the heaven, and on the earth [the only] deity. And He is the Wise, the Knowing."
core_probability_ge_0.8,5,8,57:4,57,4,0.9999962,"It is He who created the heavens and earth in six days and then established Himself above the Throne. He knows what penetrates into the earth and what emerges from it and what descends from the heaven and what ascends therein; and He is with you wherever you are. And Allah, of what you do, is Seeing."
core_probability_ge_0.8,5,9,85:9,85,9,0.9999962,"To whom belongs the dominion of the heavens and the earth. And Allah, over all things, is Witness."
core_probability_ge_0.8,5,10,61:1,61,1,0.9999962,"Whatever is in the heavens and whatever is on the earth exalts Allah, and He is the Exalted in Might, the Wise."
top_posterior,6,1,75:40,75,40,1.0,Is not that [Creator] Able to give life to the dead?
top_posterior,6,2,23:82,23,82,1.0,"They said, ""When we have died and become dust and bones, are we indeed to be resurrected?"
top_posterior,6,3,23:37,23,37,1.0,"Life is not but our worldly life - we die and live, but we will not be resurrected."
top_posterior,6,4,17:49,17,49,1.0,"And they say, ""When we are bones and crumbled particles, will we [truly] be resurrected as a new creation?"""
top_posterior,6,5,37:16,37,16,1.0,"When we have died and become dust and bones, are we indeed to be resurrected?"
top_posterior,6,6,15:23,15,23,0.9999962,"And indeed, it is We who give life and cause death, and We are the Inheritor."
top_posterior,6,7,50:3,50,3,0.9999923,"When we have died and have become dust, [we will return to life]? That is a distant return."""
top_posterior,6,8,96:2,96,2,0.9999923,Created man from a clinging substance.
top_posterior,6,9,23:35,23,35,0.99998474,Does he promise you that when you have died and become dust and bones that you will be brought forth [once more]?
top_posterior,6,10,22:5,22,5,0.99998474,"O People, if you should be in doubt about the Resurrection, then [consider that] indeed, We created you from dust, then from a sperm-drop, then from a clinging clot, and then from a lump of flesh, formed and unformed - that We may show you. And We settle in the wombs whom We will for a specified term, then We bring you out as a child, and then [We develop you] that you may reach your [time of] maturity. And among you is he who is taken in [early] death, and among you is he who is returned to the most decrepit [old] age so that he knows, after [once having] knowledge, nothing. And you see the earth barren, but when We send down upon it rain, it quivers and swells and grows [something] of every beautiful kind."
core_probability_ge_0.8,6,1,75:40,75,40,1.0,Is not that [Creator] Able to give life to the dead?
core_probability_ge_0.8,6,2,23:82,23,82,1.0,"They said, ""When we have died and become dust and bones, are we indeed to be resurrected?"
core_probability_ge_0.8,6,3,23:37,23,37,1.0,"Life is not but our worldly life - we die and live, but we will not be resurrected."
core_probability_ge_0.8,6,4,17:49,17,49,1.0,"And they say, ""When we are bones and crumbled particles, will we [truly] be resurrected as a new creation?"""
core_probability_ge_0.8,6,5,37:16,37,16,1.0,"When we have died and become dust and bones, are we indeed to be resurrected?"
core_probability_ge_0.8,6,6,15:23,15,23,0.9999962,"And indeed, it is We who give life and cause death, and We are the Inheritor."
core_probability_ge_0.8,6,7,50:3,50,3,0.9999923,"When we have died and have become dust, [we will return to life]? That is a distant return."""
core_probability_ge_0.8,6,8,96:2,96,2,0.9999923,Created man from a clinging substance.
core_probability_ge_0.8,6,9,23:35,23,35,0.99998474,Does he promise you that when you have died and become dust and bones that you will be brought forth [once more]?
core_probability_ge_0.8,6,10,22:5,22,5,0.99998474,"O People, if you should be in doubt about the Resurrection, then [consider that] indeed, We created you from dust, then from a sperm-drop, then from a clinging clot, and then from a lump of flesh, formed and unformed - that We may show you. And We settle in the wombs whom We will for a specified term, then We bring you out as a child, and then [We develop you] that you may reach your [time of] maturity. And among you is he who is taken in [early] death, and among you is he who is returned to the most decrepit [old] age so that he knows, after [once having] knowledge, nothing. And you see the earth barren, but when We send down upon it rain, it quivers and swells and grows [something] of every beautiful kind."
top_posterior,7,1,28:4,28,4,1.0,"Indeed, Pharaoh exalted himself in the land and made its people into factions, oppressing a sector among them, slaughtering their [newborn] sons and keeping their females alive. Indeed, he was of the corrupters."
top_posterior,7,2,79:17,79,17,1.0,"""Go to Pharaoh. Indeed, he has transgressed."
top_posterior,7,3,10:83,10,83,1.0,"But no one believed Moses, except [some] youths among his people, for fear of Pharaoh and his establishment that they would persecute them. And indeed, Pharaoh was haughty within the land, and indeed, he was of the transgressors"
top_posterior,7,4,40:26,40,26,1.0,"And Pharaoh said, ""Let me kill Moses and let him call upon his Lord. Indeed, I fear that he will change your religion or that he will cause corruption in the land."""
top_posterior,7,5,40:24,40,24,1.0,"To Pharaoh, Haman and Qarun; but they said, ""[He is] a magician and a liar."""
top_posterior,7,6,10:90,10,90,1.0,"And We took the Children of Israel across the sea, and Pharaoh and his soldiers pursued them in tyranny and enmity until, when drowning overtook him, he said, ""I believe that there is no deity except that in whom the Children of Israel believe, and I am of the Muslims."""
top_posterior,7,7,10:88,10,88,1.0,"And Moses said, ""Our Lord, indeed You have given Pharaoh and his establishment splendor and wealth in the worldly life, our Lord, that they may lead [men] astray from Your way. Our Lord, obliterate their wealth and harden their hearts so that they will not believe until they see the painful punishment."""
top_posterior,7,8,10:75,10,75,1.0,"Then We sent after them Moses and Aaron to Pharaoh and his establishment with Our signs, but they behaved arrogantly and were a criminal people"
top_posterior,7,9,7:141,7,141,1.0,"And [recall, O Children of Israel], when We saved you from the people of Pharaoh, [who were] afflicting you with the worst torment - killing your sons and keeping your women alive. And in that was a great trial from your Lord."
top_posterior,7,10,10:79,10,79,1.0,"And Pharaoh said, ""Bring to me every learned magician."""
core_probability_ge_0.8,7,1,28:4,28,4,1.0,"Indeed, Pharaoh exalted himself in the land and made its people into factions, oppressing a sector among them, slaughtering their [newborn] sons and keeping their females alive. Indeed, he was of the corrupters."
core_probability_ge_0.8,7,2,79:17,79,17,1.0,"""Go to Pharaoh. Indeed, he has transgressed."
core_probability_ge_0.8,7,3,10:83,10,83,1.0,"But no one believed Moses, except [some] youths among his people, for fear of Pharaoh and his establishment that they would persecute them. And indeed, Pharaoh was haughty within the land, and indeed, he was of the transgressors"
core_probability_ge_0.8,7,4,40:26,40,26,1.0,"And Pharaoh said, ""Let me kill Moses and let him call upon his Lord. Indeed, I fear that he will change your religion or that he will cause corruption in the land."""
core_probability_ge_0.8,7,5,40:24,40,24,1.0,"To Pharaoh, Haman and Qarun; but they said, ""[He is] a magician and a liar."""
core_probability_ge_0.8,7,6,10:90,10,90,1.0,"And We took the Children of Israel across the sea, and Pharaoh and his soldiers pursued them in tyranny and enmity until, when drowning overtook him, he said, ""I believe that there is no deity except that in whom the Children of Israel believe, and I am of the Muslims."""
core_probability_ge_0.8,7,7,10:88,10,88,1.0,"And Moses said, ""Our Lord, indeed You have given Pharaoh and his establishment splendor and wealth in the worldly life, our Lord, that they may lead [men] astray from Your way. Our Lord, obliterate their wealth and harden their hearts so that they will not believe until they see the painful punishment."""
core_probability_ge_0.8,7,8,10:75,10,75,1.0,"Then We sent after them Moses and Aaron to Pharaoh and his establishment with Our signs, but they behaved arrogantly and were a criminal people"
core_probability_ge_0.8,7,9,7:141,7,141,1.0,"And [recall, O Children of Israel], when We saved you from the people of Pharaoh, [who were] afflicting you with the worst torment - killing your sons and keeping your women alive. And in that was a great trial from your Lord."
core_probability_ge_0.8,7,10,10:79,10,79,1.0,"And Pharaoh said, ""Bring to me every learned magician."""
top_posterior,8,1,78:16,78,16,1.0,And gardens of entwined growth.
top_posterior,8,2,78:32,78,32,1.0,Gardens and grapevines
top_posterior,8,3,77:42,77,42,1.0,"And fruits from whatever they desire,"
top_posterior,8,4,13:4,13,4,1.0,"And within the land are neighboring plots and gardens of grapevines and crops and palm trees, [growing] several from a root or otherwise, watered with one water; but We make some of them exceed others in [quality of] fruit. Indeed in that are signs for a people who reason."
top_posterior,8,5,79:31,79,31,1.0,"He extracted from it its water and its pasture,"
top_posterior,8,6,23:19,23,19,1.0,And We brought forth for you thereby gardens of palm trees and grapevines in which for you are abundant fruits and from which you eat.
top_posterior,8,7,55:12,55,12,1.0,And grain having husks and scented plants.
top_posterior,8,8,55:11,55,11,1.0,Therein is fruit and palm trees having sheaths [of dates]
top_posterior,8,9,80:31,80,31,1.0,And fruit and grass -
top_posterior,8,10,56:20,56,20,1.0,And fruit of what they select
core_probability_ge_0.8,8,1,78:16,78,16,1.0,And gardens of entwined growth.
core_probability_ge_0.8,8,2,78:32,78,32,1.0,Gardens and grapevines
core_probability_ge_0.8,8,3,77:42,77,42,1.0,"And fruits from whatever they desire,"
core_probability_ge_0.8,8,4,13:4,13,4,1.0,"And within the land are neighboring plots and gardens of grapevines and crops and palm trees, [growing] several from a root or otherwise, watered with one water; but We make some of them exceed others in [quality of] fruit. Indeed in that are signs for a people who reason."
core_probability_ge_0.8,8,5,79:31,79,31,1.0,"He extracted from it its water and its pasture,"
core_probability_ge_0.8,8,6,23:19,23,19,1.0,And We brought forth for you thereby gardens of palm trees and grapevines in which for you are abundant fruits and from which you eat.
core_probability_ge_0.8,8,7,55:12,55,12,1.0,And grain having husks and scented plants.
core_probability_ge_0.8,8,8,55:11,55,11,1.0,Therein is fruit and palm trees having sheaths [of dates]
core_probability_ge_0.8,8,9,80:31,80,31,1.0,And fruit and grass -
core_probability_ge_0.8,8,10,56:20,56,20,1.0,And fruit of what they select
top_posterior,9,1,2:271,2,271,1.0,"If you disclose your charitable expenditures, they are good; but if you conceal them and give them to the poor, it is better for you, and He will remove from you some of your misdeeds [thereby]. And Allah, with what you do, is [fully] Acquainted."
top_posterior,9,2,2:267,2,267,1.0,"O you who have believed, spend from the good things which you have earned and from that which We have produced for you from the earth. And do not aim toward the defective therefrom, spending [from that] while you would not take it [yourself] except with closed eyes. And know that Allah is Free of need and Praiseworthy."
top_posterior,9,3,47:38,47,38,1.0,"Here you are - those invited to spend in the cause of Allah - but among you are those who withhold [out of greed]. And whoever withholds only withholds [benefit] from himself; and Allah is the Free of need, while you are the needy. And if you turn away, He will replace you with another people; then they will not be the likes of you."
top_posterior,9,4,2:274,2,274,1.0,"Those who spend their wealth [in Allah 's way] by night and by day, secretly and publicly - they will have their reward with their Lord. And no fear will there be concerning them, nor will they grieve."
top_posterior,9,5,2:245,2,245,1.0,"Who is it that would loan Allah a goodly loan so He may multiply it for him many times over? And it is Allah who withholds and grants abundance, and to Him you will be returned."
top_posterior,9,6,65:7,65,7,1.0,"Let a man of wealth spend from his wealth, and he whose provision is restricted - let him spend from what Allah has given him. Allah does not charge a soul except [according to] what He has given it. Allah will bring about, after hardship, ease."
top_posterior,9,7,36:47,36,47,1.0,"And when it is said to them, ""Spend from that which Allah has provided for you,"" those who disbelieve say to those who believe, ""Should we feed one whom, if Allah had willed, He would have fed? You are not but in clear error."""
top_posterior,9,8,9:54,9,54,1.0,And what prevents their expenditures from being accepted from them but that they have disbelieved in Allah and in His Messenger and that they come not to prayer except while they are lazy and that they do not spend except while they are unwilling.
top_posterior,9,9,9:34,9,34,1.0,"O you who have believed, indeed many of the scholars and the monks devour the wealth of people unjustly and avert [them] from the way of Allah. And those who hoard gold and silver and spend it not in the way of Allah - give them tidings of a painful punishment."
top_posterior,9,10,2:261,2,261,1.0,The example of those who spend their wealth in the way of Allah is like a seed [of grain] which grows seven spikes; in each spike is a hundred grains. And Allah multiplies [His reward] for whom He wills. And Allah is all-Encompassing and Knowing.
core_probability_ge_0.8,9,1,2:271,2,271,1.0,"If you disclose your charitable expenditures, they are good; but if you conceal them and give them to the poor, it is better for you, and He will remove from you some of your misdeeds [thereby]. And Allah, with what you do, is [fully] Acquainted."
core_probability_ge_0.8,9,2,2:267,2,267,1.0,"O you who have believed, spend from the good things which you have earned and from that which We have produced for you from the earth. And do not aim toward the defective therefrom, spending [from that] while you would not take it [yourself] except with closed eyes. And know that Allah is Free of need and Praiseworthy."
core_probability_ge_0.8,9,3,47:38,47,38,1.0,"Here you are - those invited to spend in the cause of Allah - but among you are those who withhold [out of greed]. And whoever withholds only withholds [benefit] from himself; and Allah is the Free of need, while you are the needy. And if you turn away, He will replace you with another people; then they will not be the likes of you."
core_probability_ge_0.8,9,4,2:274,2,274,1.0,"Those who spend their wealth [in Allah 's way] by night and by day, secretly and publicly - they will have their reward with their Lord. And no fear will there be concerning them, nor will they grieve."
core_probability_ge_0.8,9,5,2:245,2,245,1.0,"Who is it that would loan Allah a goodly loan so He may multiply it for him many times over? And it is Allah who withholds and grants abundance, and to Him you will be returned."
