surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,component_probability_12,component_probability_13,component_probability_14,component_probability_15,dominant_membership,membership_entropy
2,263,2:263,Kind speech and forgiveness are better than charity followed by injury. And Allah is Free of need and Forbearing.,0.002214932,6.382651e-09,8.958621e-06,2.305453e-08,0.0003089672,5.541598e-10,8.0483926e-07,1.731969e-08,4.3042952e-08,1.0721002e-05,0.99745506,8.092319e-08,0.0,5.1209187e-10,8.8949037e-07,3.3269867e-10,10,0.018831115894312737
2,264,2:264,"O you who have believed, do not invalidate your charities with reminders or injury as does one who spends his wealth [only] to be seen by the people and does not believe in Allah and the Last Day. His example is like that of a [large] smooth stone upon which is dust and is hit by a downpour that leaves it bare. They are unable [to keep] anything of what they have earned. And Allah does not guide the disbelieving people.",3.8214544e-12,6.3674084e-15,2.0419752e-06,5.2548915e-10,5.586217e-08,1.7677895e-13,6.8752705e-11,2.4925832e-13,1.5301644e-11,0.99997705,1.8559454e-05,2.394039e-15,0.0,2.967666e-16,1.4851015e-11,8.457408e-10,9,0.0002528616514097766
2,265,2:265,"And the example of those who spend their wealth seeking means to the approval of Allah and assuring [reward for] themselves is like a garden on high ground which is hit by a downpour - so it yields its fruits in double. And [even] if it is not hit by a downpour, then a drizzle [is sufficient]. And Allah, of what you do, is Seeing.",7.0201217e-14,9.155397e-16,4.1465288e-08,1.5970221e-13,2.1772603e-10,1.4593015e-12,4.320373e-13,1.6630077e-17,3.905344e-09,0.9999962,2.1780788e-06,2.4461945e-18,0.0,1.1409783e-14,1.4635956e-10,4.876368e-14,9,3.299935203585413e-05
2,266,2:266,"Would one of you like to have a garden of palm trees and grapevines underneath which rivers flow in which he has from every fruit? But he is afflicted with old age and has weak offspring, and it is hit by a whirlwind containing fire and is burned. Thus does Allah make clear to you [His] verses that you might give thought.",9.208581e-13,5.8960635e-14,4.1309323e-07,9.243644e-11,1.0711297e-08,1.3866935e-10,1.1820738e-08,7.963944e-15,0.9996339,8.459723e-12,0.0003629624,6.965122e-13,0.0,8.927129e-07,2.2780104e-09,6.479321e-12,8,0.003260096935299406
2,267,2:267,"O you who have believed, spend from the good things which you have earned and from that which We have produced for you from the earth. And do not aim toward the defective therefrom, spending [from that] while you would not take it [yourself] except with closed eyes. And know that Allah is Free of need and Praiseworthy.",1.2564366e-14,1.4900567e-17,6.1048566e-10,1.2161501e-15,8.406992e-13,1.211068e-13,5.434651e-14,1.291009e-16,1.8503735e-14,1.0,2.1804624e-08,1.3082571e-15,0.0,3.3734295e-17,1.2530722e-13,1.6099329e-15,9,3.9797024001682237e-07
2,268,2:268,"Satan threatens you with poverty and orders you to immorality, while Allah promises you forgiveness from Him and bounty. And Allah is all-Encompassing and Knowing.",1.6790533e-08,2.0793718e-10,4.056542e-05,0.00020642353,1.4425301e-06,4.9048763e-06,2.0032285e-06,4.0747817e-12,1.2691328e-09,0.086708955,0.9130354,5.7103703e-13,0.0,1.03605835e-07,2.1285873e-08,1.42376935e-11,10,0.2973589798235012
2,269,2:269,"He gives wisdom to whom He wills, and whoever has been given wisdom has certainly been given much good. And none will remember except those of understanding.",1.7830895e-05,8.884015e-15,0.010613307,5.80793e-07,0.0005516305,1.4992682e-05,0.00011340283,4.8973547e-08,5.3774846e-07,6.672759e-07,0.98868906,7.3435285e-09,0.0,3.817379e-10,3.679465e-10,1.1318354e-07,10,0.06504985578917048
2,270,2:270,"And whatever you spend of expenditures or make of vows - indeed, Allah knows of it. And for the wrongdoers there are no helpers.",3.571188e-10,7.906389e-18,5.270958e-08,2.2578061e-12,3.6533793e-11,4.1750057e-14,2.3044714e-13,1.9793125e-17,3.5707568e-15,0.99998474,1.1919606e-05,3.7805906e-14,0.0,1.2758958e-15,2.6514672e-07,3.7559398e-13,9,0.00015530252702904927
2,271,2:271,"If you disclose your charitable expenditures, they are good; but if you conceal them and give them to the poor, it is better for you, and He will remove from you some of your misdeeds [thereby]. And Allah, with what you do, is [fully] Acquainted.",2.8487268e-13,4.0816985e-15,5.243586e-07,3.0724395e-13,5.9360143e-12,1.9173769e-17,1.04956776e-14,7.0569415e-19,3.4248433e-16,1.0,1.5055662e-06,1.1147963e-18,0.0,9.205993e-18,1.0770205e-10,1.1044896e-17,9,2.7769860384596706e-05
2,272,2:272,"Not upon you, [O Muhammad], is [responsibility for] their guidance, but Allah guides whom He wills. And whatever good you [believers] spend is for yourselves, and you do not spend except seeking the countenance of Allah. And whatever you spend of good - it will be fully repaid to you, and you will not be wronged.",6.3896327e-12,2.8463806e-13,8.573112e-10,1.0699188e-12,6.028999e-08,2.205033e-12,5.770433e-14,7.081682e-16,1.9314838e-12,0.9999695,3.0213354e-05,7.2581494e-14,0.0,4.931201e-12,5.711727e-11,2.52392e-12,9,0.0003459764836184197
2,273,2:273,"[Charity is] for the poor who have been restricted for the cause of Allah, unable to move about in the land. An ignorant [person] would think them self-sufficient because of their restraint, but you will know them by their [characteristic] sign. They do not ask people persistently [or at all]. And whatever you spend of good - indeed, Allah is Knowing of it.",8.759675e-14,7.3896476e-15,3.4751487e-05,1.7609185e-12,2.3352623e-10,7.700928e-13,2.980934e-13,6.511022e-16,1.8801885e-12,0.9999543,1.1742689e-05,1.7497842e-18,0.0,2.754126e-14,1.429789e-11,3.3408638e-09,9,0.0005358965981086675
2,274,2:274,"Those who spend their wealth [in Allah 's way] by night and by day, secretly and publicly - they will have their reward with their Lord. And no fear will there be concerning them, nor will they grieve.",5.2925127e-17,7.9563557e-22,5.434431e-11,1.3445613e-12,6.23509e-14,2.0057788e-17,2.5368579e-17,1.9645155e-18,1.6919516e-15,1.0,9.666151e-09,3.2228283e-19,0.0,2.781766e-16,5.6901234e-14,1.860191e-20,9,1.8003809292065547e-07
2,275,2:275,"Those who consume interest cannot stand [on the Day of Resurrection] except as one stands who is being beaten by Satan into insanity. That is because they say, ""Trade is [just] like interest."" But Allah has permitted trade and has forbidden interest. So whoever has received an admonition from his Lord and desists may have what is past, and his affair rests with Allah. But whoever returns to [dealing in interest or usury] - those are the companions of the Fire; they will abide eternally therein.",4.9627724e-12,1.3776002e-15,7.3355005e-07,2.5631224e-09,4.947186e-09,6.018204e-14,1.1835131e-08,1.8869993e-13,5.489463e-09,0.9999809,1.8921248e-05,3.1441096e-15,0.0,3.3019898e-10,1.364281e-14,9.454857e-15,9,0.00023568107492935808
2,276,2:276,Allah destroys interest and gives increase for charities. And Allah does not like every sinning disbeliever.,3.084762e-11,1.6701424e-15,5.320124e-09,3.0254566e-10,6.835426e-08,3.307581e-14,4.70207e-10,2.559371e-16,1.8844037e-12,0.9999504,5.129299e-05,2.6938054e-16,0.0,5.1601296e-13,6.1175814e-11,6.277096e-13,9,0.0005575080302905631
2,277,2:277,"Indeed, those who believe and do righteous deeds and establish prayer and give zakah will have their reward with their Lord, and there will be no fear concerning them, nor will they grieve.",1.2393955e-05,2.6074147e-14,0.0003907589,0.00018384641,0.0018510686,3.2798328e-10,0.0010668222,1.3931514e-10,6.056944e-06,1.2992507e-07,0.99648905,5.6844144e-15,0.0,1.3359848e-08,1.1785208e-09,1.3342462e-11,10,0.027314955974513215
2,278,2:278,"O you who have believed, fear Allah and give up what remains [due to you] of interest, if you should be believers.",1.8339932e-06,2.92328e-11,1.4664993e-06,1.8326146e-07,0.676892,9.486797e-07,0.00012700126,1.1986477e-08,2.3111618e-06,2.1054215e-05,0.3229553,2.5079083e-07,0.0,2.181789e-12,1.4213147e-06,4.4336264e-11,4,0.6306493567667459
2,279,2:279,"And if you do not, then be informed of a war [against you] from Allah and His Messenger. But if you repent, you may have your principal - [thus] you do no wrong, nor are you wronged.",0.877321,2.3802598e-09,4.653749e-09,7.3694656e-07,0.0014983092,4.3574078e-09,2.5821624e-08,2.7935787e-10,1.3058393e-07,1.9248533e-08,0.12118056,6.4278045e-09,0.0,9.492859e-11,5.4889632e-08,5.3802646e-11,0,0.38033285512945153
2,280,2:280,"And if someone is in hardship, then [let there be] postponement until [a time of] ease. But if you give [from your right as] charity, then it is better for you, if you only knew.",7.535804e-06,2.6739379e-05,0.51269823,1.8125238e-05,9.938362e-07,2.556041e-11,2.3858207e-11,2.990755e-11,1.9932624e-09,0.069235444,0.41799897,3.1168122e-14,0.0,3.466347e-11,1.1143826e-05,1.9867255e-10,2,0.8927124287560053
2,281,2:281,"And fear a Day when you will be returned to Allah. Then every soul will be compensated for what it earned, and they will not be treated unjustly.",3.2267e-06,4.658738e-10,9.962589e-05,1.5035066e-05,2.9401313e-05,1.3519335e-09,0.00016428917,1.9861581e-09,2.1574209e-07,0.00011426262,0.9995728,2.1396875e-12,0.0,2.1575834e-09,2.790575e-10,1.3774808e-13,10,0.004331806801642168
2,282,2:282,"O you who have believed, when you contract a debt for a specified term, write it down. And let a scribe write [it] between you in justice. Let no scribe refuse to write as Allah has taught him. So let him write and let the one who has the obligation dictate. And let him fear Allah, his Lord, and not leave anything out of it. But if the one who has the obligation is of limited understanding or weak or unable to dictate himself, then let his guardian dictate in justice. And bring to witness two witnesses from among your men. And if there are not two men [available], then a man and two women from those whom you accept as witnesses - so that if one of the women errs, then the other can remind her. And let not the witnesses refuse when they are called upon. And do not be [too] weary to write it, whether it is small or large, for its [specified] term. That is more just in the sight of Allah and stronger as evidence and more likely to prevent doubt between you, except when it is an immediate transaction which you conduct among yourselves. For [then] there is no blame upon you if you do not write it. And take witnesses when you conclude a contract. Let no scribe be harmed or any witness. For if you do so, indeed, it is [grave] disobedience in you. And fear Allah. And Allah teaches you. And Allah is Knowing of all things.",6.863095e-08,3.0785975e-14,0.00090538635,3.9216653e-07,7.859646e-06,1.893182e-09,1.6669714e-09,2.5623587e-10,6.0459114e-13,0.9971963,0.0018920617,2.2696044e-10,0.0,7.827088e-15,1.2878182e-06,2.4656818e-10,9,0.021124171390221366
2,283,2:283,"And if you are on a journey and cannot find a scribe, then a security deposit [should be] taken. And if one of you entrusts another, then let him who is entrusted discharge his trust [faithfully] and let him fear Allah, his Lord. And do not conceal testimony, for whoever conceals it - his heart is indeed sinful, and Allah is Knowing of what you do.",2.1989247e-06,1.0467321e-08,0.002152723,5.105704e-10,7.221864e-05,4.3482707e-11,1.125131e-10,3.4544847e-08,1.14941745e-08,0.90611684,0.09160808,6.868177e-08,0.0,3.9750785e-12,4.773069e-05,1.4534591e-09,9,0.32271058295456134
2,284,2:284,"To Allah belongs whatever is in the heavens and whatever is in the earth. Whether you show what is within yourselves or conceal it, Allah will bring you to account for it. Then He will forgive whom He wills and punish whom He wills, and Allah is over all things competent.",4.5726842e-06,9.483263e-12,0.0010756982,3.2614067e-09,1.1024036e-06,0.9579852,0.0014076493,3.453435e-13,1.5347857e-07,2.0872189e-07,0.039525088,2.2512847e-14,0.0,8.910401e-12,2.9538438e-07,5.4697228e-12,5,0.18549398872386946
2,285,2:285,"The Messenger has believed in what was revealed to him from his Lord, and [so have] the believers. All of them have believed in Allah and His angels and His books and His messengers, [saying], ""We make no distinction between any of His messengers."" And they say, ""We hear and we obey. [We seek] Your forgiveness, our Lord, and to You is the [final] destination.""",0.0010041421,2.2352762e-12,3.0352158e-08,1.8103158e-09,0.9825642,2.260895e-09,4.6610156e-09,2.1292847e-09,1.8186415e-10,1.6430683e-10,0.016360328,6.990304e-05,0.0,5.6615272e-12,1.0198897e-09,3.556019e-09,4,0.09217313394350313
2,286,2:286,"Allah does not charge a soul except [with that within] its capacity. It will have [the consequence of] what [good] it has gained, and it will bear [the consequence of] what [evil] it has earned. ""Our Lord, do not impose blame upon us if we have forgotten or erred. Our Lord, and lay not upon us a burden like that which You laid upon those before us. Our Lord, and burden us not with that which we have no ability to bear. And pardon us; and forgive us; and have mercy upon us. You are our protector, so give us victory over the disbelieving people.""",0.024262058,5.3159016e-10,7.1310315e-05,6.175667e-09,3.6207854e-05,2.210326e-08,0.014689993,2.174527e-12,2.3390703e-09,0.08417725,0.8767656,1.1983552e-08,0.0,9.5886605e-09,7.937833e-07,3.171787e-11,10,0.4769232268630317
3,1,3:1,"Alif, Lam, Meem.",1.8817135e-08,2.0402182e-11,0.5057942,2.0844838e-05,1.4653808e-06,1.2492715e-08,3.5149056e-05,1.7808775e-08,3.2412574e-06,5.899186e-08,0.48799735,0.0061514215,0.0,1.9877955e-09,2.3044684e-08,7.036756e-11,2,0.7268390292431023
3,2,3:2,"Allah - there is no deity except Him, the Ever-Living, the Sustainer of existence.",5.101577e-10,3.882755e-14,9.766756e-07,5.8271867e-09,3.4381827e-08,0.99973303,3.9857895e-09,9.588912e-10,9.534295e-13,9.627124e-13,0.00026861767,2.3491015e-18,0.0,2.7833003e-12,1.6857686e-13,1.7860467e-17,5,0.0024898934407782997
3,3,3:3,"He has sent down upon you, [O Muhammad], the Book in truth, confirming what was before it. And He revealed the Torah and the Gospel.",2.3219924e-09,3.6074943e-13,4.5683883e-09,3.089536e-08,0.0004945368,1.4157499e-09,1.0995796e-09,3.139202e-11,8.68194e-12,1.7974948e-10,0.0007988574,0.9987077,0.0,1.7982553e-11,3.2741056e-11,1.5744916e-10,11,0.010754255104140756
3,4,3:4,"Before, as guidance for the people. And He revealed the Qur'an. Indeed, those who disbelieve in the verses of Allah will have a severe punishment, and Allah is exalted in Might, the Owner of Retribution.",2.8972636e-07,5.5554045e-15,1.1800477e-06,8.743506e-09,0.019596364,0.00020192964,1.328982e-06,1.06541286e-07,2.7390053e-08,2.887252e-10,0.13249712,0.84770536,0.0,6.260291e-11,2.5087838e-11,7.0034343e-13,11,0.4866818417319465
3,5,3:5,"Indeed, from Allah nothing is hidden in the earth nor in the heaven.",1.310019e-09,2.7018576e-13,0.0210569,1.1560624e-07,3.5884564e-06,0.0003976096,0.0007490299,1.4612025e-10,2.2448205e-05,1.1873858e-05,0.9776999,7.2365583e-06,0.0,1.9061662e-11,5.4789933e-05,4.5141198e-14,10,0.11288928154347289
3,6,3:6,"It is He who forms you in the wombs however He wills. There is no deity except Him, the Exalted in Might, the Wise.",7.5937504e-13,3.192037e-16,3.9567853e-06,3.069025e-09,2.2877368e-10,0.00033537048,0.9993899,8.639147e-14,3.1104289e-10,4.7734457e-15,0.00026798112,1.6766693e-19,0.0,1.4432288e-14,1.03289345e-07,3.787821e-15,6,0.0055479753286607645
3,7,3:7,"It is He who has sent down to you, [O Muhammad], the Book; in it are verses [that are] precise - they are the foundation of the Book - and others unspecific. As for those in whose hearts is deviation [from truth], they will follow that of it which is unspecific, seeking discord and seeking an interpretation [suitable to them]. And no one knows its [true] interpretation except Allah. But those firm in knowledge say, ""We believe in it. All [of it] is from our Lord."" And no one will be reminded except those of understanding.",1.8041155e-12,2.374129e-17,2.0957984e-12,8.589437e-12,0.00056162063,2.0313746e-09,5.477762e-12,3.2886192e-15,7.888755e-13,3.5470699e-13,4.742793e-06,0.99943167,0.0,9.103307e-14,1.1640526e-10,6.55333e-17,11,0.004829907031894902
3,8,3:8,"[Who say], ""Our Lord, let not our hearts deviate after You have guided us and grant us from Yourself mercy. Indeed, You are the Bestower.",0.008802131,1.2676862e-09,3.0708097e-06,2.917002e-08,0.00034247988,0.00017435798,1.0816051e-06,2.2393285e-06,8.7020885e-07,2.5318036e-08,0.9906749,2.3314537e-09,0.0,1.3529144e-08,5.823393e-07,2.1626913e-10,10,0.055286315211482764
3,9,3:9,"Our Lord, surely You will gather the people for a Day about which there is no doubt. Indeed, Allah does not fail in His promise.""",2.0076875e-07,3.566299e-11,1.34538195e-05,0.4194877,0.003486173,3.193926e-08,2.3457743e-07,1.2420691e-06,1.2340591e-06,2.4709865e-07,0.5770097,1.156515e-10,0.0,7.8365446e-11,9.798915e-09,1.5183391e-09,10,0.7016371226905247
3,10,3:10,"Indeed, those who disbelieve - never will their wealth or their children avail them against Allah at all. And it is they who are fuel for the Fire.",1.25567e-14,9.8834484e-18,3.927239e-12,1.131436e-11,1.23569425e-05,1.6775428e-15,2.735491e-12,1.7506732e-17,7.567379e-13,0.99998474,1.4894341e-06,1.5010789e-17,0.0,3.4375944e-07,3.1412406e-10,5.9881757e-16,9,0.00018001584104057947
3,11,3:11,"[Theirs is] like the custom of the people of Pharaoh and those before them. They denied Our signs, so Allah seized them for their sins. And Allah is severe in penalty.",6.9076647e-09,1.0167029e-12,0.00018322049,3.5894539e-07,7.740805e-06,1.0334872e-10,1.1539878e-06,0.011416253,3.1480468e-07,7.8603927e-07,0.33393738,2.5909645e-15,0.0,1.6245946e-11,2.4268356e-09,0.6544515,15,0.6964893372853811
3,12,3:12,"Say to those who disbelieve, ""You will be overcome and gathered together to Hell, and wretched is the resting place.""",1.1550739e-09,4.722611e-05,6.4907914e-07,4.9044755e-09,0.99948895,8.49575e-12,3.2508557e-05,5.6286013e-12,1.38558765e-11,1.1196885e-11,0.00042930228,3.606164e-18,0.0,7.774059e-08,7.770248e-12,3.2758318e-10,4,0.004656438960355888
3,13,3:13,Already there has been for you a sign in the two armies which met - one fighting in the cause of Allah and another of disbelievers. They saw them [to be] twice their [own] number by [their] eyesight. But Allah supports with His victory whom He wills. Indeed in that is a lesson for those of vision.,2.3871865e-11,2.5050043e-05,0.0010018809,0.00065646827,0.0021109406,1.2018764e-07,3.3103194e-07,6.227123e-08,1.4219175e-05,9.091401e-07,0.9190459,1.8484621e-06,0.0,3.3518527e-10,2.1106625e-07,0.07714232,10,0.3004385701858901
3,14,3:14,"Beautified for people is the love of that which they desire - of women and sons, heaped-up sums of gold and silver, fine branded horses, and cattle and tilled land. That is the enjoyment of worldly life, but Allah has with Him the best return.",1.1955608e-08,2.9663712e-11,0.038230486,3.813382e-07,1.5814783e-05,3.053334e-07,2.6947248e-05,1.0438044e-10,0.0035429634,0.0006468185,0.93471605,3.8925047e-11,0.0,3.1560894e-08,0.022819933,1.746046e-08,10,0.299367814149699
3,15,3:15,"Say, ""Shall I inform you of [something] better than that? For those who fear Allah will be gardens in the presence of their Lord beneath which rivers flow, wherein they abide eternally, and purified spouses and approval from Allah. And Allah is Seeing of [His] servants -",1.6562273e-17,1.0,7.3699965e-08,8.800797e-16,3.4425707e-13,5.439499e-16,2.1715502e-13,2.9243836e-19,5.116277e-08,3.202652e-14,1.20212e-06,8.642644e-21,0.0,3.015392e-14,4.5523119e-10,7.0958133e-19,1,1.846603034472796e-05
3,16,3:16,"Those who say, ""Our Lord, indeed we have believed, so forgive us our sins and protect us from the punishment of the Fire,""",0.22084041,1.3512546e-14,0.0021542346,9.597192e-08,0.49153587,3.168549e-09,7.8098466e-08,2.1561024e-09,1.2099161e-09,2.6083466e-09,0.27743372,1.6589716e-17,0.0,0.008035525,5.8291683e-08,4.1961504e-12,4,1.090349547475561
3,17,3:17,"The patient, the true, the obedient, those who spend [in the way of Allah], and those who seek forgiveness before dawn.",0.00030659788,4.4544206e-14,0.00074153015,5.4744803e-05,0.00032598356,2.9116034e-05,2.5818585e-07,5.760679e-10,6.778925e-07,2.3772054e-06,0.9985362,1.1837771e-12,0.0,1.6459424e-09,4.1628684e-08,3.1129181e-12,10,0.012790713937649243
3,18,3:18,"Allah witnesses that there is no deity except Him, and [so do] the angels and those of knowledge - [that He is] maintaining [creation] in justice. There is no deity except Him, the Exalted in Might, the Wise.",5.2558735e-10,7.0015686e-12,5.881938e-12,2.0161709e-12,1.11898636e-07,0.99997705,6.8104624e-09,3.6311466e-12,2.6508046e-11,3.401505e-12,2.123611e-05,1.977399e-14,0.0,1.0170215e-11,3.646988e-11,1.5440873e-15,5,0.00025337672862632164
3,19,3:19,"Indeed, the religion in the sight of Allah is Islam. And those who were given the Scripture did not differ except after knowledge had come to them - out of jealous animosity between themselves. And whoever disbelieves in the verses of Allah, then indeed, Allah is swift in [taking] account.",2.3800014e-05,1.1484176e-09,2.6568028e-07,1.8569865e-05,0.8882554,1.2544213e-05,3.0067846e-09,3.7565104e-07,1.8103867e-07,1.1420939e-05,0.10852324,0.0031535218,0.0,3.5994344e-08,1.9059301e-07,8.404366e-12,4,0.3651672281902944
3,20,3:20,"So if they argue with you, say, ""I have submitted myself to Allah [in Islam], and [so have] those who follow me."" And say to those who were given the Scripture and [to] the unlearned, ""Have you submitted yourselves?"" And if they submit [in Islam], they are rightly guided; but if they turn away - then upon you is only the [duty of] notification. And Allah is Seeing of [His] servants.",8.120615e-08,0.832131,2.6990623e-08,6.015534e-09,0.06584629,2.3784119e-06,1.5133422e-10,5.2291385e-09,2.6021777e-07,8.4952445e-09,0.101781845,0.00023683284,0.0,2.5674504e-07,4.530313e-09,3.2808076e-11,1,0.5666289722790007
3,21,3:21,Those who disbelieve in the signs of Allah and kill the prophets without right and kill those who order justice from among the people - give them tidings of a painful punishment.,5.9048907e-05,5.102762e-11,2.29085e-06,2.9992416e-05,0.0022165382,4.19294e-09,2.3107637e-07,1.1071347e-09,2.9049912e-05,1.5127047e-06,0.9976605,1.8733033e-10,0.0,1.3010305e-08,5.3093405e-08,4.0732402e-06,10,0.01717993838249457
3,22,3:22,"They are the ones whose deeds have become worthless in this world and the Hereafter, and for them there will be no helpers.",0.0009545438,2.8956098e-12,0.008133285,1.7747138e-07,5.928997e-05,4.4166538e-07,0.0007392198,6.50361e-13,4.0143677e-10,0.00031611082,0.9897984,8.766352e-16,0.0,4.482282e-10,6.7437084e-10,2.1173626e-08,10,0.06438726603022149
3,23,3:23,"Do you not consider, [O Muhammad], those who were given a portion of the Scripture? They are invited to the Scripture of Allah that it should arbitrate between them; then a party of them turns away, and they are refusing.",3.2512812e-10,3.482991e-13,1.2010708e-05,1.43984575e-08,0.60658157,2.2486457e-10,1.5959473e-09,2.1637365e-05,5.2690684e-08,6.554139e-07,0.39188653,0.001494382,0.0,3.9846515e-08,1.0052281e-08,3.9992967e-10,4,0.6804548826715071
3,24,3:24,"That is because they say, ""Never will the Fire touch us except for [a few] numbered days,"" and [because] they were deluded in their religion by what they were inventing.",8.8360134e-17,1.8720404e-16,1.2733004e-06,1.0269119e-11,5.256483e-07,2.059486e-18,1.654915e-08,3.8385737e-14,2.7673683e-11,1.557454e-11,5.52175e-07,1.1115302e-19,0.0,1.0,1.0674727e-12,1.0651017e-11,13,3.313861190376331e-05
3,25,3:25,"So how will it be when We assemble them for a Day about which there is no doubt? And each soul will be compensated [in full for] what it earned, and they will not be wronged.",1.7930873e-07,4.443006e-11,0.082615905,0.15615073,0.0009605782,5.7145908e-08,0.0059424075,3.5087628e-09,9.35402e-06,0.00020857336,0.75410855,1.0298555e-16,0.0,1.4823927e-08,4.573652e-10,1.953536e-12,10,0.7478052220769645
3,26,3:26,"Say, ""O Allah, Owner of Sovereignty, You give sovereignty to whom You will and You take sovereignty away from whom You will. You honor whom You will and You humble whom You will. In Your hand is [all] good. Indeed, You are over all things competent.",7.5226914e-10,0.99987406,2.471221e-08,8.937255e-13,2.041822e-11,7.980019e-11,3.9578647e-17,2.5099763e-14,7.1721427e-13,1.0864049e-08,0.00012566923,2.5716004e-19,0.0,4.648377e-15,1.1757087e-11,2.721078e-11,1,0.0012553311947953697
3,27,3:27,"You cause the night to enter the day, and You cause the day to enter the night; and You bring the living out of the dead, and You bring the dead out of the living. And You give provision to whom You will without account.""",7.104773e-13,2.4517687e-13,5.902774e-05,0.9985667,1.7055133e-09,2.6029905e-08,0.00078658934,2.1901876e-11,4.3393126e-08,6.739366e-09,0.00058921357,7.899628e-20,0.0,2.1611398e-11,3.3946106e-11,1.0002238e-10,3,0.012012627831508126
3,28,3:28,"Let not believers take disbelievers as allies rather than believers. And whoever [of you] does that has nothing with Allah, except when taking precaution against them in prudence. And Allah warns you of Himself, and to Allah is the [final] destination.",2.378185e-06,1.6213482e-06,1.0057814e-06,1.8446362e-07,0.7136325,5.8955807e-10,1.0390971e-09,8.306638e-13,5.028531e-07,2.6812575e-08,0.28636274,7.725147e-12,0.0,2.5005226e-08,6.653529e-11,5.948221e-08,4,0.5989442540820668
3,29,3:29,"Say, ""Whether you conceal what is in your breasts or reveal it, Allah knows it. And He knows that which is in the heavens and that which is on the earth. And Allah is over all things competent.",2.7883069e-11,0.22842851,4.8212864e-06,1.4218866e-10,1.4707555e-08,6.978084e-10,2.42406e-09,1.3302446e-14,7.480079e-11,1.0183308e-09,0.002634233,1.1499151e-12,0.0,2.7306003e-13,0.7689351,2.3226874e-13,14,0.5550232379198222
3,30,3:30,"The Day every soul will find what it has done of good present [before it] and what it has done of evil, it will wish that between itself and that [evil] was a great distance. And Allah warns you of Himself, and Allah is Kind to [His] servants.""",0.0041825054,4.070236e-09,9.0152935e-05,0.25817087,7.003082e-07,1.9479526e-07,4.4227427e-06,2.9787315e-11,4.8088648e-08,1.3455346e-07,0.7375507,6.6355265e-13,0.0,1.8668464e-11,2.6771463e-10,1.1266108e-06,10,0.5979559228171957
3,31,3:31,"Say, [O Muhammad], ""If you should love Allah, then follow me, [so] Allah will love you and forgive you your sins. And Allah is Forgiving and Merciful.""",0.08811206,0.9115947,1.9384474e-09,3.3913861e-12,4.4149836e-08,7.512581e-14,2.5727857e-13,1.1877371e-16,5.2125086e-09,6.4466783e-12,0.0002957919,4.204295e-17,0.0,1.3289417e-13,4.2068653e-08,4.056075e-14,1,0.30081924351031253
3,32,3:32,"Say, ""Obey Allah and the Messenger."" But if they turn away - then indeed, Allah does not like the disbelievers.",6.71135e-09,0.99949276,3.1745362e-10,6.944906e-13,3.3053257e-05,2.8731515e-13,1.1721518e-13,3.0968544e-14,2.9489866e-10,4.142443e-11,0.00047474855,4.3743104e-17,0.0,2.7472155e-11,1.3485797e-10,1.6630335e-09,1,0.004481428668973976
3,33,3:33,"Indeed, Allah chose Adam and Noah and the family of Abraham and the family of 'Imran over the worlds -",5.7636496e-09,1.1883066e-11,0.000641501,1.7405071e-07,1.3334462e-05,0.0031436847,0.012517846,5.598871e-07,1.8270104e-06,1.245276e-06,0.9836781,1.3048364e-10,0.0,2.7311264e-09,3.8940143e-06,4.039349e-08,10,0.09410568534389929
3,34,3:34,"Descendants, some of them from others. And Allah is Hearing and Knowing.",7.541811e-07,1.1415486e-14,2.7515029e-05,1.1513971e-07,0.00018224736,0.000304263,0.037281964,1.154008e-09,2.536503e-07,3.946487e-07,0.96217495,8.798781e-09,0.0,7.454841e-11,2.6733669e-05,3.1170162e-13,10,0.16435576054984102
3,35,3:35,"[Mention, O Muhammad], when the wife of 'Imran said, ""My Lord, indeed I have pledged to You what is in my womb, consecrated [for Your service], so accept this from me. Indeed, You are the Hearing, the Knowing.""",8.116076e-12,1.6181983e-12,2.0570005e-07,1.5817415e-08,7.2549085e-07,4.0661766e-06,4.4438842e-05,1.3561535e-09,2.2222553e-08,3.4706467e-11,0.013939704,0.0044765566,0.0,3.3933804e-11,0.981534,5.155969e-09,14,0.10258228183246691
3,36,3:36,"But when she delivered her, she said, ""My Lord, I have delivered a female."" And Allah was most knowing of what she delivered, ""And the male is not like the female. And I have named her Mary, and I seek refuge for her in You and [for] her descendants from Satan, the expelled [from the mercy of Allah].""",7.724045e-15,7.6473986e-17,1.2004375e-07,6.99412e-12,9.759479e-10,7.964465e-14,4.987093e-08,3.7106002e-11,2.1746006e-13,2.1139163e-16,5.0608824e-06,2.1486378e-10,0.0,1.1263289e-18,0.9999962,2.2091443e-17,14,6.830472729870912e-05
3,37,3:37,"So her Lord accepted her with good acceptance and caused her to grow in a good manner and put her in the care of Zechariah. Every time Zechariah entered upon her in the prayer chamber, he found with her provision. He said, ""O Mary, from where is this [coming] to you?"" She said, ""It is from Allah. Indeed, Allah provides for whom He wills without account.""",1.5026089e-09,1.5502055e-10,0.00039526552,4.897659e-06,6.396313e-05,3.7096857e-08,3.4157423e-05,8.272981e-08,1.9942599e-08,4.4519773e-05,0.06502977,1.5409691e-07,0.0,2.340994e-13,0.9344307,4.141175e-13,14,0.245668565365056
