audit_type,component,rank,verse_id,surah,verse,probability,translation
core_probability_ge_0.8,1,7,78:1,78,1,0.9999543,About what are they asking one another?
core_probability_ge_0.8,1,8,69:25,69,25,0.9999543,"But as for he who is given his record in his left hand, he will say, ""Oh, I wish I had not been given my record"
core_probability_ge_0.8,1,9,68:52,68,52,0.9999466,But it is not except a reminder to the worlds.
core_probability_ge_0.8,1,10,70:5,70,5,0.99992365,So be patient with gracious patience.
top_posterior,2,1,110:3,110,3,1.0,"Then exalt [Him] with praise of your Lord and ask forgiveness of Him. Indeed, He is ever Accepting of repentance."
top_posterior,2,2,12:98,12,98,1.0,"He said, ""I will ask forgiveness for you from my Lord. Indeed, it is He who is the Forgiving, the Merciful."""
top_posterior,2,3,9:102,9,102,1.0,"And [there are] others who have acknowledged their sins. They had mixed a righteous deed with another that was bad. Perhaps Allah will turn to them in forgiveness. Indeed, Allah is Forgiving and Merciful."
top_posterior,2,4,9:27,9,27,1.0,Then Allah will accept repentance after that for whom He wills; and Allah is Forgiving and Merciful.
top_posterior,2,5,48:14,48,14,1.0,And to Allah belongs the dominion of the heavens and the earth. He forgives whom He wills and punishes whom He wills. And ever is Allah Forgiving and Merciful.
top_posterior,2,6,28:16,28,16,1.0,"He said, ""My Lord, indeed I have wronged myself, so forgive me,"" and He forgave him. Indeed, He is the Forgiving, the Merciful."
top_posterior,2,7,4:17,4,17,1.0,"The repentance accepted by Allah is only for those who do wrong in ignorance [or carelessness] and then repent soon after. It is those to whom Allah will turn in forgiveness, and Allah is ever Knowing and Wise."
top_posterior,2,8,3:89,3,89,1.0,"Except for those who repent after that and correct themselves. For indeed, Allah is Forgiving and Merciful."
top_posterior,2,9,4:110,4,110,1.0,And whoever does a wrong or wrongs himself but then seeks forgiveness of Allah will find Allah Forgiving and Merciful.
top_posterior,2,10,6:54,6,54,1.0,"And when those come to you who believe in Our verses, say, ""Peace be upon you. Your Lord has decreed upon Himself mercy: that any of you who does wrong out of ignorance and then repents after that and corrects himself - indeed, He is Forgiving and Merciful."""
core_probability_ge_0.8,2,1,110:3,110,3,1.0,"Then exalt [Him] with praise of your Lord and ask forgiveness of Him. Indeed, He is ever Accepting of repentance."
core_probability_ge_0.8,2,2,12:98,12,98,1.0,"He said, ""I will ask forgiveness for you from my Lord. Indeed, it is He who is the Forgiving, the Merciful."""
core_probability_ge_0.8,2,3,9:102,9,102,1.0,"And [there are] others who have acknowledged their sins. They had mixed a righteous deed with another that was bad. Perhaps Allah will turn to them in forgiveness. Indeed, Allah is Forgiving and Merciful."
core_probability_ge_0.8,2,4,9:27,9,27,1.0,Then Allah will accept repentance after that for whom He wills; and Allah is Forgiving and Merciful.
core_probability_ge_0.8,2,5,48:14,48,14,1.0,And to Allah belongs the dominion of the heavens and the earth. He forgives whom He wills and punishes whom He wills. And ever is Allah Forgiving and Merciful.
core_probability_ge_0.8,2,6,28:16,28,16,1.0,"He said, ""My Lord, indeed I have wronged myself, so forgive me,"" and He forgave him. Indeed, He is the Forgiving, the Merciful."
core_probability_ge_0.8,2,7,4:17,4,17,1.0,"The repentance accepted by Allah is only for those who do wrong in ignorance [or carelessness] and then repent soon after. It is those to whom Allah will turn in forgiveness, and Allah is ever Knowing and Wise."
core_probability_ge_0.8,2,8,3:89,3,89,1.0,"Except for those who repent after that and correct themselves. For indeed, Allah is Forgiving and Merciful."
core_probability_ge_0.8,2,9,4:110,4,110,1.0,And whoever does a wrong or wrongs himself but then seeks forgiveness of Allah will find Allah Forgiving and Merciful.
core_probability_ge_0.8,2,10,6:54,6,54,1.0,"And when those come to you who believe in Our verses, say, ""Peace be upon you. Your Lord has decreed upon Himself mercy: that any of you who does wrong out of ignorance and then repents after that and corrects himself - indeed, He is Forgiving and Merciful."""
top_posterior,3,1,26:66,26,66,1.0,Then We drowned the others.
top_posterior,3,2,26:172,26,172,1.0,Then We destroyed the others.
top_posterior,3,3,37:136,37,136,1.0,Then We destroyed the others.
top_posterior,3,4,26:170,26,170,0.9999962,"So We saved him and his family, all,"
top_posterior,3,5,21:9,21,9,0.9999962,"Then We fulfilled for them the promise, and We saved them and whom We willed and destroyed the transgressors."
top_posterior,3,6,43:56,43,56,0.9999962,And We made them a precedent and an example for the later peoples.
top_posterior,3,7,43:55,43,55,0.9999962,"And when they angered Us, We took retribution from them and drowned them all."
top_posterior,3,8,37:76,37,76,0.9999962,And We saved him and his family from the great affliction.
top_posterior,3,9,37:115,37,115,0.9999962,"And We saved them and their people from the great affliction,"
top_posterior,3,10,77:16,77,16,0.9999923,Did We not destroy the former peoples?
core_probability_ge_0.8,3,1,26:66,26,66,1.0,Then We drowned the others.
core_probability_ge_0.8,3,2,26:172,26,172,1.0,Then We destroyed the others.
core_probability_ge_0.8,3,3,37:136,37,136,1.0,Then We destroyed the others.
core_probability_ge_0.8,3,4,26:170,26,170,0.9999962,"So We saved him and his family, all,"
core_probability_ge_0.8,3,5,21:9,21,9,0.9999962,"Then We fulfilled for them the promise, and We saved them and whom We willed and destroyed the transgressors."
core_probability_ge_0.8,3,6,43:56,43,56,0.9999962,And We made them a precedent and an example for the later peoples.
core_probability_ge_0.8,3,7,43:55,43,55,0.9999962,"And when they angered Us, We took retribution from them and drowned them all."
core_probability_ge_0.8,3,8,37:76,37,76,0.9999962,And We saved him and his family from the great affliction.
core_probability_ge_0.8,3,9,37:115,37,115,0.9999962,"And We saved them and their people from the great affliction,"
core_probability_ge_0.8,3,10,77:16,77,16,0.9999923,Did We not destroy the former peoples?
top_posterior,4,1,4:76,4,76,1.0,"Those who believe fight in the cause of Allah, and those who disbelieve fight in the cause of Taghut. So fight against the allies of Satan. Indeed, the plot of Satan has ever been weak."
top_posterior,4,2,2:190,2,190,0.9999962,Fight in the way of Allah those who fight you but do not transgress. Indeed. Allah does not like transgressors.
top_posterior,4,3,9:13,9,13,0.9999962,"Would you not fight a people who broke their oaths and determined to expel the Messenger, and they had begun [the attack upon] you the first time? Do you fear them? But Allah has more right that you should fear Him, if you are [truly] believers."
top_posterior,4,4,59:14,59,14,0.9999923,"They will not fight you all except within fortified cities or from behind walls. Their violence among themselves is severe. You think they are together, but their hearts are diverse. That is because they are a people who do not reason."
top_posterior,4,5,8:45,8,45,0.9999923,"O you who have believed, when you encounter a company [from the enemy forces], stand firm and remember Allah much that you may be successful."
top_posterior,4,6,4:90,4,90,0.9999886,"Except for those who take refuge with a people between yourselves and whom is a treaty or those who come to you, their hearts strained at [the prospect of] fighting you or fighting their own people. And if Allah had willed, He could have given them power over you, and they would have fought you. So if they remove themselves from you and do not fight you and offer you peace, then Allah has not made for you a cause [for fighting] against them."
top_posterior,4,7,8:48,8,48,0.99998474,"And [remember] when Satan made their deeds pleasing to them and said, ""No one can overcome you today from among the people, and indeed, I am your protector."" But when the two armies sighted each other, he turned on his heels and said, ""Indeed, I am disassociated from you. Indeed, I see what you do not see; indeed I fear Allah. And Allah is severe in penalty."""
top_posterior,4,8,61:4,61,4,0.99997705,"Indeed, Allah loves those who fight in His cause in a row as though they are a [single] structure joined firmly."
top_posterior,4,9,47:4,47,4,0.99997705,"So when you meet those who disbelieve [in battle], strike [their] necks until, when you have inflicted slaughter upon them, then secure their bonds, and either [confer] favor afterwards or ransom [them] until the war lays down its burdens. That [is the command]. And if Allah had willed, He could have taken vengeance upon them [Himself], but [He ordered armed struggle] to test some of you by means of others. And those who are killed in the cause of Allah - never will He waste their deeds."
top_posterior,4,10,3:146,3,146,0.9999695,"And how many a prophet [fought and] with him fought many religious scholars. But they never lost assurance due to what afflicted them in the cause of Allah, nor did they weaken or submit. And Allah loves the steadfast."
core_probability_ge_0.8,4,1,4:76,4,76,1.0,"Those who believe fight in the cause of Allah, and those who disbelieve fight in the cause of Taghut. So fight against the allies of Satan. Indeed, the plot of Satan has ever been weak."
core_probability_ge_0.8,4,2,2:190,2,190,0.9999962,Fight in the way of Allah those who fight you but do not transgress. Indeed. Allah does not like transgressors.
core_probability_ge_0.8,4,3,9:13,9,13,0.9999962,"Would you not fight a people who broke their oaths and determined to expel the Messenger, and they had begun [the attack upon] you the first time? Do you fear them? But Allah has more right that you should fear Him, if you are [truly] believers."
core_probability_ge_0.8,4,4,59:14,59,14,0.9999923,"They will not fight you all except within fortified cities or from behind walls. Their violence among themselves is severe. You think they are together, but their hearts are diverse. That is because they are a people who do not reason."
core_probability_ge_0.8,4,5,8:45,8,45,0.9999923,"O you who have believed, when you encounter a company [from the enemy forces], stand firm and remember Allah much that you may be successful."
core_probability_ge_0.8,4,6,4:90,4,90,0.9999886,"Except for those who take refuge with a people between yourselves and whom is a treaty or those who come to you, their hearts strained at [the prospect of] fighting you or fighting their own people. And if Allah had willed, He could have given them power over you, and they would have fought you. So if they remove themselves from you and do not fight you and offer you peace, then Allah has not made for you a cause [for fighting] against them."
core_probability_ge_0.8,4,7,8:48,8,48,0.99998474,"And [remember] when Satan made their deeds pleasing to them and said, ""No one can overcome you today from among the people, and indeed, I am your protector."" But when the two armies sighted each other, he turned on his heels and said, ""Indeed, I am disassociated from you. Indeed, I see what you do not see; indeed I fear Allah. And Allah is severe in penalty."""
core_probability_ge_0.8,4,8,61:4,61,4,0.99997705,"Indeed, Allah loves those who fight in His cause in a row as though they are a [single] structure joined firmly."
core_probability_ge_0.8,4,9,47:4,47,4,0.99997705,"So when you meet those who disbelieve [in battle], strike [their] necks until, when you have inflicted slaughter upon them, then secure their bonds, and either [confer] favor afterwards or ransom [them] until the war lays down its burdens. That [is the command]. And if Allah had willed, He could have taken vengeance upon them [Himself], but [He ordered armed struggle] to test some of you by means of others. And those who are killed in the cause of Allah - never will He waste their deeds."
core_probability_ge_0.8,4,10,3:146,3,146,0.9999695,"And how many a prophet [fought and] with him fought many religious scholars. But they never lost assurance due to what afflicted them in the cause of Allah, nor did they weaken or submit. And Allah loves the steadfast."
top_posterior,5,1,79:29,79,29,1.0,And He darkened its night and extracted its brightness.
top_posterior,5,2,77:3,77,3,1.0,And [by] the winds that spread [clouds]
top_posterior,5,3,77:10,77,10,1.0,And when the mountains are blown away
top_posterior,5,4,51:1,51,1,1.0,By those [winds] scattering [dust] dispersing
top_posterior,5,5,77:2,77,2,1.0,And the winds that blow violently
top_posterior,5,6,91:2,91,2,1.0,And [by] the moon when it follows it
top_posterior,5,7,86:11,86,11,1.0,By the sky which returns [rain]
top_posterior,5,8,84:17,84,17,1.0,And [by] the night and what it envelops
top_posterior,5,9,86:1,86,1,1.0,By the sky and the night comer -
top_posterior,5,10,75:8,75,8,1.0,And the moon darkens
core_probability_ge_0.8,5,1,79:29,79,29,1.0,And He darkened its night and extracted its brightness.
core_probability_ge_0.8,5,2,77:3,77,3,1.0,And [by] the winds that spread [clouds]
core_probability_ge_0.8,5,3,77:10,77,10,1.0,And when the mountains are blown away
core_probability_ge_0.8,5,4,51:1,51,1,1.0,By those [winds] scattering [dust] dispersing
core_probability_ge_0.8,5,5,77:2,77,2,1.0,And the winds that blow violently
core_probability_ge_0.8,5,6,91:2,91,2,1.0,And [by] the moon when it follows it
core_probability_ge_0.8,5,7,86:11,86,11,1.0,By the sky which returns [rain]
core_probability_ge_0.8,5,8,84:17,84,17,1.0,And [by] the night and what it envelops
core_probability_ge_0.8,5,9,86:1,86,1,1.0,By the sky and the night comer -
core_probability_ge_0.8,5,10,75:8,75,8,1.0,And the moon darkens
top_posterior,6,1,9:98,9,98,1.0,And among the bedouins are some who consider what they spend as a loss and await for you turns of misfortune. Upon them will be a misfortune of evil. And Allah is Hearing and Knowing.
top_posterior,6,2,58:17,58,17,1.0,Never will their wealth or their children avail them against Allah at all. Those are the companions of the Fire; they will abide therein eternally
top_posterior,6,3,2:261,2,261,1.0,The example of those who spend their wealth in the way of Allah is like a seed [of grain] which grows seven spikes; in each spike is a hundred grains. And Allah multiplies [His reward] for whom He wills. And Allah is all-Encompassing and Knowing.
top_posterior,6,4,36:47,36,47,1.0,"And when it is said to them, ""Spend from that which Allah has provided for you,"" those who disbelieve say to those who believe, ""Should we feed one whom, if Allah had willed, He would have fed? You are not but in clear error."""
top_posterior,6,5,2:274,2,274,1.0,"Those who spend their wealth [in Allah 's way] by night and by day, secretly and publicly - they will have their reward with their Lord. And no fear will there be concerning them, nor will they grieve."
top_posterior,6,6,2:271,2,271,1.0,"If you disclose your charitable expenditures, they are good; but if you conceal them and give them to the poor, it is better for you, and He will remove from you some of your misdeeds [thereby]. And Allah, with what you do, is [fully] Acquainted."
top_posterior,6,7,65:7,65,7,1.0,"Let a man of wealth spend from his wealth, and he whose provision is restricted - let him spend from what Allah has given him. Allah does not charge a soul except [according to] what He has given it. Allah will bring about, after hardship, ease."
top_posterior,6,8,2:270,2,270,1.0,"And whatever you spend of expenditures or make of vows - indeed, Allah knows of it. And for the wrongdoers there are no helpers."
top_posterior,6,9,2:215,2,215,1.0,"They ask you, [O Muhammad], what they should spend. Say, ""Whatever you spend of good is [to be] for parents and relatives and orphans and the needy and the traveler. And whatever you do of good - indeed, Allah is Knowing of it."""
top_posterior,6,10,9:34,9,34,1.0,"O you who have believed, indeed many of the scholars and the monks devour the wealth of people unjustly and avert [them] from the way of Allah. And those who hoard gold and silver and spend it not in the way of Allah - give them tidings of a painful punishment."
core_probability_ge_0.8,6,1,9:98,9,98,1.0,And among the bedouins are some who consider what they spend as a loss and await for you turns of misfortune. Upon them will be a misfortune of evil. And Allah is Hearing and Knowing.
core_probability_ge_0.8,6,2,58:17,58,17,1.0,Never will their wealth or their children avail them against Allah at all. Those are the companions of the Fire; they will abide therein eternally
core_probability_ge_0.8,6,3,2:261,2,261,1.0,The example of those who spend their wealth in the way of Allah is like a seed [of grain] which grows seven spikes; in each spike is a hundred grains. And Allah multiplies [His reward] for whom He wills. And Allah is all-Encompassing and Knowing.
core_probability_ge_0.8,6,4,36:47,36,47,1.0,"And when it is said to them, ""Spend from that which Allah has provided for you,"" those who disbelieve say to those who believe, ""Should we feed one whom, if Allah had willed, He would have fed? You are not but in clear error."""
core_probability_ge_0.8,6,5,2:274,2,274,1.0,"Those who spend their wealth [in Allah 's way] by night and by day, secretly and publicly - they will have their reward with their Lord. And no fear will there be concerning them, nor will they grieve."
core_probability_ge_0.8,6,6,2:271,2,271,1.0,"If you disclose your charitable expenditures, they are good; but if you conceal them and give them to the poor, it is better for you, and He will remove from you some of your misdeeds [thereby]. And Allah, with what you do, is [fully] Acquainted."
core_probability_ge_0.8,6,7,65:7,65,7,1.0,"Let a man of wealth spend from his wealth, and he whose provision is restricted - let him spend from what Allah has given him. Allah does not charge a soul except [according to] what He has given it. Allah will bring about, after hardship, ease."
core_probability_ge_0.8,6,8,2:270,2,270,1.0,"And whatever you spend of expenditures or make of vows - indeed, Allah knows of it. And for the wrongdoers there are no helpers."
core_probability_ge_0.8,6,9,2:215,2,215,1.0,"They ask you, [O Muhammad], what they should spend. Say, ""Whatever you spend of good is [to be] for parents and relatives and orphans and the needy and the traveler. And whatever you do of good - indeed, Allah is Knowing of it."""
core_probability_ge_0.8,6,10,9:34,9,34,1.0,"O you who have believed, indeed many of the scholars and the monks devour the wealth of people unjustly and avert [them] from the way of Allah. And those who hoard gold and silver and spend it not in the way of Allah - give them tidings of a painful punishment."
top_posterior,7,1,15:87,15,87,1.0,"And We have certainly given you, [O Muhammad], seven of the often repeated [verses] and the great Qur'an."
top_posterior,7,2,15:1,15,1,1.0,"Alif, Lam, Ra. These are the verses of the Book and a clear Qur'an."
top_posterior,7,3,15:91,15,91,1.0,Who have made the Qur'an into portions.
top_posterior,7,4,85:21,85,21,1.0,But this is an honored Qur'an
top_posterior,7,5,29:49,29,49,1.0,"Rather, the Qur'an is distinct verses [preserved] within the breasts of those who have been given knowledge. And none reject Our verses except the wrongdoers."
top_posterior,7,6,6:105,6,105,1.0,"And thus do We diversify the verses so the disbelievers will say, ""You have studied,"" and so We may make the Qur'an clear for a people who know."
top_posterior,7,7,16:103,16,103,1.0,"And We certainly know that they say, ""It is only a human being who teaches the Prophet."" The tongue of the one they refer to is foreign, and this Qur'an is [in] a clear Arabic language."
top_posterior,7,8,38:29,38,29,1.0,"[This is] a blessed Book which We have revealed to you, [O Muhammad], that they might reflect upon its verses and that those of understanding would be reminded."
top_posterior,7,9,41:3,41,3,1.0,"A Book whose verses have been detailed, an Arabic Qur'an for a people who know,"
top_posterior,7,10,39:28,39,28,1.0,"[It is] an Arabic Qur'an, without any deviance that they might become righteous."
core_probability_ge_0.8,7,1,15:87,15,87,1.0,"And We have certainly given you, [O Muhammad], seven of the often repeated [verses] and the great Qur'an."
core_probability_ge_0.8,7,2,15:1,15,1,1.0,"Alif, Lam, Ra. These are the verses of the Book and a clear Qur'an."
core_probability_ge_0.8,7,3,15:91,15,91,1.0,Who have made the Qur'an into portions.
core_probability_ge_0.8,7,4,85:21,85,21,1.0,But this is an honored Qur'an
core_probability_ge_0.8,7,5,29:49,29,49,1.0,"Rather, the Qur'an is distinct verses [preserved] within the breasts of those who have been given knowledge. And none reject Our verses except the wrongdoers."
core_probability_ge_0.8,7,6,6:105,6,105,1.0,"And thus do We diversify the verses so the disbelievers will say, ""You have studied,"" and so We may make the Qur'an clear for a people who know."
core_probability_ge_0.8,7,7,16:103,16,103,1.0,"And We certainly know that they say, ""It is only a human being who teaches the Prophet."" The tongue of the one they refer to is foreign, and this Qur'an is [in] a clear Arabic language."
core_probability_ge_0.8,7,8,38:29,38,29,1.0,"[This is] a blessed Book which We have revealed to you, [O Muhammad], that they might reflect upon its verses and that those of understanding would be reminded."
core_probability_ge_0.8,7,9,41:3,41,3,1.0,"A Book whose verses have been detailed, an Arabic Qur'an for a people who know,"
core_probability_ge_0.8,7,10,39:28,39,28,1.0,"[It is] an Arabic Qur'an, without any deviance that they might become righteous."
top_posterior,8,1,17:96,17,96,1.0,"Say, ""Sufficient is Allah as Witness between me and you. Indeed he is ever, concerning His servants, Acquainted and Seeing."""
top_posterior,8,2,34:27,34,27,1.0,"Say, ""Show me those whom you have attached to Him as partners. No! Rather, He [alone] is Allah, the Exalted in Might, the Wise."""
top_posterior,8,3,34:24,34,24,1.0,"Say, ""Who provides for you from the heavens and the earth?"" Say, ""Allah. And indeed, we or you are either upon guidance or in clear error."""
top_posterior,8,4,7:33,7,33,1.0,"Say, ""My Lord has only forbidden immoralities - what is apparent of them and what is concealed - and sin, and oppression without right, and that you associate with Allah that for which He has not sent down authority, and that you say about Allah that which you do not know."""
top_posterior,8,5,6:164,6,164,1.0,"Say, ""Is it other than Allah I should desire as a lord while He is the Lord of all things? And every soul earns not [blame] except against itself, and no bearer of burdens will bear the burden of another. Then to your Lord is your return, and He will inform you concerning that over which you used to differ."""
top_posterior,8,6,6:162,6,162,1.0,"Say, ""Indeed, my prayer, my rites of sacrifice, my living and my dying are for Allah, Lord of the worlds."
top_posterior,8,7,34:48,34,48,1.0,"Say, ""Indeed, my Lord projects the truth. Knower of the unseen."""
top_posterior,8,8,35:40,35,40,1.0,"Say, ""Have you considered your 'partners' whom you invoke besides Allah? Show me what they have created from the earth, or have they partnership [with Him] in the heavens? Or have We given them a book so they are [standing] on evidence therefrom? [No], rather, the wrongdoers do not promise each other except delusion."""
top_posterior,8,9,6:161,6,161,1.0,"Say, ""Indeed, my Lord has guided me to a straight path - a correct religion - the way of Abraham, inclining toward truth. And he was not among those who associated others with Allah."""
top_posterior,8,10,6:151,6,151,1.0,"Say, ""Come, I will recite what your Lord has prohibited to you. [He commands] that you not associate anything with Him, and to parents, good treatment, and do not kill your children out of poverty; We will provide for you and them. And do not approach immoralities - what is apparent of them and what is concealed. And do not kill the soul which Allah has forbidden [to be killed] except by [legal] right. This has He instructed you that you may use reason."""
core_probability_ge_0.8,8,1,17:96,17,96,1.0,"Say, ""Sufficient is Allah as Witness between me and you. Indeed he is ever, concerning His servants, Acquainted and Seeing."""
core_probability_ge_0.8,8,2,34:27,34,27,1.0,"Say, ""Show me those whom you have attached to Him as partners. No! Rather, He [alone] is Allah, the Exalted in Might, the Wise."""
core_probability_ge_0.8,8,3,34:24,34,24,1.0,"Say, ""Who provides for you from the heavens and the earth?"" Say, ""Allah. And indeed, we or you are either upon guidance or in clear error."""
core_probability_ge_0.8,8,4,7:33,7,33,1.0,"Say, ""My Lord has only forbidden immoralities - what is apparent of them and what is concealed - and sin, and oppression without right, and that you associate with Allah that for which He has not sent down authority, and that you say about Allah that which you do not know."""
core_probability_ge_0.8,8,5,6:164,6,164,1.0,"Say, ""Is it other than Allah I should desire as a lord while He is the Lord of all things? And every soul earns not [blame] except against itself, and no bearer of burdens will bear the burden of another. Then to your Lord is your return, and He will inform you concerning that over which you used to differ."""
core_probability_ge_0.8,8,6,6:162,6,162,1.0,"Say, ""Indeed, my prayer, my rites of sacrifice, my living and my dying are for Allah, Lord of the worlds."
core_probability_ge_0.8,8,7,34:48,34,48,1.0,"Say, ""Indeed, my Lord projects the truth. Knower of the unseen."""
core_probability_ge_0.8,8,8,35:40,35,40,1.0,"Say, ""Have you considered your 'partners' whom you invoke besides Allah? Show me what they have created from the earth, or have they partnership [with Him] in the heavens? Or have We given them a book so they are [standing] on evidence therefrom? [No], rather, the wrongdoers do not promise each other except delusion."""
core_probability_ge_0.8,8,9,6:161,6,161,1.0,"Say, ""Indeed, my Lord has guided me to a straight path - a correct religion - the way of Abraham, inclining toward truth. And he was not among those who associated others with Allah."""
core_probability_ge_0.8,8,10,6:151,6,151,1.0,"Say, ""Come, I will recite what your Lord has prohibited to you. [He commands] that you not associate anything with Him, and to parents, good treatment, and do not kill your children out of poverty; We will provide for you and them. And do not approach immoralities - what is apparent of them and what is concealed. And do not kill the soul which Allah has forbidden [to be killed] except by [legal] right. This has He instructed you that you may use reason."""
top_posterior,9,1,41:27,41,27,1.0,"But We will surely cause those who disbelieve to taste a severe punishment, and We will surely recompense them for the worst of what they had been doing."
top_posterior,9,2,33:68,33,68,0.9999962,"Our Lord, give them double the punishment and curse them with a great curse."""
top_posterior,9,3,3:56,3,56,0.9999923,"And as for those who disbelieved, I will punish them with a severe punishment in this world and the Hereafter, and they will have no helpers."""
top_posterior,9,4,85:10,85,10,0.9999886,"Indeed, those who have tortured the believing men and believing women and then have not repented will have the punishment of Hell, and they will have the punishment of the Burning Fire."
top_posterior,9,5,54:38,54,38,0.9999886,And there came upon them by morning an abiding punishment.
top_posterior,9,6,20:48,20,48,0.99998474,"Indeed, it has been revealed to us that the punishment will be upon whoever denies and turns away.' """
top_posterior,9,7,39:40,39,40,0.9999809,"To whom will come a torment disgracing him and on whom will descend an enduring punishment."""
top_posterior,9,8,38:58,38,58,0.9999695,And other [punishments] of its type [in various] kinds.
top_posterior,9,9,2:162,2,162,0.9999427,"Abiding eternally therein. The punishment will not be lightened for them, nor will they be reprieved."
top_posterior,9,10,3:88,3,88,0.9999427,"Abiding eternally therein. The punishment will not be lightened for them, nor will they be reprieved."
core_probability_ge_0.8,9,1,41:27,41,27,1.0,"But We will surely cause those who disbelieve to taste a severe punishment, and We will surely recompense them for the worst of what they had been doing."
core_probability_ge_0.8,9,2,33:68,33,68,0.9999962,"Our Lord, give them double the punishment and curse them with a great curse."""
core_probability_ge_0.8,9,3,3:56,3,56,0.9999923,"And as for those who disbelieved, I will punish them with a severe punishment in this world and the Hereafter, and they will have no helpers."""
core_probability_ge_0.8,9,4,85:10,85,10,0.9999886,"Indeed, those who have tortured the believing men and believing women and then have not repented will have the punishment of Hell, and they will have the punishment of the Burning Fire."
core_probability_ge_0.8,9,5,54:38,54,38,0.9999886,And there came upon them by morning an abiding punishment.
core_probability_ge_0.8,9,6,20:48,20,48,0.99998474,"Indeed, it has been revealed to us that the punishment will be upon whoever denies and turns away.' """
core_probability_ge_0.8,9,7,39:40,39,40,0.9999809,"To whom will come a torment disgracing him and on whom will descend an enduring punishment."""
core_probability_ge_0.8,9,8,38:58,38,58,0.9999695,And other [punishments] of its type [in various] kinds.
