surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,component_probability_12,component_probability_13,component_probability_14,component_probability_15,component_probability_16,component_probability_17,component_probability_18,component_probability_19,dominant_membership,membership_entropy
12,64,12:64,"He said, ""Should I entrust you with him except [under coercion] as I entrusted you with his brother before? But Allah is the best guardian, and He is the most merciful of the merciful.""",0.00014159695,7.479956e-06,0.0006306454,2.5746112e-06,0.10063021,3.1040375e-34,5.2228866e-06,2.2908928e-07,3.4659685e-08,8.688086e-08,0.0608173,6.910014e-08,1.1450073e-06,2.0867412e-07,0.82647777,1.257394e-09,0.011268452,0.0,1.5515358e-11,1.5956948e-05,14,0.6157068104173886
12,65,12:65,"And when they opened their baggage, they found their merchandise returned to them. They said, ""O our father, what [more] could we desire? This is our merchandise returned to us. And we will obtain supplies for our family and protect our brother and obtain an increase of a camel's load; that is an easy measurement.""",1.4094136e-08,0.0033134844,8.706951e-11,3.8577314e-06,1.5737546e-08,1.745043e-05,0.9793797,9.217526e-09,5.072928e-12,5.3344684e-10,0.017135601,5.1772346e-09,8.090318e-07,0.00015146579,3.2654122e-11,4.6826997e-11,2.2091364e-09,0.0,5.0600947e-12,1.039973e-10,6,0.11059264136997723
12,66,12:66,"[Jacob] said, ""Never will I send him with you until you give me a promise by Allah that you will bring him [back] to me, unless you should be surrounded by enemies."" And when they had given their promise, he said, ""Allah, over what we say, is Witness.""",0.043889362,0.0448822,7.803679e-09,0.00026923936,0.025177784,1.6451681e-19,4.8842207e-08,1.6880998e-11,6.779e-08,6.6489764e-07,0.8172729,3.4173547e-07,9.564809e-08,0.00047603613,0.068033725,4.967423e-08,4.0196605e-07,0.0,5.4454423e-14,4.953685e-08,10,0.7228521836847507
12,67,12:67,"And he said, ""O my sons, do not enter from one gate but enter from different gates; and I cannot avail you against [the decree of] Allah at all. The decision is only for Allah; upon Him I have relied, and upon Him let those who would rely [indeed] rely.""",1.8272734e-08,0.0006392975,8.122903e-09,3.6206868e-06,0.030537259,1.1292497e-19,1.6445759e-07,2.6765477e-07,7.313862e-10,6.622246e-07,0.2621905,1.0505804e-08,8.045998e-07,5.073812e-07,0.7066219,1.1950905e-09,1.7997148e-06,0.0,4.192337e-07,6.46188e-09,14,0.707723013603401
12,68,12:68,"And when they entered from where their father had ordered them, it did not avail them against Allah at all except [it was] a need within the soul of Jacob, which he satisfied. And indeed, he was a possessor of knowledge because of what We had taught him, but most of the people do not know.",5.264751e-07,0.0005901313,1.5910113e-09,0.00094457535,0.0005583757,7.3193755e-21,0.009104191,2.5870556e-06,1.5798453e-11,0.0021500639,0.8667527,3.1756777e-08,1.3209814e-05,0.0028727057,0.1170095,1.1906283e-06,7.12825e-07,0.0,5.717719e-12,5.208579e-07,10,0.46316318378725635
12,69,12:69,"And when they entered upon Joseph, he took his brother to himself; he said, ""Indeed, I am your brother, so do not despair over what they used to do [to me].""",1.6223134e-06,0.059189502,1.4645586e-07,3.951131e-05,6.75497e-07,1.9600492e-08,6.936431e-06,4.484227e-12,5.1097622e-08,7.77967e-07,0.8735741,3.834488e-08,1.3432063e-07,0.058788057,1.5025745e-09,2.9446123e-11,0.008395305,0.0,3.2840437e-15,2.7895106e-10,10,0.4926600177078099
12,70,12:70,"So when he had furnished them with their supplies, he put the [gold measuring] bowl into the bag of his brother. Then an announcer called out, ""O caravan, indeed you are thieves.""",1.1138171e-13,0.00048677504,5.632886e-16,5.948014e-09,4.4062167e-16,6.765005e-06,0.99948895,7.2150705e-18,1.9433532e-12,4.2006527e-11,1.6922831e-05,4.9960375e-10,1.38754155e-08,1.734028e-12,1.0961107e-19,3.074637e-10,1.359742e-11,0.0,1.6660414e-11,1.5972003e-11,6,0.00449073873772875
12,71,12:71,"They said while approaching them, ""What is it you are missing?""",8.9549806e-10,0.96516734,8.536842e-13,5.0480577e-07,3.309266e-10,1.6019631e-07,4.104042e-07,2.19056e-14,4.9890838e-11,2.8353542e-09,0.03483077,1.2557012e-10,5.043609e-08,1.1528614e-06,9.125942e-14,7.611242e-12,4.516924e-08,0.0,1.5654304e-10,1.7376207e-08,1,0.15118821457564396
12,72,12:72,"They said, ""We are missing the measure of the king. And for he who produces it is [the reward of] a camel's load, and I am responsible for it.""",1.538056e-07,0.10027766,1.8546921e-13,0.0022857646,4.0446266e-06,7.591218e-09,0.0042563835,9.768343e-10,6.343897e-13,0.00022921637,0.8843977,3.3790657e-05,1.3927884e-05,0.00832146,8.131681e-08,1.7330982e-09,1.3928249e-06,0.0,1.8364879e-11,0.00018153271,10,0.42031568779273604
12,73,12:73,"They said, ""By Allah, you have certainly known that we did not come to cause corruption in the land, and we have not been thieves.""",1.1671219e-08,5.4832976e-06,5.1028524e-06,2.4782757e-06,4.9287362e-05,3.405148e-30,0.0033304526,8.025447e-10,1.5452992e-10,8.040524e-10,0.030097447,1.1586805e-07,1.144942e-06,5.4750024e-05,0.9664531,8.359419e-10,2.2911386e-06,0.0,1.1944022e-09,7.425052e-08,14,0.15865316456186035
12,74,12:74,"The accusers said, ""Then what would be its recompense if you should be liars?""",3.935595e-11,0.9976377,1.25843875e-11,2.2514685e-11,1.319839e-11,1.6549763e-10,1.2478128e-10,6.7548617e-16,2.1473901e-12,4.758899e-08,0.0023614191,2.4662299e-08,1.1690145e-10,2.8870637e-11,2.913096e-10,2.6086002e-13,1.2289708e-07,0.0,5.535297e-19,1.3455023e-09,1,0.01664578051817447
12,75,12:75,"[The brothers] said, ""Its recompense is that he in whose bag it is found - he [himself] will be its recompense. Thus do we recompense the wrongdoers.""",3.183142e-05,0.08497155,1.0687961e-06,6.659231e-07,1.7495987e-09,2.0648545e-07,0.9016207,6.783021e-12,8.8869694e-14,8.22792e-06,0.013361317,2.7168727e-07,2.8918532e-07,8.436693e-09,3.3592083e-13,5.199238e-11,5.480715e-10,0.0,6.861475e-15,7.2515368e-06,6,0.36107231769682835
12,76,12:76,"So he began [the search] with their bags before the bag of his brother; then he extracted it from the bag of his brother. Thus did We plan for Joseph. He could not have taken his brother within the religion of the king except that Allah willed. We raise in degrees whom We will, but over every possessor of knowledge is one [more] knowing.",1.7682206e-06,0.06945024,9.655707e-12,0.00048205187,1.6363853e-06,3.1611258e-08,0.00033090237,5.5525885e-07,1.024725e-10,2.6665808e-07,0.9292765,1.2663208e-05,1.8538087e-05,0.0002603274,2.280256e-07,4.6792716e-11,0.00016271618,0.0,8.2935215e-15,1.2587678e-07,10,0.26370483657747407
12,77,12:77,"They said, ""If he steals - a brother of his has stolen before."" But Joseph kept it within himself and did not reveal it to them. He said, ""You are worse in position, and Allah is most knowing of what you describe.""",4.608363e-10,0.00067251816,1.4562325e-11,8.069728e-07,1.2418606e-06,9.879173e-21,0.9667739,7.346771e-11,7.170454e-11,8.7226894e-08,0.03229884,1.8518276e-07,2.3935615e-10,9.8281336e-05,0.00012875936,1.4505538e-13,2.5346486e-05,0.0,5.752824e-15,4.5025525e-11,6,0.15081430539816176
12,78,12:78,"They said, ""O 'Azeez, indeed he has a father [who is] an old man, so take one of us in place of him. Indeed, we see you as a doer of good.""",0.00022354642,0.015265157,5.114822e-12,2.2365633e-05,4.494271e-08,1.08925306e-13,5.616412e-07,8.4209863e-13,1.4756658e-10,1.04513276e-07,0.98426735,1.7387761e-06,9.3951364e-08,0.00020512834,5.747233e-07,4.253496e-10,1.1821342e-05,0.0,4.632318e-09,2.9272812e-07,10,0.08349241573134385
12,79,12:79,"He said, ""[I seek] the refuge of Allah [to prevent] that we take except him with whom we found our possession. Indeed, we would then be unjust.""",3.912537e-06,6.464062e-05,2.934197e-10,0.00036006913,0.0022613765,1.1364694e-29,6.0902607e-06,1.0286111e-08,2.3425248e-10,3.0908078e-09,0.09529439,4.2283272e-08,3.7924506e-06,9.359284e-10,0.9020059,4.4637702e-09,6.487178e-07,0.0,7.905e-11,2.8744978e-07,14,0.33448252264317235
12,80,12:80,"So when they had despaired of him, they secluded themselves in private consultation. The eldest of them said, ""Do you not know that your father has taken upon you an oath by Allah and [that] before you failed in [your duty to] Joseph? So I will never leave [this] land until my father permits me or Allah decides for me, and He is the best of judges.",2.4908422e-07,0.0008524417,3.9956674e-10,2.3580297e-07,9.500673e-06,1.4929664e-14,6.5369035e-09,1.1599247e-12,7.1185385e-10,3.0947618e-08,0.88076824,4.5322363e-07,9.623734e-08,0.043994293,3.2061256e-05,2.1448288e-11,0.07433888,0.0,5.9425977e-15,2.4508467e-10,10,0.4489459623752924
12,81,12:81,"Return to your father and say, ""O our father, indeed your son has stolen, and we did not testify except to what we knew. And we were not witnesses of the unseen,",1.11835556e-13,0.99108315,1.912918e-12,8.485977e-10,5.8751437e-12,1.1995168e-08,7.7120643e-07,7.655087e-14,0.0053423685,9.4953226e-11,0.003570506,5.1493668e-08,1.3475775e-09,6.2790628e-12,2.175449e-11,6.811745e-14,1.0242448e-09,0.0,2.161531e-15,3.6625815e-15,1,0.056960694136954065
12,82,12:82,"And ask the city in which we were and the caravan in which we came - and indeed, we are truthful,""",5.9073573e-09,0.7310465,4.7080628e-11,0.0736912,2.3916106e-08,4.089013e-05,2.490082e-07,5.033072e-10,1.6069596e-12,4.250882e-11,0.19520049,1.6363352e-06,1.6602098e-05,3.3133876e-08,2.828709e-10,3.340598e-08,7.875812e-09,0.0,3.0876127e-10,6.8627294e-08,1,0.7407271386425174
12,83,12:83,"[Jacob] said, ""Rather, your souls have enticed you to something, so patience is most fitting. Perhaps Allah will bring them to me all together. Indeed it is He who is the Knowing, the Wise.""",0.58316356,0.0050675934,1.6595298e-08,8.085725e-06,0.016882557,7.0087815e-20,4.4490578e-05,8.499462e-08,8.7800334e-10,2.0219923e-06,0.3876639,1.06305115e-05,5.230042e-07,4.0115767e-05,0.0071153874,3.4511395e-08,4.011909e-07,0.0,4.5983886e-10,5.2833585e-08,0,0.8138377530275521
12,84,12:84,"And he turned away from them and said, ""Oh, my sorrow over Joseph,"" and his eyes became white from grief, for he was [of that] a suppressor.",0.002429715,0.1204046,5.213839e-10,5.7786317e-05,1.9951036e-09,1.9508696e-05,2.0125096e-08,8.716655e-11,5.2666288e-11,1.7491884e-05,0.8735674,2.0067992e-07,3.1056078e-07,0.0024261028,8.177864e-11,1.7354214e-08,0.0010745005,0.0,3.5168344e-14,2.3428412e-07,10,0.4105241555464508
12,85,12:85,"They said, ""By Allah, you will not cease remembering Joseph until you become fatally ill or become of those who perish.""",0.3213356,0.0037939176,4.0910955e-09,3.4847715e-06,3.6904935e-06,3.2864574e-18,6.315301e-08,2.1083955e-05,2.6719925e-11,2.21535e-07,0.6607429,0.00027229052,6.114605e-08,0.0011471383,0.010428614,7.482901e-12,0.0022497775,0.0,2.551259e-10,3.7260116e-07,10,0.7313910803388073
12,86,12:86,"He said, ""I only complain of my suffering and my grief to Allah, and I know from Allah that which you do not know.",0.0020709012,0.005565323,7.982504e-06,3.881764e-06,0.00029640406,2.0203766e-25,1.2880836e-06,5.564887e-07,7.060687e-11,5.557952e-06,0.4916784,4.154845e-06,1.383318e-09,1.5370708e-07,0.50036323,3.2702986e-11,1.1502169e-06,0.0,1.9555026e-14,4.119633e-07,14,0.739926303022573
12,87,12:87,"O my sons, go and find out about Joseph and his brother and despair not of relief from Allah. Indeed, no one despairs of relief from Allah except the disbelieving people.""",3.5315527e-08,0.0004770942,8.6237275e-09,8.886899e-07,4.839919e-05,1.3030874e-22,7.7400045e-07,5.097285e-07,3.041417e-08,7.7425106e-08,0.9797235,0.00011989612,1.8803215e-08,0.0053199166,0.014199737,4.520259e-12,0.000109614826,0.0,8.991794e-14,4.3165246e-10,10,0.11458465117634997
12,88,12:88,"So when they entered upon Joseph, they said, ""O 'Azeez, adversity has touched us and our family, and we have come with goods poor in quality, but give us full measure and be charitable to us. Indeed, Allah rewards the charitable.""",1.473737e-09,0.00011269731,2.7926047e-13,2.6056755e-06,1.5722733e-07,3.6363845e-13,0.9444434,4.971052e-12,2.5961627e-12,7.519052e-09,0.05540394,6.966253e-09,3.4362652e-10,3.4731078e-05,1.2855241e-09,6.1813586e-13,2.7174738e-07,0.0,2.2517141e-14,7.3856615e-11,6,0.2156948551021856
12,89,12:89,"He said, ""Do you know what you did with Joseph and his brother when you were ignorant?""",1.8611898e-07,0.011768133,3.0642187e-08,1.5674294e-06,6.663725e-08,4.0941913e-14,8.340166e-06,4.107009e-11,2.7602712e-12,3.2819921e-06,0.98781437,1.215621e-08,6.852475e-08,0.0003127428,2.0178072e-07,9.5166765e-12,8.853882e-05,0.0,3.7042246e-17,1.197243e-11,10,0.0679084003851364
12,90,12:90,"They said, ""Are you indeed Joseph?"" He said ""I am Joseph, and this is my brother. Allah has certainly favored us. Indeed, he who fears Allah and is patient, then indeed, Allah does not allow to be lost the reward of those who do good.""",1.8219913e-07,0.009783406,1.8299859e-09,0.00015102155,0.00032359484,8.6953736e-17,0.00066678587,8.9857294e-13,2.2388957e-11,5.2727045e-09,0.98756576,1.6191357e-06,6.595738e-10,0.0013503296,0.00015777131,2.639157e-14,2.9499827e-06,0.0,5.2934345e-12,1.2400267e-09,10,0.07679596669388311
12,91,12:91,"They said, ""By Allah, certainly has Allah preferred you over us, and indeed, we have been sinners.""",5.171296e-08,4.5353e-06,6.711928e-05,3.483431e-05,1.6695076e-05,1.06397135e-29,1.8306999e-07,1.8856225e-08,1.0159397e-11,0.00014189002,0.048906114,8.7724764e-08,1.4920989e-09,3.623502e-08,0.95082027,9.36206e-12,8.560123e-06,0.0,1.6441675e-08,1.4380578e-06,14,0.19816636785615943
12,92,12:92,"He said, ""No blame will there be upon you today. Allah will forgive you; and He is the most merciful of the merciful.""",2.2967783e-10,1.0978246e-07,0.99965674,2.0218184e-10,1.8716274e-07,3.119081e-31,2.6077585e-10,4.2213384e-13,5.7723453e-15,4.1027857e-09,8.539548e-05,5.109567e-08,1.29793025e-11,5.2292897e-12,0.00026072888,8.752661e-14,2.8979459e-09,0.0,7.5686655e-16,1.960122e-10,2,0.0033004230827783964
12,93,12:93,"Take this, my shirt, and cast it over the face of my father; he will become seeing. And bring me your family, all together.""",8.181946e-05,0.18883285,1.2260061e-08,5.567393e-07,1.2402874e-08,0.00036493383,9.8532095e-05,4.996087e-13,2.9467563e-05,8.804229e-07,0.78718185,7.668011e-05,5.494625e-06,1.133733e-06,6.248213e-13,7.979365e-07,0.023327963,0.0,2.5224347e-07,1.10611424e-07,10,0.5965238569781589
12,94,12:94,"And when the caravan departed [from Egypt], their father said, ""Indeed, I find the smell of Joseph [and would say that he was alive] if you did not think me weakened in mind.""",0.0004672528,0.014165975,7.5282704e-15,5.99454e-05,6.2096843e-09,3.6487623e-07,2.5385662e-06,2.3051946e-11,3.5371272e-12,4.5680024e-10,0.23986451,6.259369e-08,0.000105136845,0.74529445,3.0470576e-10,4.1257174e-08,3.9495335e-05,0.0,1.1699652e-09,1.5654543e-10,13,0.6274214811832904
12,95,12:95,"They said, ""By Allah, indeed you are in your [same] old error.""",4.6258597e-07,9.62771e-06,0.010044568,1.7561534e-07,5.083598e-06,1.030879e-28,5.7174443e-09,1.0144126e-06,9.052554e-11,1.017859e-05,0.039990388,1.4989644e-06,5.4691498e-08,4.7085187e-08,0.94984865,2.548691e-10,9.1511174e-05,0.0,1.2219999e-08,1.6020417e-08,14,0.22500524884834822
12,96,12:96,"And when the bearer of good tidings arrived, he cast it over his face, and he returned [once again] seeing. He said, ""Did I not tell you that I know from Allah that which you do not know?""",2.426747e-06,1.3306407e-06,2.1788836e-07,5.0438035e-07,1.0485882e-05,8.888494e-29,4.9268886e-07,0.00022059759,1.3208817e-11,2.7389948e-08,0.031432185,5.754275e-07,2.4358418e-09,7.7500795e-07,0.9683279,1.2026502e-09,9.026125e-07,0.0,1.2838292e-08,2.9002923e-08,14,0.1419958019883201
12,97,12:97,"They said, ""O our father, ask for us forgiveness of our sins; indeed, we have been sinners.""",4.6070975e-10,0.00046346453,0.87139744,3.652749e-05,9.632342e-13,3.3865252e-12,1.1507588e-10,1.339242e-13,3.2061127e-13,8.917735e-07,0.12810159,5.313821e-07,4.7112453e-10,8.430837e-09,1.3373149e-09,1.6899794e-13,1.1379657e-07,0.0,2.3220164e-11,7.808416e-08,2,0.38714859867935175
12,98,12:98,"He said, ""I will ask forgiveness for you from my Lord. Indeed, it is He who is the Forgiving, the Merciful.""",3.3310198e-13,4.390595e-09,1.0,4.4788756e-12,2.2924732e-16,1.3479389e-22,2.3344724e-15,5.2587348e-20,1.0813226e-17,4.785434e-11,6.9932315e-07,8.4675317e-13,3.1454082e-13,5.8952955e-15,8.3945525e-14,2.3728976e-17,4.9493986e-15,0.0,2.691182e-19,2.5211584e-12,2,9.99781405844506e-06
12,99,12:99,"And when they entered upon Joseph, he took his parents to himself and said, ""Enter Egypt, Allah willing, safe [and secure].""",1.5634985e-08,0.00019299744,1.3903211e-11,4.894127e-07,3.829154e-07,1.1007866e-12,5.0677162e-08,1.8548054e-13,9.165784e-14,2.1523457e-10,0.029597275,7.4205175e-09,7.1101023e-09,0.9701802,1.2982753e-06,1.9290708e-10,2.8868299e-05,0.0,8.853838e-15,4.3444238e-11,13,0.13553946838426328
12,100,12:100,"And he raised his parents upon the throne, and they bowed to him in prostration. And he said, ""O my father, this is the explanation of my vision of before. My Lord has made it reality. And He was certainly good to me when He took me out of prison and brought you [here] from bedouin life after Satan had induced [estrangement] between me and my brothers. Indeed, my Lord is Subtle in what He wills. Indeed, it is He who is the Knowing, the Wise.",7.607692e-07,7.112016e-05,3.5562768e-09,6.796251e-06,7.448407e-06,2.9512732e-16,2.996804e-06,7.786754e-10,4.5328347e-10,7.441875e-06,0.99953854,4.7575245e-06,5.2904807e-07,0.00011114157,0.00023513597,4.428864e-09,1.2211303e-05,0.0,1.9925612e-11,1.0847484e-08,10,0.004627191289444572
12,101,12:101,"My Lord, You have given me [something] of sovereignty and taught me of the interpretation of dreams. Creator of the heavens and earth, You are my protector in this world and in the Hereafter. Cause me to die a Muslim and join me with the righteous.""",3.658032e-06,5.663332e-08,8.48334e-06,6.9634666e-08,0.0010819122,5.1947505e-36,1.759326e-06,8.7060485e-05,5.8963114e-06,3.7387852e-06,0.009974122,7.366768e-07,1.4816091e-05,1.5430432e-10,0.98879457,7.115063e-10,7.304286e-06,0.0,3.1781641e-07,1.4883047e-05,14,0.06602284661145977
12,102,12:102,"That is from the news of the unseen which We reveal, [O Muhammad], to you. And you were not with them when they put together their plan while they conspired.",1.0232857e-06,5.7749014e-07,2.7275553e-09,1.6541528e-06,0.02503155,2.1304716e-31,4.497071e-06,1.24634125e-05,1.2146312e-12,2.9178602e-07,0.0038042797,0.000117257754,6.82313e-08,3.5183914e-06,0.97102064,3.4802987e-11,5.44488e-07,0.0,7.3979595e-10,2.5351365e-09,14,0.1434177092515583
12,103,12:103,"And most of the people, although you strive [for it], are not believers.",2.6799194e-07,0.024981279,7.0900974e-06,2.8725466e-07,3.110696e-06,2.6660614e-15,3.369603e-06,1.7914624e-12,1.0763552e-10,1.2776531e-09,0.97480255,2.1661674e-10,1.5718776e-07,2.6702833e-09,0.00017633455,3.9054444e-11,3.029619e-07,0.0,2.2080582e-09,2.3392178e-05,10,0.11900394052491232
12,104,12:104,And you do not ask of them for it any payment. It is not except a reminder to the worlds.,1.540069e-08,0.2909522,6.548527e-11,1.9578351e-10,5.787065e-10,1.3958145e-13,0.7043022,6.888058e-10,3.7370055e-12,6.852289e-09,0.0047438494,8.419268e-09,1.1421422e-12,6.6247806e-12,8.062457e-09,1.567056e-17,8.276697e-10,0.0,1.9951036e-09,1.01886805e-07,6,0.6314864036804376
12,105,12:105,"And how many a sign within the heavens and earth do they pass over while they, therefrom, are turning away.",3.407232e-12,5.533394e-05,6.731849e-13,2.2198098e-13,9.0587924e-14,0.00015812922,3.8138738e-16,1.5110294e-17,2.6341052e-16,1.4435937e-12,6.51481e-05,9.0607564e-08,5.964895e-17,5.9103147e-15,1.1972874e-13,2.5345145e-19,1.03464126e-13,0.0,0.9997178,8.234945e-08,18,0.0028393064679411205
12,106,12:106,And most of them believe not in Allah except while they associate others with Him.,4.787397e-07,2.489995e-08,8.8431015e-08,8.415286e-09,2.8596263e-05,4.7458e-41,2.0512657e-06,1.8167564e-09,2.416192e-11,2.8207472e-09,0.00066699943,5.6729693e-10,4.4043572e-06,2.9561794e-13,0.9976149,7.1684846e-11,1.7243087e-08,0.0,9.9319514e-08,0.0016833354,14,0.018402617137045846
12,107,12:107,Then do they feel secure that there will not come to them an overwhelming [aspect] of the punishment of Allah or that the Hour will not come upon them suddenly while they do not perceive?,8.698176e-06,0.0015332907,5.9553895e-10,9.859163e-10,0.013205049,9.86578e-26,7.8995555e-08,9.17167e-12,8.474868e-13,7.2544144e-06,0.24614735,0.005757031,9.575209e-09,2.9504943e-10,0.7331745,9.834949e-07,1.9807429e-07,0.0,2.289737e-09,0.00016746942,14,0.6710409861936278
12,108,12:108,"Say, ""This is my way; I invite to Allah with insight, I and those who follow me. And exalted is Allah; and I am not of those who associate others with Him.""",4.2037494e-17,7.10331e-13,8.288362e-16,4.2656282e-20,4.5883965e-12,9.205e-42,9.754694e-14,1.299356e-20,1.0,4.0796126e-15,3.7909835e-09,2.7350773e-17,3.3438629e-15,4.0050914e-21,3.75018e-08,3.0861093e-15,1.131467e-17,0.0,1.6373814e-17,6.2653777e-19,8,7.153101318003563e-07
12,109,12:109,And We sent not before you [as messengers] except men to whom We revealed from among the people of cities. So have they not traveled through the earth and observed how was the end of those before them? And the home of the Hereafter is best for those who fear Allah; then will you not reason?,0.00071588083,4.6704204e-06,1.4323999e-09,1.6103955e-05,0.0005449959,4.5847003e-29,3.4128327e-08,8.2222634e-08,1.5423471e-12,3.766885e-07,0.056232218,1.0871025e-06,7.197434e-07,2.1163848e-09,0.9424857,5.53073e-07,1.2591562e-08,0.0,3.6463932e-09,9.687276e-07,14,0.2272482803607651
12,110,12:110,"[They continued] until, when the messengers despaired and were certain that they had been denied, there came to them Our victory, and whoever We willed was saved. And Our punishment cannot be repelled from the people who are criminals.",1.2205844e-07,0.0011285138,0.035250086,0.6679019,1.600095e-06,1.4207243e-13,2.1896227e-08,2.7707591e-11,1.0216254e-11,0.004427915,0.2912898,1.4329316e-07,4.6937857e-12,1.4498887e-07,3.1660377e-08,4.30193e-09,5.082987e-10,0.0,2.080572e-08,4.201222e-07,3,0.7784767235977127
12,111,12:111,"There was certainly in their stories a lesson for those of understanding. Never was the Qur'an a narration invented, but a confirmation of what was before it and a detailed explanation of all things and guidance and mercy for a people who believe.",1.2845522e-11,3.1839054e-06,2.1992008e-14,8.3613644e-10,1.4066943e-10,3.5964388e-25,7.2015316e-13,0.9999466,6.6116323e-18,1.1685123e-07,4.2656444e-05,5.0130397e-13,2.8851697e-11,4.6958704e-09,4.73269e-06,7.750643e-14,3.2061787e-10,0.0,7.001376e-21,1.2211918e-11,7,0.0005829397046138294
13,1,13:1,"Alif, Lam, Meem, Ra. These are the verses of the Book; and what has been revealed to you from your Lord is the truth, but most of the people do not believe.",1.8161052e-09,1.4325217e-07,4.6309154e-12,5.304153e-10,2.3900967e-08,7.2131065e-28,1.4656798e-10,0.9989782,2.0322202e-16,3.205291e-07,0.0004805977,1.9238318e-09,1.5633365e-09,7.4090902e-09,0.0005419483,8.703631e-11,9.701795e-10,0.0,7.141401e-13,4.0142627e-09,7,0.008776742851246092
13,2,13:2,"It is Allah who erected the heavens without pillars that you [can] see; then He established Himself above the Throne and made subject the sun and the moon, each running [its course] for a specified term. He arranges [each] matter; He details the signs that you may, of the meeting with your Lord, be certain.",1.8515857e-09,0.00013211988,4.5496773e-08,3.7621586e-08,1.5969722e-07,1.4355196e-14,6.1407115e-09,4.422126e-10,6.048666e-10,6.6518613e-09,0.09883151,0.022289097,9.4821655e-07,1.1847824e-08,0.00064336846,1.5313155e-10,1.212037e-08,0.0,0.06799636,0.81010276,19,0.6728331618016943
13,3,13:3,And it is He who spread the earth and placed therein firmly set mountains and rivers; and from all of the fruits He made therein two mates; He causes the night to cover the day. Indeed in that are signs for a people who give thought.,3.2068708e-13,2.2568486e-06,3.9774632e-18,1.0920548e-10,8.109723e-14,8.416618e-13,2.5142036e-13,4.462007e-21,1.7249391e-17,1.2227142e-14,1.9260682e-05,7.965776e-13,7.980087e-09,2.8795878e-16,2.834774e-14,3.3223634e-14,1.0567199e-12,0.0,0.99997705,2.2814293e-08,18,0.00026196495672462476
13,4,13:4,"And within the land are neighboring plots and gardens of grapevines and crops and palm trees, [growing] several from a root or otherwise, watered with one water; but We make some of them exceed others in [quality of] fruit. Indeed in that are signs for a people who reason.",3.738868e-15,1.1492609e-06,1.4274476e-16,4.5578626e-14,2.3253145e-18,7.3381834e-08,1.2295297e-13,1.8444903e-20,8.771541e-15,1.851354e-15,3.3459035e-08,1.0353317e-14,1.0,2.6528298e-17,4.0853406e-24,5.681127e-20,6.287158e-14,0.0,4.295579e-11,2.0619606e-12,12,1.7500625173366036e-05
13,5,13:5,"And if you are astonished, [O Muhammad] - then astonishing is their saying, ""When we are dust, will we indeed be [brought] into a new creation?"" Those are the ones who have disbelieved in their Lord, and those will have shackles upon their necks, and those are the companions of the Fire; they will abide therein eternally.",0.21922216,4.1809517e-06,4.665923e-10,1.9886079e-08,1.1705479e-05,8.2260435e-27,4.3946e-09,9.0620387e-07,1.6617998e-13,0.0006637709,0.04848334,5.4613523e-08,6.528238e-07,1.6837998e-08,0.72924715,0.0023682937,2.7614986e-08,0.0,7.9363634e-11,2.1039261e-07,14,0.7290846138541599
13,6,13:6,"They impatiently urge you to bring about evil before good, while there has already occurred before them similar punishments [to what they demand]. And indeed, your Lord is full of forgiveness for the people despite their wrongdoing, and indeed, your Lord is severe in penalty.",7.315899e-10,4.248591e-06,0.00033120927,3.0282405e-09,1.1360344e-09,7.789886e-22,2.530237e-10,5.5194554e-14,4.412995e-09,0.9966867,0.0029773007,7.15213e-09,1.1628961e-07,1.541249e-10,4.6680313e-07,1.3835798e-12,9.3224345e-11,0.0,1.6902915e-10,8.795928e-09,9,0.023341594549090853
13,7,13:7,"And those who disbelieved say, ""Why has a sign not been sent down to him from his Lord?"" You are only a warner, and for every people is a guide.",9.627595e-07,0.0004748428,4.1872416e-13,4.2171985e-07,1.3986848e-09,1.4133831e-21,3.2663054e-13,9.6723705e-12,4.7735804e-12,6.9882674e-08,0.9883421,2.1545986e-08,8.734792e-12,1.807653e-08,0.0009878469,1.0509276e-11,4.6074245e-13,0.0,0.010190845,1.3571477e-08,10,0.06881888201654993
13,8,13:8,Allah knows what every female carries and what the wombs lose [prematurely] or exceed. And everything with Him is by due measure.,2.42019e-08,2.3803632e-06,3.764428e-15,5.1341577e-11,3.723601e-12,2.6730623e-19,2.3802106e-12,7.188059e-12,6.654191e-18,5.875394e-11,3.7301965e-05,1.2123173e-11,6.6641697e-12,1.4407363e-15,1.3797252e-07,9.904778e-17,0.99996185,0.0,2.7649266e-14,1.8766588e-09,16,0.00045196115539799516
13,9,13:9,"[He is] Knower of the unseen and the witnessed, the Grand, the Exalted.",1.6834594e-08,0.00029919294,9.831066e-11,8.4905884e-07,1.7443714e-12,8.548569e-14,1.1227467e-11,1.7769159e-14,1.42292775e-11,1.18567595e-11,0.0017547173,1.4727922e-10,9.481893e-11,1.4567002e-10,1.4793737e-11,7.949024e-12,1.5077053e-12,0.0,2.298916e-11,0.9979459,19,0.01562641230216425
