audit_type,component,rank,verse_id,surah,verse,probability,translation
top_posterior,1,6,5:39,5,39,1.0,"But whoever repents after his wrongdoing and reforms, indeed, Allah will turn to him in forgiveness. Indeed, Allah is Forgiving and Merciful."
top_posterior,1,7,24:5,24,5,1.0,"Except for those who repent thereafter and reform, for indeed, Allah is Forgiving and Merciful."
top_posterior,1,8,24:10,24,10,1.0,And if not for the favor of Allah upon you and His mercy... and because Allah is Accepting of repentance and Wise.
top_posterior,1,9,5:34,5,34,1.0,Except for those who return [repenting] before you apprehend them. And know that Allah is Forgiving and Merciful.
top_posterior,1,10,4:110,4,110,1.0,And whoever does a wrong or wrongs himself but then seeks forgiveness of Allah will find Allah Forgiving and Merciful.
core_probability_ge_0.8,1,1,28:16,28,16,1.0,"He said, ""My Lord, indeed I have wronged myself, so forgive me,"" and He forgave him. Indeed, He is the Forgiving, the Merciful."
core_probability_ge_0.8,1,2,9:117,9,117,1.0,"Allah has already forgiven the Prophet and the Muhajireen and the Ansar who followed him in the hour of difficulty after the hearts of a party of them had almost inclined [to doubt], and then He forgave them. Indeed, He was to them Kind and Merciful."
core_probability_ge_0.8,1,3,9:118,9,118,1.0,"And [He also forgave] the three who were left behind [and regretted their error] to the point that the earth closed in on them in spite of its vastness and their souls confined them and they were certain that there is no refuge from Allah except in Him. Then He turned to them so they could repent. Indeed, Allah is the Accepting of repentance, the Merciful."
core_probability_ge_0.8,1,4,11:90,11,90,1.0,"And ask forgiveness of your Lord and then repent to Him. Indeed, my Lord is Merciful and Affectionate."""
core_probability_ge_0.8,1,5,9:27,9,27,1.0,Then Allah will accept repentance after that for whom He wills; and Allah is Forgiving and Merciful.
core_probability_ge_0.8,1,6,5:39,5,39,1.0,"But whoever repents after his wrongdoing and reforms, indeed, Allah will turn to him in forgiveness. Indeed, Allah is Forgiving and Merciful."
core_probability_ge_0.8,1,7,24:5,24,5,1.0,"Except for those who repent thereafter and reform, for indeed, Allah is Forgiving and Merciful."
core_probability_ge_0.8,1,8,24:10,24,10,1.0,And if not for the favor of Allah upon you and His mercy... and because Allah is Accepting of repentance and Wise.
core_probability_ge_0.8,1,9,5:34,5,34,1.0,Except for those who return [repenting] before you apprehend them. And know that Allah is Forgiving and Merciful.
core_probability_ge_0.8,1,10,4:110,4,110,1.0,And whoever does a wrong or wrongs himself but then seeks forgiveness of Allah will find Allah Forgiving and Merciful.
top_posterior,2,1,60:9,60,9,0.99998474,"Allah only forbids you from those who fight you because of religion and expel you from your homes and aid in your expulsion - [forbids] that you make allies of them. And whoever makes allies of them, then it is those who are the wrongdoers."
top_posterior,2,2,33:2,33,2,0.99997705,"And follow that which is revealed to you from your Lord. Indeed Allah is ever, with what you do, Acquainted."
top_posterior,2,3,7:86,7,86,0.9999504,"And do not sit on every path, threatening and averting from the way of Allah those who believe in Him, seeking to make it [seem] deviant. And remember when you were few and He increased you. And see how was the end of the corrupters."
top_posterior,2,4,3:150,3,150,0.9999466,"But Allah is your protector, and He is the best of helpers."
top_posterior,2,5,15:69,15,69,0.9999427,"And fear Allah and do not disgrace me."""
top_posterior,2,6,26:110,26,110,0.99993515,"So fear Allah and obey me."""
top_posterior,2,7,8:40,8,40,0.99992746,"But if they turn away - then know that Allah is your protector. Excellent is the protector, and Excellent is the helper."
top_posterior,2,8,96:19,96,19,0.99992365,No! Do not obey him. But prostrate and draw near [to Allah].
top_posterior,2,9,26:126,26,126,0.99991995,So fear Allah and obey me.
top_posterior,2,10,26:131,26,131,0.99991995,So fear Allah and obey me.
core_probability_ge_0.8,2,1,60:9,60,9,0.99998474,"Allah only forbids you from those who fight you because of religion and expel you from your homes and aid in your expulsion - [forbids] that you make allies of them. And whoever makes allies of them, then it is those who are the wrongdoers."
core_probability_ge_0.8,2,2,33:2,33,2,0.99997705,"And follow that which is revealed to you from your Lord. Indeed Allah is ever, with what you do, Acquainted."
core_probability_ge_0.8,2,3,7:86,7,86,0.9999504,"And do not sit on every path, threatening and averting from the way of Allah those who believe in Him, seeking to make it [seem] deviant. And remember when you were few and He increased you. And see how was the end of the corrupters."
core_probability_ge_0.8,2,4,3:150,3,150,0.9999466,"But Allah is your protector, and He is the best of helpers."
core_probability_ge_0.8,2,5,15:69,15,69,0.9999427,"And fear Allah and do not disgrace me."""
core_probability_ge_0.8,2,6,26:110,26,110,0.99993515,"So fear Allah and obey me."""
core_probability_ge_0.8,2,7,8:40,8,40,0.99992746,"But if they turn away - then know that Allah is your protector. Excellent is the protector, and Excellent is the helper."
core_probability_ge_0.8,2,8,96:19,96,19,0.99992365,No! Do not obey him. But prostrate and draw near [to Allah].
core_probability_ge_0.8,2,9,26:126,26,126,0.99991995,So fear Allah and obey me.
core_probability_ge_0.8,2,10,26:131,26,131,0.99991995,So fear Allah and obey me.
top_posterior,3,1,79:17,79,17,1.0,"""Go to Pharaoh. Indeed, he has transgressed."
top_posterior,3,2,14:6,14,6,1.0,"And [recall, O Children of Israel], when Moses said to His people, ""Remember the favor of Allah upon you when He saved you from the people of Pharaoh, who were afflicting you with the worst torment and were slaughtering your [newborn] sons and keeping your females alive. And in that was a great trial from your Lord."
top_posterior,3,3,10:90,10,90,1.0,"And We took the Children of Israel across the sea, and Pharaoh and his soldiers pursued them in tyranny and enmity until, when drowning overtook him, he said, ""I believe that there is no deity except that in whom the Children of Israel believe, and I am of the Muslims."""
top_posterior,3,4,10:83,10,83,1.0,"But no one believed Moses, except [some] youths among his people, for fear of Pharaoh and his establishment that they would persecute them. And indeed, Pharaoh was haughty within the land, and indeed, he was of the transgressors"
top_posterior,3,5,10:88,10,88,1.0,"And Moses said, ""Our Lord, indeed You have given Pharaoh and his establishment splendor and wealth in the worldly life, our Lord, that they may lead [men] astray from Your way. Our Lord, obliterate their wealth and harden their hearts so that they will not believe until they see the painful punishment."""
top_posterior,3,6,26:29,26,29,1.0,"[Pharaoh] said, ""If you take a god other than me, I will surely place you among those imprisoned."""
top_posterior,3,7,28:38,28,38,1.0,"And Pharaoh said, ""O eminent ones, I have not known you to have a god other than me. Then ignite for me, O Haman, [a fire] upon the clay and make for me a tower that I may look at the God of Moses. And indeed, I do think he is among the liars."""
top_posterior,3,8,32:23,32,23,1.0,"And We certainly gave Moses the Scripture, so do not be in doubt over his meeting. And we made the Torah guidance for the Children of Israel."
top_posterior,3,9,7:113,7,113,1.0,"And the magicians came to Pharaoh. They said, ""Indeed for us is a reward if we are the predominant."""
top_posterior,3,10,20:86,20,86,1.0,"So Moses returned to his people, angry and grieved. He said, ""O my people, did your Lord not make you a good promise? Then, was the time [of its fulfillment] too long for you, or did you wish that wrath from your Lord descend upon you, so you broke your promise [of obedience] to me?"""
core_probability_ge_0.8,3,1,79:17,79,17,1.0,"""Go to Pharaoh. Indeed, he has transgressed."
core_probability_ge_0.8,3,2,14:6,14,6,1.0,"And [recall, O Children of Israel], when Moses said to His people, ""Remember the favor of Allah upon you when He saved you from the people of Pharaoh, who were afflicting you with the worst torment and were slaughtering your [newborn] sons and keeping your females alive. And in that was a great trial from your Lord."
core_probability_ge_0.8,3,3,10:90,10,90,1.0,"And We took the Children of Israel across the sea, and Pharaoh and his soldiers pursued them in tyranny and enmity until, when drowning overtook him, he said, ""I believe that there is no deity except that in whom the Children of Israel believe, and I am of the Muslims."""
core_probability_ge_0.8,3,4,10:83,10,83,1.0,"But no one believed Moses, except [some] youths among his people, for fear of Pharaoh and his establishment that they would persecute them. And indeed, Pharaoh was haughty within the land, and indeed, he was of the transgressors"
core_probability_ge_0.8,3,5,10:88,10,88,1.0,"And Moses said, ""Our Lord, indeed You have given Pharaoh and his establishment splendor and wealth in the worldly life, our Lord, that they may lead [men] astray from Your way. Our Lord, obliterate their wealth and harden their hearts so that they will not believe until they see the painful punishment."""
core_probability_ge_0.8,3,6,26:29,26,29,1.0,"[Pharaoh] said, ""If you take a god other than me, I will surely place you among those imprisoned."""
core_probability_ge_0.8,3,7,28:38,28,38,1.0,"And Pharaoh said, ""O eminent ones, I have not known you to have a god other than me. Then ignite for me, O Haman, [a fire] upon the clay and make for me a tower that I may look at the God of Moses. And indeed, I do think he is among the liars."""
core_probability_ge_0.8,3,8,32:23,32,23,1.0,"And We certainly gave Moses the Scripture, so do not be in doubt over his meeting. And we made the Torah guidance for the Children of Israel."
core_probability_ge_0.8,3,9,7:113,7,113,1.0,"And the magicians came to Pharaoh. They said, ""Indeed for us is a reward if we are the predominant."""
core_probability_ge_0.8,3,10,20:86,20,86,1.0,"So Moses returned to his people, angry and grieved. He said, ""O my people, did your Lord not make you a good promise? Then, was the time [of its fulfillment] too long for you, or did you wish that wrath from your Lord descend upon you, so you broke your promise [of obedience] to me?"""
top_posterior,4,1,82:19,82,19,1.0,"It is the Day when a soul will not possess for another soul [power to do] a thing; and the command, that Day, is [entirely] with Allah."
top_posterior,4,2,42:18,42,18,1.0,"Those who do not believe in it are impatient for it, but those who believe are fearful of it and know that it is the truth. Unquestionably, those who dispute concerning the Hour are in extreme error."
top_posterior,4,3,33:63,33,63,1.0,"People ask you concerning the Hour. Say,"" Knowledge of it is only with Allah. And what may make you perceive? Perhaps the Hour is near."""
top_posterior,4,4,86:9,86,9,1.0,"The Day when secrets will be put on trial,"
top_posterior,4,5,31:29,31,29,1.0,"Do you not see that Allah causes the night to enter the day and causes the day to enter the night and has subjected the sun and the moon, each running [its course] for a specified term, and that Allah, with whatever you do, is Acquainted?"
top_posterior,4,6,17:12,17,12,1.0,"And We have made the night and day two signs, and We erased the sign of the night and made the sign of the day visible that you may seek bounty from your Lord and may know the number of years and the account [of time]. And everything We have set out in detail."
top_posterior,4,7,7:187,7,187,1.0,"They ask you, [O Muhammad], about the Hour: when is its arrival? Say, ""Its knowledge is only with my Lord. None will reveal its time except Him. It lays heavily upon the heavens and the earth. It will not come upon you except unexpectedly."" They ask you as if you are familiar with it. Say, ""Its knowledge is only with Allah, but most of the people do not know."""
top_posterior,4,8,101:4,101,4,1.0,"It is the Day when people will be like moths, dispersed,"
top_posterior,4,9,24:44,24,44,0.9999923,Allah alternates the night and the day. Indeed in that is a lesson for those who have vision.
top_posterior,4,10,77:19,77,19,0.9999923,"Woe, that Day, to the deniers."
core_probability_ge_0.8,4,1,82:19,82,19,1.0,"It is the Day when a soul will not possess for another soul [power to do] a thing; and the command, that Day, is [entirely] with Allah."
core_probability_ge_0.8,4,2,42:18,42,18,1.0,"Those who do not believe in it are impatient for it, but those who believe are fearful of it and know that it is the truth. Unquestionably, those who dispute concerning the Hour are in extreme error."
core_probability_ge_0.8,4,3,33:63,33,63,1.0,"People ask you concerning the Hour. Say,"" Knowledge of it is only with Allah. And what may make you perceive? Perhaps the Hour is near."""
core_probability_ge_0.8,4,4,86:9,86,9,1.0,"The Day when secrets will be put on trial,"
core_probability_ge_0.8,4,5,31:29,31,29,1.0,"Do you not see that Allah causes the night to enter the day and causes the day to enter the night and has subjected the sun and the moon, each running [its course] for a specified term, and that Allah, with whatever you do, is Acquainted?"
core_probability_ge_0.8,4,6,17:12,17,12,1.0,"And We have made the night and day two signs, and We erased the sign of the night and made the sign of the day visible that you may seek bounty from your Lord and may know the number of years and the account [of time]. And everything We have set out in detail."
core_probability_ge_0.8,4,7,7:187,7,187,1.0,"They ask you, [O Muhammad], about the Hour: when is its arrival? Say, ""Its knowledge is only with my Lord. None will reveal its time except Him. It lays heavily upon the heavens and the earth. It will not come upon you except unexpectedly."" They ask you as if you are familiar with it. Say, ""Its knowledge is only with Allah, but most of the people do not know."""
core_probability_ge_0.8,4,8,101:4,101,4,1.0,"It is the Day when people will be like moths, dispersed,"
core_probability_ge_0.8,4,9,24:44,24,44,0.9999923,Allah alternates the night and the day. Indeed in that is a lesson for those who have vision.
core_probability_ge_0.8,4,10,77:19,77,19,0.9999923,"Woe, that Day, to the deniers."
top_posterior,5,1,37:136,37,136,1.0,Then We destroyed the others.
top_posterior,5,2,77:16,77,16,1.0,Did We not destroy the former peoples?
top_posterior,5,3,26:66,26,66,1.0,Then We drowned the others.
top_posterior,5,4,26:120,26,120,1.0,Then We drowned thereafter the remaining ones.
top_posterior,5,5,26:172,26,172,1.0,Then We destroyed the others.
top_posterior,5,6,27:51,27,51,1.0,"Then look how was the outcome of their plan - that We destroyed them and their people, all."
top_posterior,5,7,43:56,43,56,0.9999962,And We made them a precedent and an example for the later peoples.
top_posterior,5,8,17:6,17,6,0.9999923,Then We gave back to you a return victory over them. And We reinforced you with wealth and sons and made you more numerous in manpower
top_posterior,5,9,26:170,26,170,0.9999923,"So We saved him and his family, all,"
top_posterior,5,10,18:59,18,59,0.9999923,"And those cities - We destroyed them when they wronged, and We made for their destruction an appointed time."
core_probability_ge_0.8,5,1,37:136,37,136,1.0,Then We destroyed the others.
core_probability_ge_0.8,5,2,77:16,77,16,1.0,Did We not destroy the former peoples?
core_probability_ge_0.8,5,3,26:66,26,66,1.0,Then We drowned the others.
core_probability_ge_0.8,5,4,26:120,26,120,1.0,Then We drowned thereafter the remaining ones.
core_probability_ge_0.8,5,5,26:172,26,172,1.0,Then We destroyed the others.
core_probability_ge_0.8,5,6,27:51,27,51,1.0,"Then look how was the outcome of their plan - that We destroyed them and their people, all."
core_probability_ge_0.8,5,7,43:56,43,56,0.9999962,And We made them a precedent and an example for the later peoples.
core_probability_ge_0.8,5,8,17:6,17,6,0.9999923,Then We gave back to you a return victory over them. And We reinforced you with wealth and sons and made you more numerous in manpower
core_probability_ge_0.8,5,9,26:170,26,170,0.9999923,"So We saved him and his family, all,"
core_probability_ge_0.8,5,10,18:59,18,59,0.9999923,"And those cities - We destroyed them when they wronged, and We made for their destruction an appointed time."
top_posterior,6,1,25:32,25,32,1.0,"And those who disbelieve say, ""Why was the Qur'an not revealed to him all at once?"" Thus [it is] that We may strengthen thereby your heart. And We have spaced it distinctly."
top_posterior,6,2,76:23,76,23,1.0,"Indeed, it is We who have sent down to you, [O Muhammad], the Qur'an progressively."
top_posterior,6,3,27:1,27,1,1.0,"Ta, Seen. These are the verses of the Qur'an and a clear Book"
top_posterior,6,4,19:97,19,97,1.0,"So, [O Muhammad], We have only made Qur'an easy in the Arabic language that you may give good tidings thereby to the righteous and warn thereby a hostile people."
top_posterior,6,5,21:50,21,50,1.0,And this [Qur'an] is a blessed message which We have sent down. Then are you with it unacquainted?
top_posterior,6,6,45:11,45,11,1.0,This [Qur'an] is guidance. And those who have disbelieved in the verses of their Lord will have a painful punishment of foul nature.
top_posterior,6,7,16:103,16,103,1.0,"And We certainly know that they say, ""It is only a human being who teaches the Prophet."" The tongue of the one they refer to is foreign, and this Qur'an is [in] a clear Arabic language."
top_posterior,6,8,12:2,12,2,1.0,"Indeed, We have sent it down as an Arabic Qur'an that you might understand."
top_posterior,6,9,39:1,39,1,1.0,"The revelation of the Qur'an is from Allah, the Exalted in Might, the Wise."
top_posterior,6,10,39:28,39,28,1.0,"[It is] an Arabic Qur'an, without any deviance that they might become righteous."
core_probability_ge_0.8,6,1,25:32,25,32,1.0,"And those who disbelieve say, ""Why was the Qur'an not revealed to him all at once?"" Thus [it is] that We may strengthen thereby your heart. And We have spaced it distinctly."
core_probability_ge_0.8,6,2,76:23,76,23,1.0,"Indeed, it is We who have sent down to you, [O Muhammad], the Qur'an progressively."
core_probability_ge_0.8,6,3,27:1,27,1,1.0,"Ta, Seen. These are the verses of the Qur'an and a clear Book"
core_probability_ge_0.8,6,4,19:97,19,97,1.0,"So, [O Muhammad], We have only made Qur'an easy in the Arabic language that you may give good tidings thereby to the righteous and warn thereby a hostile people."
core_probability_ge_0.8,6,5,21:50,21,50,1.0,And this [Qur'an] is a blessed message which We have sent down. Then are you with it unacquainted?
core_probability_ge_0.8,6,6,45:11,45,11,1.0,This [Qur'an] is guidance. And those who have disbelieved in the verses of their Lord will have a painful punishment of foul nature.
core_probability_ge_0.8,6,7,16:103,16,103,1.0,"And We certainly know that they say, ""It is only a human being who teaches the Prophet."" The tongue of the one they refer to is foreign, and this Qur'an is [in] a clear Arabic language."
core_probability_ge_0.8,6,8,12:2,12,2,1.0,"Indeed, We have sent it down as an Arabic Qur'an that you might understand."
core_probability_ge_0.8,6,9,39:1,39,1,1.0,"The revelation of the Qur'an is from Allah, the Exalted in Might, the Wise."
core_probability_ge_0.8,6,10,39:28,39,28,1.0,"[It is] an Arabic Qur'an, without any deviance that they might become righteous."
top_posterior,7,1,16:105,16,105,0.9999923,"They only invent falsehood who do not believe in the verses of Allah, and it is those who are the liars."
top_posterior,7,2,2:171,2,171,0.99997336,"The example of those who disbelieve is like that of one who shouts at what hears nothing but calls and cries cattle or sheep - deaf, dumb and blind, so they do not understand."
top_posterior,7,3,2:6,2,6,0.99996185,"Indeed, those who disbelieve - it is all the same for them whether you warn them or do not warn them - they will not believe."
top_posterior,7,4,5:17,5,17,0.99996185,"They have certainly disbelieved who say that Allah is Christ, the son of Mary. Say, ""Then who could prevent Allah at all if He had intended to destroy Christ, the son of Mary, or his mother or everyone on the earth?"" And to Allah belongs the dominion of the heavens and the earth and whatever is between them. He creates what He wills, and Allah is over all things competent."
top_posterior,7,5,34:43,34,43,0.9999466,"And when our verses are recited to them as clear evidences, they say, ""This is not but a man who wishes to avert you from that which your fathers were worshipping."" And they say, ""This is not except a lie invented."" And those who disbelieve say of the truth when it has come to them, ""This is not but obvious magic."""
top_posterior,7,6,46:7,46,7,0.999897,"And when Our verses are recited to them as clear evidences, those who disbelieve say of the truth when it has come to them, ""This is obvious magic."""
top_posterior,7,7,2:91,2,91,0.99987406,"And when it is said to them, ""Believe in what Allah has revealed,"" they say, ""We believe [only] in what was revealed to us."" And they disbelieve in what came after it, while it is the truth confirming that which is with them. Say, ""Then why did you kill the prophets of Allah before, if you are [indeed] believers?"""
top_posterior,7,8,9:30,9,30,0.99983215,"The Jews say, ""Ezra is the son of Allah ""; and the Christians say, ""The Messiah is the son of Allah."" That is their statement from their mouths; they imitate the saying of those who disbelieved [before them]. May Allah destroy them; how are they deluded?"
top_posterior,7,9,53:28,53,28,0.99982446,"And they have thereof no knowledge. They follow not except assumption, and indeed, assumption avails not against the truth at all."
top_posterior,7,10,6:111,6,111,0.99981695,"And even if We had sent down to them the angels [with the message] and the dead spoke to them [of it] and We gathered together every [created] thing in front of them, they would not believe unless Allah should will. But most of them, [of that], are ignorant."
core_probability_ge_0.8,7,1,16:105,16,105,0.9999923,"They only invent falsehood who do not believe in the verses of Allah, and it is those who are the liars."
core_probability_ge_0.8,7,2,2:171,2,171,0.99997336,"The example of those who disbelieve is like that of one who shouts at what hears nothing but calls and cries cattle or sheep - deaf, dumb and blind, so they do not understand."
core_probability_ge_0.8,7,3,2:6,2,6,0.99996185,"Indeed, those who disbelieve - it is all the same for them whether you warn them or do not warn them - they will not believe."
core_probability_ge_0.8,7,4,5:17,5,17,0.99996185,"They have certainly disbelieved who say that Allah is Christ, the son of Mary. Say, ""Then who could prevent Allah at all if He had intended to destroy Christ, the son of Mary, or his mother or everyone on the earth?"" And to Allah belongs the dominion of the heavens and the earth and whatever is between them. He creates what He wills, and Allah is over all things competent."
core_probability_ge_0.8,7,5,34:43,34,43,0.9999466,"And when our verses are recited to them as clear evidences, they say, ""This is not but a man who wishes to avert you from that which your fathers were worshipping."" And they say, ""This is not except a lie invented."" And those who disbelieve say of the truth when it has come to them, ""This is not but obvious magic."""
core_probability_ge_0.8,7,6,46:7,46,7,0.999897,"And when Our verses are recited to them as clear evidences, those who disbelieve say of the truth when it has come to them, ""This is obvious magic."""
core_probability_ge_0.8,7,7,2:91,2,91,0.99987406,"And when it is said to them, ""Believe in what Allah has revealed,"" they say, ""We believe [only] in what was revealed to us."" And they disbelieve in what came after it, while it is the truth confirming that which is with them. Say, ""Then why did you kill the prophets of Allah before, if you are [indeed] believers?"""
core_probability_ge_0.8,7,8,9:30,9,30,0.99983215,"The Jews say, ""Ezra is the son of Allah ""; and the Christians say, ""The Messiah is the son of Allah."" That is their statement from their mouths; they imitate the saying of those who disbelieved [before them]. May Allah destroy them; how are they deluded?"
core_probability_ge_0.8,7,9,53:28,53,28,0.99982446,"And they have thereof no knowledge. They follow not except assumption, and indeed, assumption avails not against the truth at all."
core_probability_ge_0.8,7,10,6:111,6,111,0.99981695,"And even if We had sent down to them the angels [with the message] and the dead spoke to them [of it] and We gathered together every [created] thing in front of them, they would not believe unless Allah should will. But most of them, [of that], are ignorant."
top_posterior,8,1,55:40,55,40,1.0,So which of the favors of your Lord would you deny?
top_posterior,8,2,55:63,55,63,1.0,So which of the favors of your Lord would you deny? -
top_posterior,8,3,55:21,55,21,1.0,So which of the favors of your Lord would you deny?
top_posterior,8,4,55:61,55,61,1.0,So which of the favors of your Lord would you deny?
top_posterior,8,5,55:38,55,38,1.0,So which of the favors of your Lord would you deny? -
top_posterior,8,6,55:59,55,59,1.0,So which of the favors of your Lord would you deny?
top_posterior,8,7,55:13,55,13,1.0,So which of the favors of your Lord would you deny?
top_posterior,8,8,55:57,55,57,1.0,So which of the favors of your Lord would you deny? -
top_posterior,8,9,55:36,55,36,1.0,So which of the favors of your Lord would you deny?
top_posterior,8,10,55:55,55,55,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,8,1,55:40,55,40,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,8,2,55:63,55,63,1.0,So which of the favors of your Lord would you deny? -
core_probability_ge_0.8,8,3,55:21,55,21,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,8,4,55:61,55,61,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,8,5,55:38,55,38,1.0,So which of the favors of your Lord would you deny? -
core_probability_ge_0.8,8,6,55:59,55,59,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,8,7,55:13,55,13,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,8,8,55:57,55,57,1.0,So which of the favors of your Lord would you deny? -
core_probability_ge_0.8,8,9,55:36,55,36,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,8,10,55:55,55,55,1.0,So which of the favors of your Lord would you deny?
top_posterior,9,1,56:6,56,6,1.0,And become dust dispersing.
top_posterior,9,2,84:18,84,18,1.0,And [by] the moon when it becomes full
top_posterior,9,3,84:17,84,17,1.0,And [by] the night and what it envelops
top_posterior,9,4,91:1,91,1,1.0,By the sun and its brightness
top_posterior,9,5,91:2,91,2,1.0,And [by] the moon when it follows it
top_posterior,9,6,86:1,86,1,1.0,By the sky and the night comer -
top_posterior,9,7,86:11,86,11,1.0,By the sky which returns [rain]
top_posterior,9,8,82:1,82,1,1.0,When the sky breaks apart
top_posterior,9,9,82:2,82,2,1.0,"And when the stars fall, scattering,"
top_posterior,9,10,81:2,81,2,1.0,"And when the stars fall, dispersing,"
core_probability_ge_0.8,9,1,56:6,56,6,1.0,And become dust dispersing.
core_probability_ge_0.8,9,2,84:18,84,18,1.0,And [by] the moon when it becomes full
core_probability_ge_0.8,9,3,84:17,84,17,1.0,And [by] the night and what it envelops
core_probability_ge_0.8,9,4,91:1,91,1,1.0,By the sun and its brightness
core_probability_ge_0.8,9,5,91:2,91,2,1.0,And [by] the moon when it follows it
core_probability_ge_0.8,9,6,86:1,86,1,1.0,By the sky and the night comer -
core_probability_ge_0.8,9,7,86:11,86,11,1.0,By the sky which returns [rain]
core_probability_ge_0.8,9,8,82:1,82,1,1.0,When the sky breaks apart
core_probability_ge_0.8,9,9,82:2,82,2,1.0,"And when the stars fall, scattering,"
core_probability_ge_0.8,9,10,81:2,81,2,1.0,"And when the stars fall, dispersing,"
top_posterior,10,1,38:51,38,51,1.0,"Reclining within them, they will call therein for abundant fruit and drink."
top_posterior,10,2,26:148,26,148,1.0,And fields of crops and palm trees with softened fruit?
top_posterior,10,3,37:42,37,42,1.0,Fruits; and they will be honored
top_posterior,10,4,36:34,36,34,1.0,And We placed therein gardens of palm trees and grapevines and caused to burst forth therefrom some springs -
top_posterior,10,5,2:70,2,70,1.0,"They said, ""Call upon your Lord to make clear to us what it is. Indeed, [all] cows look alike to us. And indeed we, if Allah wills, will be guided."""
top_posterior,10,6,22:36,22,36,1.0,"And the camels and cattle We have appointed for you as among the symbols of Allah; for you therein is good. So mention the name of Allah upon them when lined up [for sacrifice]; and when they are [lifeless] on their sides, then eat from them and feed the needy and the beggar. Thus have We subjected them to you that you may be grateful."
top_posterior,10,7,52:22,52,22,1.0,And We will provide them with fruit and meat from whatever they desire.
top_posterior,10,8,16:66,16,66,1.0,"And indeed, for you in grazing livestock is a lesson. We give you drink from what is in their bellies - between excretion and blood - pure milk, palatable to drinkers."
