surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,dominant_membership,membership_entropy
8,26,8:26,"And remember when you were few and oppressed in the land, fearing that people might abduct you, but He sheltered you, supported you with His victory, and provided you with good things - that you might be grateful.",0.0,2.3688904e-10,2.7899085e-07,4.2128576e-07,0.45164752,0.00010306398,3.1960393e-05,0.5482141,7,0.6898065345764878
8,27,8:27,"O you who have believed, do not betray Allah and the Messenger or betray your trusts while you know [the consequence].",0.0,2.097634e-23,1.247657e-08,6.6904153e-09,0.010081073,1.8943554e-06,0.9880971,0.0018197238,6,0.06968154263179163
8,28,8:28,And know that your properties and your children are but a trial and that Allah has with Him a great reward.,0.0,3.7088982e-13,2.089522e-06,2.9143063e-11,0.013288325,2.0902375e-08,0.0008786695,0.98583436,7,0.07769293156613477
8,29,8:29,"O you who have believed, if you fear Allah, He will grant you a criterion and will remove from you your misdeeds and forgive you. And Allah is the possessor of great bounty.",0.0,2.1102312e-19,1.18058055e-11,7.489762e-10,0.13439073,7.514127e-07,0.80057925,0.06503125,6,0.6255210411024795
8,30,8:30,"And [remember, O Muhammad], when those who disbelieved plotted against you to restrain you or kill you or evict you [from Makkah]. But they plan, and Allah plans. And Allah is the best of planners.",0.0,5.486192e-26,1.797817e-10,1.15581935e-08,0.00044117265,5.947022e-07,0.999142,0.00041805417,6,0.0075273333241166855
8,31,8:31,"And when Our verses are recited to them, they say, ""We have heard. If we willed, we could say [something] like this. This is not but legends of the former peoples.""",0.0,1.1502687e-15,6.030347e-11,0.0106620025,0.87674224,4.0550038e-08,0.08292026,0.029675283,4,0.4745884210681964
8,32,8:32,"And [remember] when they said, ""O Allah, if this should be the truth from You, then rain down upon us stones from the sky or bring us a painful punishment.""",0.0,2.6123125e-22,6.7278766e-11,1.868738e-07,0.0016682552,4.27806e-06,0.9982277,0.000101281665,6,0.013428165942155495
8,33,8:33,"But Allah would not punish them while you, [O Muhammad], are among them, and Allah would not punish them while they seek forgiveness.",0.0,2.3491225e-23,7.387908e-13,1.1907492e-09,0.024736054,9.3434244e-07,0.9717359,0.003530147,6,0.1393174021591779
8,34,8:34,"But why should Allah not punish them while they obstruct [people] from al-Masjid al- Haram and they were not [fit to be] its guardians? Its [true] guardians are not but the righteous, but most of them do not know.",0.0,1.7121253e-14,2.064425e-11,7.555815e-12,0.10873583,2.9423598e-08,0.460559,0.4307054,6,0.961141727623999
8,35,8:35,And their prayer at the House was not except whistling and handclapping. So taste the punishment for what you disbelieved.,0.0,3.5987543e-12,1.7595178e-09,1.768687e-05,0.6513134,2.2620448e-07,0.010750218,0.33791757,4,0.6948106670128118
8,36,8:36,"Indeed, those who disbelieve spend their wealth to avert [people] from the way of Allah. So they will spend it; then it will be for them a [source of] regret; then they will be overcome. And those who have disbelieved - unto Hell they will be gathered.",0.0,1.8124988e-17,1.0865851e-12,1.2146197e-08,0.16660374,9.173237e-06,0.43127757,0.4021084,6,1.027723518242335
8,37,8:37,[This is] so that Allah may distinguish the wicked from the good and place the wicked some of them upon others and heap them all together and put them into Hell. It is those who are the losers.,0.0,1.5824527e-09,2.24059e-16,3.424988e-08,0.13737005,1.4248154e-07,0.0087694535,0.8538587,7,0.44913007657355497
8,38,8:38,"Say to those who have disbelieved [that] if they cease, what has previously occurred will be forgiven for them. But if they return [to hostility] - then the precedent of the former [rebellious] peoples has already taken place.",0.0,1.7054708e-13,0.00053470756,1.0475642e-06,0.9199579,4.6286843e-07,0.0045834314,0.07491965,4,0.2996246416129326
8,39,8:39,"And fight them until there is no fitnah and [until] the religion, all of it, is for Allah. And if they cease - then indeed, Allah is Seeing of what they do.",0.0,2.084435e-21,3.1207271e-06,1.0271984e-10,0.0022383411,1.1027403e-06,0.994408,0.0033510854,6,0.038385482180914705
8,40,8:40,"But if they turn away - then know that Allah is your protector. Excellent is the protector, and Excellent is the helper.",0.0,3.1971618e-27,3.0235376e-05,2.0117392e-11,0.0004733796,4.2335645e-12,0.99761105,0.0018870088,6,0.018161511989593287
8,41,8:41,"And know that anything you obtain of war booty - then indeed, for Allah is one fifth of it and for the Messenger and for [his] near relatives and the orphans, the needy, and the [stranded] traveler, if you have believed in Allah and in that which We sent down to Our Servant on the day of criterion - the day when the two armies met. And Allah, over all things, is competent.",0.0,8.618062e-11,2.3084304e-13,5.8279674e-08,0.021348393,8.61436e-08,1.9158677e-05,0.9786328,7,0.10347030522157005
8,42,8:42,"[Remember] when you were on the near side of the valley, and they were on the farther side, and the caravan was lower [in position] than you. If you had made an appointment [to meet], you would have missed the appointment. But [it was] so that Allah might accomplish a matter already destined - that those who perished [through disbelief] would perish upon evidence and those who lived [in faith] would live upon evidence; and indeed, Allah is Hearing and Knowing.",0.0,9.256114e-08,1.4232494e-09,3.946896e-06,0.28304598,7.261588e-05,9.295368e-05,0.71678096,7,0.5975282396555845
8,43,8:43,"[Remember, O Muhammad], when Allah showed them to you in your dream as few; and if He had shown them to you as many, you [believers] would have lost courage and would have disputed in the matter [of whether to fight], but Allah saved [you from that]. Indeed, He is Knowing of that within the breasts.",0.0,6.332132e-10,2.1842615e-13,6.197122e-08,0.035145223,4.2467087e-07,0.0016552412,0.9631958,7,0.16440115586510576
8,44,8:44,"And [remember] when He showed them to you, when you met, as few in your eyes, and He made you [appear] as few in their eyes so that Allah might accomplish a matter already destined. And to Allah are [all] matters returned.",0.0,1.6062098e-07,9.892154e-12,0.00010095725,0.17001936,0.00021226886,4.6755747e-05,0.82961756,7,0.45940512853441234
8,45,8:45,"O you who have believed, when you encounter a company [from the enemy forces], stand firm and remember Allah much that you may be successful.",0.0,3.6779543e-15,3.0691423e-09,7.487256e-08,0.013077119,2.684594e-08,0.740138,0.24678104,6,0.6247464225009812
8,46,8:46,"And obey Allah and His Messenger, and do not dispute and [thus] lose courage and [then] your strength would depart; and be patient. Indeed, Allah is with the patient.",0.0,2.8663803e-17,9.0111796e-10,2.7269622e-09,0.03480394,4.147484e-05,0.6888116,0.2763437,6,0.7294797778916239
8,47,8:47,And do not be like those who came forth from their homes insolently and to be seen by people and avert [them] from the way of Allah. And Allah is encompassing of what they do.,0.0,9.113846e-19,5.191083e-07,8.5268637e-10,0.030631064,1.9085048e-08,0.88305587,0.08631097,6,0.4280471431413118
8,48,8:48,"And [remember] when Satan made their deeds pleasing to them and said, ""No one can overcome you today from among the people, and indeed, I am your protector."" But when the two armies sighted each other, he turned on his heels and said, ""Indeed, I am disassociated from you. Indeed, I see what you do not see; indeed I fear Allah. And Allah is severe in penalty.""",0.0,1.7737866e-22,2.495897e-11,1.1986112e-08,0.00674381,2.2637561e-05,0.99186224,0.0013698477,6,0.05109157626889203
8,49,8:49,"[Remember] when the hypocrites and those in whose hearts was disease said, ""Their religion has deluded those [Muslims]."" But whoever relies upon Allah - then indeed, Allah is Exalted in Might and Wise.",0.0,3.5208747e-29,2.1223928e-08,3.566027e-11,0.00026707893,4.044023e-07,0.99971396,1.9091412e-05,6,0.0026972997128234463
8,50,8:50,"And if you could but see when the angels take the souls of those who disbelieved... They are striking their faces and their backs and [saying], ""Taste the punishment of the Burning Fire.",0.0,3.5220102e-10,1.3457171e-10,1.0842324e-06,0.9989172,1.5712908e-06,0.00027189503,0.00080816925,4,0.009105138185101025
8,51,8:51,"That is for what your hands have put forth [of evil] and because Allah is not ever unjust to His servants.""",0.0,2.822895e-20,4.451455e-11,2.4582543e-09,0.014242812,2.320789e-08,0.9735019,0.012257573,6,0.14065075018634857
8,52,8:52,"[Theirs is] like the custom of the people of Pharaoh and of those before them. They disbelieved in the signs of Allah, so Allah seized them for their sins. Indeed, Allah is Powerful and severe in penalty.",0.0,1.4207376e-17,4.054996e-12,0.2898953,0.2585178,8.650753e-07,0.2961073,0.15548144,6,1.3584502218654224
8,53,8:53,"That is because Allah would not change a favor which He had bestowed upon a people until they change what is within themselves. And indeed, Allah is Hearing and Knowing.",0.0,2.4338483e-21,1.3499725e-13,2.0572888e-09,0.004288949,1.9435731e-07,0.2947999,0.700909,7,0.6325580728377664
8,54,8:54,"[Theirs is] like the custom of the people of Pharaoh and of those before them. They denied the signs of their Lord, so We destroyed them for their sins, and We drowned the people of Pharaoh. And all [of them] were wrongdoers.",0.0,1.7550515e-11,4.075186e-12,0.9015175,0.06571104,6.152322e-08,0.00026896838,0.03250476,3,0.38594857559530643
8,55,8:55,"Indeed, the worst of living creatures in the sight of Allah are those who have disbelieved, and they will not [ever] believe -",0.0,1.4572684e-23,1.352081e-12,1.4851759e-10,0.0046363273,1.9330505e-08,0.9937937,0.001570622,6,0.04124255016495207
8,56,8:56,"The ones with whom you made a treaty but then they break their pledge every time, and they do not fear Allah.",0.0,2.454103e-17,2.7664576e-13,3.8065598e-10,0.003640428,2.0557376e-07,0.9074105,0.08894621,6,0.32383609827216636
8,57,8:57,"So if you, [O Muhammad], gain dominance over them in war, disperse by [means of] them those behind them that perhaps they will be reminded.",0.0,1.2605913e-11,1.3524434e-10,9.390059e-06,0.2798786,3.5611985e-05,0.4867628,0.23331626,6,1.046888610131255
8,58,8:58,"If you [have reason to] fear from a people betrayal, throw [their treaty] back to them, [putting you] on equal terms. Indeed, Allah does not like traitors.",0.0,4.5201956e-17,2.2813175e-07,1.689668e-08,0.0050995904,7.614104e-08,0.77765477,0.21724582,6,0.5541573634070128
8,59,8:59,"And let not those who disbelieve think they will escape. Indeed, they will not cause failure [to Allah].",0.0,4.058389e-25,8.338748e-10,3.0263123e-09,0.004648547,5.06352e-09,0.99497724,0.00037346547,6,0.03292622689380274
8,60,8:60,"And prepare against them whatever you are able of power and of steeds of war by which you may terrify the enemy of Allah and your enemy and others besides them whom you do not know [but] whom Allah knows. And whatever you spend in the cause of Allah will be fully repaid to you, and you will not be wronged.",0.0,8.870659e-18,2.3086653e-08,1.94432e-09,0.011577247,2.0271811e-07,0.98304415,0.005379486,6,0.0965431669409341
8,61,8:61,"And if they incline to peace, then incline to it [also] and rely upon Allah. Indeed, it is He who is the Hearing, the Knowing.",0.0,3.8995998e-23,1.1303396e-12,3.6949956e-09,0.0018846493,7.962393e-08,0.99749684,0.0006190401,6,0.01889876959681947
8,62,8:62,But if they intend to deceive you - then sufficient for you is Allah. It is He who supported you with His help and with the believers,0.0,4.5237058e-21,3.5870762e-05,1.2835025e-06,0.0051838118,1.0937819e-08,0.57307434,0.42170507,6,0.7108372742447555
8,63,8:63,"And brought together their hearts. If you had spent all that is in the earth, you could not have brought their hearts together; but Allah brought them together. Indeed, He is Exalted in Might and Wise.",0.0,8.22267e-16,1.123646e-12,1.196648e-06,0.27880237,4.088443e-09,0.663253,0.057943795,6,0.7934884192054236
8,64,8:64,"O Prophet, sufficient for you is Allah and for whoever follows you of the believers.",0.0,2.4866946e-21,3.1169765e-08,1.1357052e-09,0.0034591618,4.7514074e-08,0.99552023,0.0010200485,6,0.031099210047831373
8,65,8:65,"O Prophet, urge the believers to battle. If there are among you twenty [who are] steadfast, they will overcome two hundred. And if there are among you one hundred [who are] steadfast, they will overcome a thousand of those who have disbelieved because they are a people who do not understand.",0.0,4.9606993e-16,1.5997264e-09,1.420703e-05,0.34761634,3.3439928e-06,0.61728656,0.035082802,6,0.7828331261676623
8,66,8:66,"Now, Allah has lightened [the hardship] for you, and He knows that among you is weakness. So if there are from you one hundred [who are] steadfast, they will overcome two hundred. And if there are among you a thousand, they will overcome two thousand by permission of Allah. And Allah is with the steadfast.",0.0,3.871864e-09,5.936402e-11,8.2616545e-09,0.84579307,4.1321473e-06,0.0003007756,0.15389998,4,0.4321608604653196
8,67,8:67,"It is not for a prophet to have captives [of war] until he inflicts a massacre [upon Allah 's enemies] in the land. Some Muslims desire the commodities of this world, but Allah desires [for you] the Hereafter. And Allah is Exalted in Might and Wise.",0.0,1.5358653e-12,5.9626245e-08,6.0750542e-09,0.078403175,5.825948e-07,0.12053144,0.801062,7,0.6323303227886766
8,68,8:68,"If not for a decree from Allah that preceded, you would have been touched for what you took by a great punishment.",0.0,6.656308e-15,9.326619e-14,5.4773814e-06,0.19791627,5.9048463e-05,0.16579728,0.6362209,7,0.9068891850019506
8,69,8:69,"So consume what you have taken of war booty [as being] lawful and good, and fear Allah. Indeed, Allah is Forgiving and Merciful.",0.0,3.984174e-11,1.0996415e-11,7.482542e-09,0.09853337,1.4293385e-08,0.011344015,0.89012444,7,0.3827534181686513
8,70,8:70,"O Prophet, say to whoever is in your hands of the captives, ""If Allah knows [any] good in your hearts, He will give you [something] better than what was taken from you, and He will forgive you; and Allah is Forgiving and Merciful.""",0.0,1.890327e-14,0.00035922125,8.087056e-05,0.44452327,1.4486781e-07,0.053729665,0.50130326,7,0.8672782468344282
8,71,8:71,"But if they intend to betray you - then they have already betrayed Allah before, and He empowered [you] over them. And Allah is Knowing and Wise.",0.0,4.6591004e-22,4.931958e-10,9.502611e-10,0.007734766,7.8641635e-09,0.9668772,0.025388619,6,0.16343883334205186
8,72,8:72,"Indeed, those who have believed and emigrated and fought with their wealth and lives in the cause of Allah and those who gave shelter and aided - they are allies of one another. But those who believed and did not emigrate - for you there is no guardianship of them until they emigrate. And if they seek help of you for the religion, then you must help, except against a people between yourselves and whom is a treaty. And Allah is Seeing of what you do.",0.0,2.4396781e-20,8.399271e-12,6.579347e-12,0.0046770065,1.08536825e-10,0.9774836,0.017837523,6,0.11917551795838748
8,73,8:73,"And those who disbelieved are allies of one another. If you do not do so, there will be fitnah on earth and great corruption.",0.0,5.1548043e-18,1.0513732e-10,7.4842866e-08,0.05586575,1.0322364e-06,0.8897034,0.054429,6,0.42358937131685503
8,74,8:74,"But those who have believed and emigrated and fought in the cause of Allah and those who gave shelter and aided - it is they who are the believers, truly. For them is forgiveness and noble provision.",0.0,1.4322491e-21,1.6557503e-13,8.457465e-12,0.042503666,9.748018e-10,0.9531953,0.004299794,6,0.20335587923826268
8,75,8:75,"And those who believed after [the initial emigration] and emigrated and fought with you - they are of you. But those of [blood] relationship are more entitled [to inheritance] in the decree of Allah. Indeed, Allah is Knowing of all things.",0.0,1.184483e-10,7.201124e-12,6.873517e-10,0.14900233,3.5796482e-08,0.001948893,0.84904516,7,0.43477254316667663
9,1,9:1,"[This is a declaration of] disassociation, from Allah and His Messenger, to those with whom you had made a treaty among the polytheists.",0.0,1.2684749e-16,2.8074574e-09,3.9547326e-06,0.046582595,1.1163776e-06,0.91457623,0.0388349,6,0.35073067088050663
9,2,9:2,"So travel freely, [O disbelievers], throughout the land [during] four months but know that you cannot cause failure to Allah and that Allah will disgrace the disbelievers.",0.0,2.9971922e-14,4.8458233e-08,4.4205476e-07,0.039444502,0.00014709999,0.9313099,0.029097203,6,0.2980190350918138
9,3,9:3,"And [it is] an announcement from Allah and His Messenger to the people on the day of the greater pilgrimage that Allah is disassociated from the disbelievers, and [so is] His Messenger. So if you repent, that is best for you; but if you turn away - then know that you will not cause failure to Allah. And give tidings to those who disbelieve of a painful punishment.",0.0,5.0530077e-15,3.2401347e-12,2.4871582e-07,0.83207065,0.000101268146,0.13267007,0.035161044,4,0.539593029144319
9,4,9:4,"Excepted are those with whom you made a treaty among the polytheists and then they have not been deficient toward you in anything or supported anyone against you; so complete for them their treaty until their term [has ended]. Indeed, Allah loves the righteous [who fear Him].",0.0,8.146052e-24,5.096967e-10,1.6249176e-10,0.0007450886,3.0137333e-08,0.99826586,0.0009903333,6,0.013949903038455273
9,5,9:5,"And when the sacred months have passed, then kill the polytheists wherever you find them and capture them and besiege them and sit in wait for them at every place of ambush. But if they should repent, establish prayer, and give zakah, let them [go] on their way. Indeed, Allah is Forgiving and Merciful.",0.0,5.5848136e-22,6.515002e-07,2.4893958e-09,0.0020799108,7.955969e-05,0.99748546,0.00035433806,6,0.01893132253003036
9,6,9:6,"And if any one of the polytheists seeks your protection, then grant him protection so that he may hear the words of Allah. Then deliver him to his place of safety. That is because they are a people who do not know.",0.0,5.0621824e-26,0.000668227,1.4937392e-09,0.000344281,1.5608286e-08,0.9984563,0.0005308987,6,0.013176938062142485
9,7,9:7,"How can there be for the polytheists a treaty in the sight of Allah and with His Messenger, except for those with whom you made a treaty at al-Masjid al-Haram? So as long as they are upright toward you, be upright toward them. Indeed, Allah loves the righteous [who fear Him].",0.0,2.2403215e-19,1.08393765e-08,2.5241647e-09,0.003238531,3.6908556e-08,0.94568366,0.05107673,6,0.22330391506556752
9,8,9:8,"How [can there be a treaty] while, if they gain dominance over you, they do not observe concerning you any pact of kinship or covenant of protection? They satisfy you with their mouths, but their hearts refuse [compliance], and most of them are defiantly disobedient.",0.0,1.928051e-07,2.180403e-09,3.193717e-09,0.008911767,5.3638573e-08,1.6756493e-08,0.9910906,7,0.05094083347716168
9,9,9:9,"They have exchanged the signs of Allah for a small price and averted [people] from His way. Indeed, it was evil that they were doing.",0.0,2.0135811e-19,2.7310285e-12,9.203131e-07,0.006043083,4.2807676e-07,0.9778939,0.016064528,6,0.1191170110915759
9,10,9:10,They do not observe toward a believer any pact of kinship or covenant of protection. And it is they who are the transgressors.,0.0,5.198163e-20,5.8510397e-10,8.771368e-09,0.061368693,9.188508e-06,0.9270883,0.011533124,6,0.2930313861017574
9,11,9:11,"But if they repent, establish prayer, and give zakah, then they are your brothers in religion; and We detail the verses for a people who know.",0.0,5.6506543e-19,2.0278376e-08,6.439715e-07,0.23223472,3.073539e-07,0.7658468,0.0019190662,6,0.5553912660532357
9,12,9:12,"And if they break their oaths after their treaty and defame your religion, then fight the leaders of disbelief, for indeed, there are no oaths [sacred] to them; [fight them that] they might cease.",0.0,5.525737e-20,2.8788023e-05,2.1650317e-06,0.040681552,3.2514087e-08,0.93177545,0.027515177,6,0.29529629110429
9,13,9:13,"Would you not fight a people who broke their oaths and determined to expel the Messenger, and they had begun [the attack upon] you the first time? Do you fear them? But Allah has more right that you should fear Him, if you are [truly] believers.",0.0,6.652648e-24,1.8856e-09,2.2657289e-10,0.00015709868,3.7603347e-09,0.9989096,0.00093619555,6,0.008994632726945477
9,14,9:14,Fight them; Allah will punish them by your hands and will disgrace them and give you victory over them and satisfy the breasts of a believing people,0.0,1.4871852e-22,0.007181707,6.3126865e-12,0.0037061733,1.0031223e-06,0.9677702,0.021340251,6,0.17001467517077962
9,15,9:15,And remove the fury in the believers' hearts. And Allah turns in forgiveness to whom He wills; and Allah is Knowing and Wise.,0.0,1.092495e-20,1.2277814e-13,4.0581938e-07,0.025932955,3.995068e-05,0.9734239,0.0006023977,6,0.12581030137778978
9,16,9:16,"Do you think that you will be left [as you are] while Allah has not yet made evident those among you who strive [for His cause] and do not take other than Allah, His Messenger and the believers as intimates? And Allah is Acquainted with what you do.",0.0,2.9168774e-17,2.6808224e-12,1.8459336e-12,0.26849416,5.644081e-05,0.47168592,0.25976333,6,1.0582035866982338
9,17,9:17,"It is not for the polytheists to maintain the mosques of Allah [while] witnessing against themselves with disbelief. [For] those, their deeds have become worthless, and in the Fire they will abide eternally.",0.0,2.1087643e-21,3.2822143e-08,1.8436493e-09,0.0012643143,1.5309382e-07,0.9978584,0.00087646,6,0.016749304148688318
9,18,9:18,"The mosques of Allah are only to be maintained by those who believe in Allah and the Last Day and establish prayer and give zakah and do not fear except Allah, for it is expected that those will be of the [rightly] guided.",0.0,5.7194017e-11,1.4862528e-10,2.755771e-10,0.057493746,4.918532e-07,0.5992906,0.34321278,6,0.8380891638993417
9,19,9:19,Have you made the providing of water for the pilgrim and the maintenance of al-Masjid al-Haram equal to [the deeds of] one who believes in Allah and the Last Day and strives in the cause of Allah? They are not equal in the sight of Allah. And Allah does not guide the wrongdoing people.,0.0,1.3238743e-09,2.2875994e-08,1.7611336e-12,0.08276668,2.7514488e-06,0.0075589926,0.90967023,7,0.3293149905488339
9,20,9:20,"The ones who have believed, emigrated and striven in the cause of Allah with their wealth and their lives are greater in rank in the sight of Allah. And it is those who are the attainers [of success].",0.0,1.3834268e-12,3.0576303e-10,6.110282e-11,0.8826316,7.693989e-08,0.0023989906,0.11496716,4,0.3733543890178281
9,21,9:21,Their Lord gives them good tidings of mercy from Him and approval and of gardens for them wherein is enduring pleasure.,0.0,2.876864e-09,2.0737384e-11,1.9207813e-09,0.9795516,9.3619356e-08,6.8608216e-07,0.02044957,4,0.09979382779948975
9,22,9:22,"[They will be] abiding therein forever. Indeed, Allah has with Him a great reward.",0.0,3.1044008e-14,1.5667294e-14,2.833007e-10,0.7948644,6.19696e-07,0.0681163,0.13701731,4,0.6378360593211702
9,23,9:23,"O you who have believed, do not take your fathers or your brothers as allies if they have preferred disbelief over belief. And whoever does so among you - then it is those who are the wrongdoers.",0.0,4.22685e-20,6.3634513e-07,3.5126618e-08,0.08529957,5.193222e-07,0.8043629,0.11033278,6,0.6283045258288812
9,24,9:24,"Say, [O Muhammad], ""If your fathers, your sons, your brothers, your wives, your relatives, wealth which you have obtained, commerce wherein you fear decline, and dwellings with which you are pleased are more beloved to you than Allah and His Messenger and jihad in His cause, then wait until Allah executes His command. And Allah does not guide the defiantly disobedient people.""",0.0,1.4690005e-23,0.918443,4.1861375e-14,0.0006450394,5.157995e-09,0.069462426,0.011449485,2,0.31930678822021263
9,25,9:25,"Allah has already given you victory in many regions and [even] on the day of Hunayn, when your great number pleased you, but it did not avail you at all, and the earth was confining for you with its vastness; then you turned back, fleeing.",0.0,1.331e-15,1.8987947e-09,2.0566522e-10,0.07664192,0.005002864,0.9133142,0.0050382945,6,0.3328382976442604
9,26,9:26,Then Allah sent down His tranquillity upon His Messenger and upon the believers and sent down soldiers angels whom you did not see and punished those who disbelieved. And that is the recompense of the disbelievers.,0.0,1.940869e-22,6.1502845e-14,1.9391298e-07,0.009972562,1.3460684e-07,0.9880179,0.0020120158,6,0.07035972010372271
9,27,9:27,Then Allah will accept repentance after that for whom He wills; and Allah is Forgiving and Merciful.,0.0,7.6343835e-21,3.3306552e-11,5.7344754e-11,0.45382017,1.1249752e-05,0.541129,0.005042794,6,0.7176521139435103
9,28,9:28,"O you who have believed, indeed the polytheists are unclean, so let them not approach al-Masjid al-Haram after this, their [final] year. And if you fear privation, Allah will enrich you from His bounty if He wills. Indeed, Allah is Knowing and Wise.",0.0,1.1874998e-19,2.6250376e-08,1.2771846e-10,0.0053635025,0.00027691943,0.990913,0.0034450712,6,0.05889201701208974
9,29,9:29,Fight those who do not believe in Allah or in the Last Day and who do not consider unlawful what Allah and His Messenger have made unlawful and who do not adopt the religion of truth from those who were given the Scripture - [fight] until they give the jizyah willingly while they are humbled.,0.0,4.6624373e-17,3.2049485e-07,6.6860814e-08,0.021020463,0.00010644273,0.95650995,0.02235927,6,0.2096731651623413
9,30,9:30,"The Jews say, ""Ezra is the son of Allah ""; and the Christians say, ""The Messiah is the son of Allah."" That is their statement from their mouths; they imitate the saying of those who disbelieved [before them]. May Allah destroy them; how are they deluded?",0.0,9.797113e-18,9.1915435e-09,7.122169e-05,0.013242377,3.377788e-06,0.9743638,0.01231663,6,0.13744588588569628
9,31,9:31,"They have taken their scholars and monks as lords besides Allah, and [also] the Messiah, the son of Mary. And they were not commanded except to worship one God; there is no deity except Him. Exalted is He above whatever they associate with Him.",0.0,3.1358542e-24,5.214873e-10,2.0835593e-07,0.0036211207,1.5280609e-08,0.99568343,0.0006942209,6,0.029713821541201918
9,32,9:32,"They want to extinguish the light of Allah with their mouths, but Allah refuses except to perfect His light, although the disbelievers dislike it.",0.0,7.071632e-18,4.0896422e-10,7.425048e-09,0.0035233398,4.1211066e-09,0.89969665,0.096782506,6,0.3410121961182189
9,33,9:33,"It is He who has sent His Messenger with guidance and the religion of truth to manifest it over all religion, although they who associate others with Allah dislike it.",0.0,4.6295296e-23,8.17521e-12,7.5631473e-10,0.0031494703,1.6749098e-06,0.99571383,0.0011332807,6,0.030128486463296883
9,34,9:34,"O you who have believed, indeed many of the scholars and the monks devour the wealth of people unjustly and avert [them] from the way of Allah. And those who hoard gold and silver and spend it not in the way of Allah - give them tidings of a painful punishment.",0.0,3.2961708e-13,4.1666454e-10,2.2195527e-08,0.084048904,2.9964482e-07,0.01054406,0.90540504,7,0.34611123931767707
9,35,9:35,"The Day when it will be heated in the fire of Hell and seared therewith will be their foreheads, their flanks, and their backs, [it will be said], ""This is what you hoarded for yourselves, so taste what you used to hoard.""",0.0,1.3552853e-08,9.950514e-12,8.7836315e-07,0.6068778,0.000118106655,4.397258e-05,0.39295837,4,0.6716568257907836
9,36,9:36,"Indeed, the number of months with Allah is twelve [lunar] months in the register of Allah [from] the day He created the heavens and the earth; of these, four are sacred. That is the correct religion, so do not wrong yourselves during them. And fight against the disbelievers collectively as they fight against you collectively. And know that Allah is with the righteous [who fear Him].",0.0,1.3984959e-12,1.3982275e-07,3.5244735e-08,0.011654837,0.67220366,0.07367995,0.24246433,5,0.8545927358873249
9,37,9:37,"Indeed, the postponing [of restriction within sacred months] is an increase in disbelief by which those who have disbelieved are led [further] astray. They make it lawful one year and unlawful another year to correspond to the number made unlawful by Allah and [thus] make lawful what Allah has made unlawful. Made pleasing to them is the evil of their deeds; and Allah does not guide the disbelieving people.",0.0,1.772093e-10,3.868916e-14,1.4266681e-10,0.0034713892,0.56420255,0.0003798796,0.43194273,5,0.7081674001281324
9,38,9:38,"O you who have believed, what is [the matter] with you that, when you are told to go forth in the cause of Allah, you adhere heavily to the earth? Are you satisfied with the life of this world rather than the Hereafter? But what is the enjoyment of worldly life compared to the Hereafter except a [very] little.",0.0,2.7615534e-14,1.1768008e-08,9.70683e-10,0.2963627,1.5680582e-05,0.6693787,0.034243193,6,0.7448393591242729
9,39,9:39,"If you do not go forth, He will punish you with a painful punishment and will replace you with another people, and you will not harm Him at all. And Allah is over all things competent.",0.0,3.4602077e-31,2.1238031e-07,3.6940055e-11,0.00050188415,7.2621553e-09,0.9986466,0.0008526336,6,0.011194467603608793
9,40,9:40,"If you do not aid the Prophet - Allah has already aided him when those who disbelieved had driven him out [of Makkah] as one of two, when they were in the cave and he said to his companion, ""Do not grieve; indeed Allah is with us."" And Allah sent down his tranquillity upon him and supported him with angels you did not see and made the word of those who disbelieved the lowest, while the word of Allah - that is the highest. And Allah is Exalted in Might and Wise.",0.0,6.3372243e-27,2.574858e-05,3.235307e-11,0.0028943531,3.818959e-06,0.9878521,0.009220227,6,0.07252028706167896
9,41,9:41,"Go forth, whether light or heavy, and strive with your wealth and your lives in the cause of Allah. That is better for you, if you only knew.",0.0,2.4001763e-14,5.112877e-10,1.4183377e-11,0.015788345,1.0204551e-07,0.0039832788,0.9802319,7,0.10708097155396029
9,42,9:42,"Had it been an easy gain and a moderate trip, the hypocrites would have followed you, but distant to them was the journey. And they will swear by Allah, ""If we were able, we would have gone forth with you,"" destroying themselves [through false oaths], and Allah knows that indeed they are liars.",0.0,6.729818e-14,2.5479187e-06,3.9775915e-07,0.22523218,2.290446e-08,0.087660134,0.6871058,7,0.80701362648918
9,43,9:43,"May Allah pardon you, [O Muhammad]; why did you give them permission [to remain behind]? [You should not have] until it was evident to you who were truthful and you knew [who were] the liars.",0.0,1.202119e-15,7.934131e-09,4.0154745e-08,0.043644268,3.847e-08,0.11579727,0.8405568,7,0.532327440289763
9,44,9:44,Those who believe in Allah and the Last Day would not ask permission of you to be excused from striving with their wealth and their lives. And Allah is Knowing of those who fear Him.,0.0,1.5636591e-16,3.6617662e-10,1.1205871e-09,0.043743275,2.9809915e-05,0.006107137,0.95011675,7,0.21695549348925558
9,45,9:45,"Only those would ask permission of you who do not believe in Allah and the Last Day and whose hearts have doubted, and they, in their doubt, are hesitating.",0.0,1.1372904e-19,8.034765e-09,2.0724507e-10,0.00545435,0.06407484,0.727358,0.20311119,6,0.7597874782104698
