surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,dominant_membership,membership_entropy
12,26,12:26,"[Joseph] said, ""It was she who sought to seduce me."" And a witness from her family testified. ""If his shirt is torn from the front, then she has told the truth, and he is of the liars.",3.4323728e-11,6.396614e-10,9.7806354e-05,0.07342014,2.5512117e-09,1.4477724e-14,1.404782e-07,1.4614812e-10,3.673503e-11,0.0,8.610606e-10,0.9264801,11,0.2633946981966207
12,27,12:27,"But if his shirt is torn from the back, then she has lied, and he is of the truthful.""",1.752979e-09,8.114692e-10,0.000106618296,0.9988181,7.074373e-06,2.7378087e-12,1.2986577e-12,8.236723e-11,5.605631e-12,0.0,3.690586e-09,0.0010645863,3,0.00952765470858722
12,28,12:28,"So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",2.5879866e-11,1.0682572e-15,4.6387595e-07,0.00052836107,6.46696e-09,1.01135825e-17,1.4486958e-13,1.6516659e-09,2.307329e-14,0.0,3.1107474e-11,0.9994737,11,0.004519962660332355
12,29,12:29,"Joseph, ignore this. And, [my wife], ask forgiveness for your sin. Indeed, you were of the sinful.""",4.1505596e-10,1.2453087e-07,0.041621193,0.00060865516,1.4578477e-14,7.626131e-10,4.3672826e-06,5.447097e-09,1.6098887e-09,0.0,5.8877785e-11,0.95776594,11,0.17821189980835744
12,30,12:30,"And women in the city said, ""The wife of al-'Azeez is seeking to seduce her slave boy; he has impassioned her with love. Indeed, we see her [to be] in clear error.""",7.2773454e-11,3.328044e-08,4.4432213e-06,3.731634e-05,2.0957001e-14,6.057901e-18,2.7570013e-10,5.7168055e-11,4.4806875e-12,0.0,1.7515803e-11,0.999958,11,0.0004778423605937812
12,31,12:31,"So when she heard of their scheming, she sent for them and prepared for them a banquet and gave each one of them a knife and said [to Joseph], ""Come out before them."" And when they saw him, they greatly admired him and cut their hands and said, ""Perfect is Allah! This is not a man; this is none but a noble angel.""",2.9825838e-05,0.019997815,0.012537056,0.0009056765,4.528564e-18,1.0269936e-12,0.0048399605,2.2036104e-06,4.83106e-07,0.0,1.5172985e-07,0.9616906,11,0.20319665118041624
12,32,12:32,"She said, ""That is the one about whom you blamed me. And I certainly sought to seduce him, but he firmly refused; and if he will not do what I order him, he will surely be imprisoned and will be of those debased.""",1.1495642e-12,1.0343671e-09,0.00011507623,0.0031525479,3.6000844e-13,3.3376435e-15,1.147835e-09,2.0119175e-09,6.3582944e-11,0.0,9.616775e-13,0.99673235,11,0.022463359075933786
12,33,12:33,"He said, ""My Lord, prison is more to my liking than that to which they invite me. And if You do not avert from me their plan, I might incline toward them and [thus] be of the ignorant.""",5.5803866e-06,0.00014675305,0.91828895,0.081370436,6.24289e-16,4.584587e-10,3.589716e-06,7.4866597e-07,0.00018338549,0.0,7.845739e-08,2.7465055e-09,2,0.2854130075505051
12,34,12:34,"So his Lord responded to him and averted from him their plan. Indeed, He is the Hearing, the Knowing.",0.00022440424,0.018707115,0.72872996,0.2522327,5.828338e-18,9.534805e-13,0.000101986116,6.5145705e-10,2.0438435e-08,0.0,5.961539e-06,2.7123667e-08,2,0.6553623867512852
12,35,12:35,Then it appeared to them after they had seen the signs that al-'Azeez should surely imprison him for a time.,3.906525e-07,3.0278658e-05,0.002405919,0.9975616,1.1279206e-09,7.319932e-14,8.6134776e-07,4.1861004e-09,5.823536e-11,0.0,1.0446828e-06,4.2531062e-10,3,0.017290062661749445
12,36,12:36,"And there entered the prison with him two young men. One of them said, ""Indeed, I have seen myself [in a dream] pressing wine."" The other said, ""Indeed, I have seen myself carrying upon my head [some] bread, from which the birds were eating. Inform us of its interpretation; indeed, we see you to be of those who do good.""",0.00031049375,2.8460633e-07,0.22536108,0.18618207,6.2257186e-09,4.771125e-11,4.9710892e-05,9.1654416e-05,0.5880043,0.0,1.9470842e-06,4.2660123e-08,8,0.9649033685229215
12,37,12:37,"He said, ""You will not receive food that is provided to you except that I will inform you of its interpretation before it comes to you. That is from what my Lord has taught me. Indeed, I have left the religion of a people who do not believe in Allah, and they, in the Hereafter, are disbelievers.",2.4251644e-06,0.9256324,0.0030718222,0.00071303005,2.9169582e-30,7.087402e-11,1.0859279e-09,0.013988872,0.056590725,0.0,1.2630155e-06,3.5710948e-09,1,0.3167671583993815
12,38,12:38,"And I have followed the religion of my fathers, Abraham, Isaac and Jacob. And it was not for us to associate anything with Allah. That is from the favor of Allah upon us and upon the people, but most of the people are not grateful.",7.4574804e-05,0.99545556,0.0019499788,0.0025126443,1.1650327e-28,9.516405e-08,1.486635e-07,2.9252146e-08,9.556901e-07,0.0,2.6288585e-06,3.2594665e-09,1,0.03250379134220327
12,39,12:39,"O [my] two companions of prison, are separate lords better or Allah, the One, the Prevailing?",0.00044733786,0.9606567,0.024550298,0.014340289,4.1936325e-22,2.3319987e-07,1.1147556e-07,1.4192775e-06,3.6728377e-07,0.0,4.897771e-06,4.5852408e-07,1,0.1939841221633599
12,40,12:40,"You worship not besides Him except [mere] names you have named them, you and your fathers, for which Allah has sent down no authority. Legislation is not but for Allah. He has commanded that you worship not except Him. That is the correct religion, but most of the people do not know.",1.9781775e-05,0.9349158,0.06200546,0.0030417144,1.952998e-21,2.6036287e-06,6.903141e-07,8.1988986e-08,3.3573994e-07,0.0,1.4098084e-05,4.877443e-08,1,0.25337686005916044
12,41,12:41,"O two companions of prison, as for one of you, he will give drink to his master of wine; but as for the other, he will be crucified, and the birds will eat from his head. The matter has been decreed about which you both inquire.""",4.3986674e-05,3.6776325e-07,0.35338154,0.1607698,7.780849e-09,2.305029e-10,9.659747e-07,1.1311805e-05,0.48577595,0.0,1.8039706e-05,3.7304044e-08,8,1.0129628159800859
12,42,12:42,"And he said to the one whom he knew would go free, ""Mention me before your master."" But Satan made him forget the mention [to] his master, and Joseph remained in prison several years.",2.6259918e-06,8.1573875e-05,0.6606168,0.33860663,7.279253e-13,1.830082e-11,0.00059730175,3.01887e-05,8.6963003e-10,0.0,9.630827e-07,6.0582646e-05,2,0.646713418855057
12,43,12:43,"And [subsequently] the king said, ""Indeed, I have seen [in a dream] seven fat cows being eaten by seven [that were] lean, and seven green spikes [of grain] and others [that were] dry. O eminent ones, explain to me my vision, if you should interpret visions.""",2.3381374e-06,6.108304e-10,2.7421982e-05,0.00013701449,2.092184e-08,1.8492303e-14,2.7365942e-07,8.2533745e-08,0.99983215,0.0,8.294279e-08,8.817896e-10,8,0.0017122314875876168
12,44,12:44,"They said, ""[It is but] a mixture of false dreams, and we are not learned in the interpretation of dreams.""",0.008002487,2.6038074e-06,0.15833046,0.8332333,5.575937e-07,1.5121182e-11,4.27113e-06,7.1308776e-10,2.7252625e-05,0.0,1.207705e-05,0.00038876955,3,0.4860370666351773
12,45,12:45,"But the one who was freed and remembered after a time said, ""I will inform you of its interpretation, so send me forth.""",6.7489947e-07,9.731096e-06,0.93589336,0.06407385,1.5313556e-11,3.475267e-13,1.8124269e-05,2.4068504e-07,9.762871e-09,0.0,1.715459e-07,2.2713909e-08,2,0.2383900708474907
12,46,12:46,"[He said], ""Joseph, O man of truth, explain to us about seven fat cows eaten by seven [that were] lean, and seven green spikes [of grain] and others [that were] dry - that I may return to the people; perhaps they will know [about you].""",0.00069208967,1.2884177e-06,0.36776996,0.33999416,8.2283236e-07,5.841163e-09,0.024390675,0.0003267754,0.26681966,0.0,7.0432457e-06,3.3197279e-07,2,1.1855436553180163
12,47,12:47,"[Joseph] said, ""You will plant for seven years consecutively; and what you harvest leave in its spikes, except a little from which you will eat.",2.4702034e-08,7.138579e-18,1.4654575e-08,1.1052755e-06,5.617906e-09,1.914499e-15,1.1601333e-11,1.713912e-11,1.0,0.0,4.1830037e-09,4.558513e-11,8,1.604565993068047e-05
12,48,12:48,"Then will come after that seven difficult [years] which will consume what you saved for them, except a little from which you will store.",0.0021483095,1.8684278e-11,0.011181272,0.83641785,0.0001670891,6.9579666e-09,1.3889215e-11,0.07535014,8.744153e-06,0.0,0.07439222,0.00033745205,3,0.605227068895019
12,49,12:49,"Then will come after that a year in which the people will be given rain and in which they will press [olives and grapes].""",2.1179214e-07,5.699565e-17,6.497976e-07,1.2968455e-05,3.1341267e-05,3.6693901e-16,8.2923913e-13,4.173122e-09,0.9999466,0.0,6.2514064e-06,2.3320551e-12,8,0.0006118668030469021
12,50,12:50,"And the king said, ""Bring him to me."" But when the messenger came to him, [Joseph] said, ""Return to your master and ask him what is the case of the women who cut their hands. Indeed, my Lord is Knowing of their plan.""",2.936886e-09,2.6428333e-07,0.0031080197,0.00023852651,5.624582e-14,1.48331e-14,0.002697453,2.918004e-08,6.566699e-08,0.0,9.912331e-11,0.9939568,11,0.04192174076001404
12,51,12:51,"Said [the king to the women], ""What was your condition when you sought to seduce Joseph?"" They said, ""Perfect is Allah! We know about him no evil."" The wife of al-'Azeez said, ""Now the truth has become evident. It was I who sought to seduce him, and indeed, he is of the truthful.",6.895584e-08,0.0001231427,7.314858e-05,3.1149368e-05,1.0401571e-22,2.6779667e-15,1.783012e-08,2.8282343e-10,1.6777582e-10,0.0,1.5709818e-10,0.99977106,11,0.0023587585569342473
12,52,12:52,That is so al-'Azeez will know that I did not betray him in [his] absence and that Allah does not guide the plan of betrayers.,2.8345473e-06,0.00038196336,0.0091438,0.9904708,1.6980127e-12,5.115659e-13,1.5416965e-09,4.3592075e-07,7.46939e-10,0.0,1.0426957e-07,6.856681e-09,3,0.05546139882423974
12,53,12:53,"And I do not acquit myself. Indeed, the soul is a persistent enjoiner of evil, except those upon which my Lord has mercy. Indeed, my Lord is Forgiving and Merciful.""",0.013812086,7.847842e-06,0.98313034,0.003050034,4.335277e-15,1.04264236e-10,3.349961e-10,8.788822e-08,4.5701535e-07,0.0,1.3925107e-07,5.297341e-09,2,0.09364313021532779
12,54,12:54,"And the king said, ""Bring him to me; I will appoint him exclusively for myself."" And when he spoke to him, he said, ""Indeed, you are today established [in position] and trusted.""",1.2912069e-07,1.587213e-06,0.16978733,0.82974416,8.065403e-11,1.6712867e-11,0.00040225658,3.87397e-05,9.646995e-09,0.0,2.2071194e-05,4.0332346e-09,3,0.45972872550550453
12,55,12:55,"[Joseph] said, ""Appoint me over the storehouses of the land. Indeed, I will be a knowing guardian.""",5.4425154e-06,3.7010314e-10,0.12447901,0.86884815,1.2535967e-08,3.2294023e-10,0.006450915,0.0002037604,1.5852524e-06,0.0,1.6655183e-06,1.26402365e-05,3,0.4160345927803183
12,56,12:56,"And thus We established Joseph in the land to settle therein wherever he willed. We touch with Our mercy whom We will, and We do not allow to be lost the reward of those who do good.",0.012592177,2.8166642e-07,0.9621383,0.023746906,6.3699955e-11,1.7508788e-11,0.0014885674,2.0505706e-05,1.5480644e-05,0.0,1.1404602e-07,7.003243e-07,2,0.1911423942065797
12,57,12:57,And the reward of the Hereafter is better for those who believed and were fearing Allah.,0.066539414,0.86435235,0.043627955,0.0035380207,3.2288977e-25,1.0834607e-11,5.3491985e-11,0.021933496,6.515627e-06,0.0,5.632976e-07,1.7317517e-07,1,0.5468033527362351
12,58,12:58,"And the brothers of Joseph came [seeking food], and they entered upon him; and he recognized them, but he was to them unknown.",7.737026e-06,6.476764e-08,0.16576439,0.83231825,1.4726981e-08,4.815794e-12,0.0015509031,1.5732947e-05,0.00034404206,0.0,8.38575e-07,1.2167118e-07,3,0.463730157708485
12,59,12:59,"And when he had furnished them with their supplies, he said, ""Bring me a brother of yours from your father. Do not you see that I give full measure and that I am the best of accommodators?",0.00016550445,1.7662368e-08,0.22217381,0.5130229,1.3024166e-07,9.823564e-12,1.3048135e-07,0.26459584,4.6858545e-07,0.0,4.897227e-07,4.0211064e-05,3,1.0302845585785014
12,60,12:60,"But if you do not bring him to me, no measure will there be [hereafter] for you from me, nor will you approach me.""",0.00040229646,0.00026888016,0.99422604,0.0051050796,1.3049165e-17,6.393178e-09,4.7267153e-07,2.8960802e-08,1.823402e-08,0.0,9.880408e-08,5.5531335e-09,2,0.038064760457195854
12,61,12:61,"They said, ""We will attempt to dissuade his father from [keeping] him, and indeed, we will do [it].""",7.9459435e-09,1.6379198e-08,0.0057369056,0.9892399,2.0668677e-11,7.670863e-09,4.184362e-08,1.41068295e-08,8.723072e-12,0.0,5.1723337e-11,0.0050247437,3,0.06690868977168016
12,62,12:62,"And [Joseph] said to his servants, ""Put their merchandise into their saddlebags so they might recognize it when they have gone back to their people that perhaps they will [again] return.""",0.0001489231,1.12725935e-07,0.03954198,0.5830412,4.1112676e-06,5.1708516e-12,0.105250575,0.27200127,3.1050054e-06,0.0,9.22791e-08,6.156083e-06,3,1.0348591807949035
12,63,12:63,"So when they returned to their father, they said, ""O our father, [further] measure has been denied to us, so send with us our brother [that] we will be given measure. And indeed, we will be his guardians.""",0.0022139351,3.563952e-08,0.8214738,0.15823989,1.8148327e-07,8.574915e-09,5.2997773e-05,0.016205847,2.959393e-07,0.0,5.805341e-06,0.0018062169,2,0.5456342949830535
12,64,12:64,"He said, ""Should I entrust you with him except [under coercion] as I entrusted you with his brother before? But Allah is the best guardian, and He is the most merciful of the merciful.""",2.0088912e-06,0.98909646,0.0069816504,0.00015392265,4.9366466e-32,1.4270503e-08,2.3651468e-07,1.8211376e-06,2.432492e-07,0.0,2.7473138e-08,0.0037639628,1,0.06792534128530886
12,65,12:65,"And when they opened their baggage, they found their merchandise returned to them. They said, ""O our father, what [more] could we desire? This is our merchandise returned to us. And we will obtain supplies for our family and protect our brother and obtain an increase of a camel's load; that is an easy measurement.""",8.904825e-05,1.3687838e-08,0.0032378393,0.015701136,1.0675864e-05,5.962067e-12,0.0008471642,0.9801122,3.806203e-07,0.0,4.0447903e-09,1.894078e-09,7,0.11042483930122507
12,66,12:66,"[Jacob] said, ""Never will I send him with you until you give me a promise by Allah that you will bring him [back] to me, unless you should be surrounded by enemies."" And when they had given their promise, he said, ""Allah, over what we say, is Witness.""",0.0039919494,0.31907347,0.25053918,0.4253596,5.0332427e-18,7.991331e-08,0.0010323521,9.037214e-08,9.287167e-08,0.0,2.9009573e-07,4.2672679e-07,3,1.1040384738168993
12,67,12:67,"And he said, ""O my sons, do not enter from one gate but enter from different gates; and I cannot avail you against [the decree of] Allah at all. The decision is only for Allah; upon Him I have relied, and upon Him let those who would rely [indeed] rely.""",8.077559e-05,0.9314129,0.053865112,0.014636744,7.7096385e-18,9.2575875e-10,2.3252755e-06,1.543746e-07,9.890632e-07,0.0,1.9836682e-08,2.0815346e-06,1,0.2861978955657077
12,68,12:68,"And when they entered from where their father had ordered them, it did not avail them against Allah at all except [it was] a need within the soul of Jacob, which he satisfied. And indeed, he was a possessor of knowledge because of what We had taught him, but most of the people do not know.",0.017415145,0.53097445,0.3802151,0.036825694,3.6199864e-19,3.161471e-11,0.013762752,0.02078397,1.8485403e-05,0.0,9.020612e-08,1.1354036e-06,1,1.0356354358896027
12,69,12:69,"And when they entered upon Joseph, he took his brother to himself; he said, ""Indeed, I am your brother, so do not despair over what they used to do [to me].""",6.42536e-07,4.0261364e-07,0.60038435,0.23092727,6.911566e-09,9.080618e-08,0.15636173,9.211952e-06,1.3825282e-07,0.0,4.808608e-08,0.01231588,2,0.9891863222157528
12,70,12:70,"So when he had furnished them with their supplies, he put the [gold measuring] bowl into the bag of his brother. Then an announcer called out, ""O caravan, indeed you are thieves.""",5.3810494e-09,9.835617e-16,1.3825869e-06,0.0016226439,2.929774e-06,3.4392517e-12,1.490334e-11,0.99837625,1.04901865e-08,0.0,8.966192e-10,1.40853535e-11,7,0.012102100840250042
12,71,12:71,"They said while approaching them, ""What is it you are missing?""",1.4520974e-07,9.212806e-11,0.00176734,0.9982316,5.8022107e-09,6.1944894e-11,2.2346946e-06,3.4383288e-07,3.1960468e-08,0.0,1.5374496e-10,2.9104998e-08,3,0.013006394793886258
12,72,12:72,"They said, ""We are missing the measure of the king. And for he who produces it is [the reward of] a camel's load, and I am responsible for it.""",0.00043103183,7.1718664e-06,0.32058874,0.6591719,3.1118186e-09,6.9883297e-13,0.013657629,0.0061042025,4.8261813e-06,0.0,3.1471372e-05,8.972741e-07,3,0.7330096707724337
12,73,12:73,"They said, ""By Allah, you have certainly known that we did not come to cause corruption in the land, and we have not been thieves.""",3.6651716e-05,0.9876034,0.0041953214,0.0006643637,1.4962689e-27,2.780947e-10,0.00021206167,0.0072809015,1.209295e-06,0.0,2.3289583e-07,3.2021514e-06,1,0.07821355193825844
12,74,12:74,"The accusers said, ""Then what would be its recompense if you should be liars?""",4.4502704e-09,4.88165e-08,0.00038897723,0.999611,1.4789908e-10,4.7801767e-12,2.39159e-10,3.2179906e-10,1.7960898e-10,0.0,2.1360545e-08,9.214051e-08,3,0.0034459467150852914
12,75,12:75,"[The brothers] said, ""Its recompense is that he in whose bag it is found - he [himself] will be its recompense. Thus do we recompense the wrongdoers.""",0.000637121,1.2634811e-09,0.009360924,0.054220933,2.7614894e-07,8.703119e-14,2.6726797e-08,0.9357793,1.4399619e-07,0.0,1.6934952e-07,2.7729596e-10,7,0.2685747924559946
12,76,12:76,"So he began [the search] with their bags before the bag of his brother; then he extracted it from the bag of his brother. Thus did We plan for Joseph. He could not have taken his brother within the religion of the king except that Allah willed. We raise in degrees whom We will, but over every possessor of knowledge is one [more] knowing.",0.0005534854,3.780132e-05,0.37828228,0.6182292,5.5470174e-08,2.1736503e-10,0.0013938951,0.0010837213,2.6148475e-05,0.0,2.8291583e-05,0.0003629624,3,0.6895863156309642
12,77,12:77,"They said, ""If he steals - a brother of his has stolen before."" But Joseph kept it within himself and did not reveal it to them. He said, ""You are worse in position, and Allah is most knowing of what you describe.""",5.8387823e-08,0.0008725769,0.010335465,0.0070579685,1.4665846e-19,1.0865198e-10,0.00029263145,0.9814142,2.5517458e-10,0.0,2.1297335e-07,2.691581e-05,7,0.10944487900429477
12,78,12:78,"They said, ""O 'Azeez, indeed he has a father [who is] an old man, so take one of us in place of him. Indeed, we see you as a doer of good.""",5.33438e-05,2.182571e-05,0.8192581,0.17974757,1.519437e-13,5.537667e-10,0.0008696063,2.5345023e-06,2.6401227e-07,0.0,7.1338304e-06,3.9982548e-05,2,0.4792209283457324
12,79,12:79,"He said, ""[I seek] the refuge of Allah [to prevent] that we take except him with whom we found our possession. Indeed, we would then be unjust.""",3.6531394e-05,0.9923088,0.005006835,0.002643958,1.7265234e-27,1.3054338e-10,1.6591429e-09,3.8106068e-06,1.4173838e-06,0.0,2.3141586e-08,3.4179286e-07,1,0.0503210879121127
12,80,12:80,"So when they had despaired of him, they secluded themselves in private consultation. The eldest of them said, ""Do you not know that your father has taken upon you an oath by Allah and [that] before you failed in [your duty to] Joseph? So I will never leave [this] land until my father permits me or Allah decides for me, and He is the best of judges.",5.620055e-07,0.00071359606,0.42826754,0.030631064,4.279201e-14,2.2078896e-09,0.17577808,2.432463e-08,2.1916463e-07,0.0,1.1122288e-06,0.36460465,2,1.148604012557163
12,81,12:81,"Return to your father and say, ""O our father, indeed your son has stolen, and we did not testify except to what we knew. And we were not witnesses of the unseen,",1.1699384e-09,5.87809e-09,0.00015648262,0.99262685,1.6056811e-09,0.0072180703,2.0293822e-11,7.6128003e-07,1.0369431e-09,0.0,1.10076854e-07,1.1341855e-09,3,0.044323311502677244
12,82,12:82,"And ask the city in which we were and the caravan in which we came - and indeed, we are truthful,""",0.001303274,5.5810624e-08,0.012386743,0.98629326,7.668973e-06,1.1456768e-12,6.8181606e-08,1.6585119e-07,7.279918e-06,0.0,1.3446988e-06,3.6044336e-09,3,0.07686098912254874
12,83,12:83,"[Jacob] said, ""Rather, your souls have enticed you to something, so patience is most fitting. Perhaps Allah will bring them to me all together. Indeed it is He who is the Knowing, the Wise.""",0.3173909,0.17157523,0.42189172,0.08875097,8.4517626e-18,2.3904145e-09,0.0002119921,0.00013483985,1.6167656e-06,0.0,4.407502e-05,9.630093e-07,2,1.249200925119672
12,84,12:84,"And he turned away from them and said, ""Oh, my sorrow over Joseph,"" and his eyes became white from grief, for he was [of that] a suppressor.",4.3048585e-06,5.039839e-08,0.37666667,0.61532116,9.115612e-06,7.8098646e-11,0.006571978,2.2752587e-08,1.7642245e-07,0.0,2.6081904e-07,0.0014239273,3,0.709105628817803
12,85,12:85,"They said, ""By Allah, you will not cease remembering Joseph until you become fatally ill or become of those who perish.""",0.0016729392,0.26689294,0.64660984,0.07483509,1.8870396e-16,5.5183687e-11,0.0050059953,1.2955684e-07,6.7255264e-08,0.0,0.00035581988,0.004626081,2,0.8933898408573709
12,86,12:86,"He said, ""I only complain of my suffering and my grief to Allah, and I know from Allah that which you do not know.",0.00031368912,0.85741645,0.10823262,0.03403456,4.4801986e-24,6.090269e-11,2.5453042e-07,1.0257596e-06,6.149218e-10,0.0,1.9210847e-06,5.411026e-07,1,0.49018133143279063
12,87,12:87,"O my sons, go and find out about Joseph and his brother and despair not of relief from Allah. Indeed, no one despairs of relief from Allah except the disbelieving people.""",2.2230726e-05,0.2531581,0.66896003,0.035949856,1.640824e-20,1.42537e-07,0.04084046,2.5740417e-06,5.2184202e-08,0.0,0.00046791273,0.0006023402,2,0.875211585935727
12,88,12:88,"So when they entered upon Joseph, they said, ""O 'Azeez, adversity has touched us and our family, and we have come with goods poor in quality, but give us full measure and be charitable to us. Indeed, Allah rewards the charitable.""",1.0092405e-06,2.5482768e-07,0.020954972,0.0012834015,3.476805e-13,3.109168e-12,8.999831e-05,0.9776701,2.5705235e-10,0.0,5.864696e-09,3.036121e-07,7,0.11248372532407956
12,89,12:89,"He said, ""Do you know what you did with Joseph and his brother when you were ignorant?""",4.7167525e-08,1.573799e-05,0.863423,0.13511553,2.2459321e-14,8.06469e-12,0.0012710553,1.4886453e-05,1.0476315e-07,0.0,1.0096399e-08,0.00016146716,2,0.40747206195331664
12,90,12:90,"They said, ""Are you indeed Joseph?"" He said ""I am Joseph, and this is my brother. Allah has certainly favored us. Indeed, he who fears Allah and is patient, then indeed, Allah does not allow to be lost the reward of those who do good.""",1.9050527e-05,0.004367339,0.7981581,0.18871044,5.2106815e-16,9.076066e-11,0.007131365,0.0016029322,1.7880036e-09,0.0,4.5463166e-06,8.105861e-06,2,0.5642829915605522
12,91,12:91,"They said, ""By Allah, certainly has Allah preferred you over us, and indeed, we have been sinners.""",8.19603e-06,0.945561,0.05365675,0.0007612784,4.932273e-27,1.92715e-11,2.4862095e-07,3.3898556e-07,1.41914e-09,0.0,1.7481727e-07,1.077874e-05,1,0.2155807191596661
12,92,12:92,"He said, ""No blame will there be upon you today. Allah will forgive you; and He is the most merciful of the merciful.""",1.00485e-05,0.90223306,0.0956681,0.002062261,2.9700967e-26,8.4843495e-12,1.4544306e-08,2.4308036e-07,8.5390095e-09,0.0,2.7725542e-05,2.3195878e-06,1,0.3305382474232333
12,93,12:93,"Take this, my shirt, and cast it over the face of my father; he will become seeing. And bring me your family, all together.""",0.0003130173,1.265758e-09,0.5164553,0.44954363,0.0004750384,6.880643e-05,3.058803e-06,0.0001353645,5.2143264e-06,0.0,0.00020542905,0.03279646,2,0.8226288877833989
12,94,12:94,"And when the caravan departed [from Egypt], their father said, ""Indeed, I find the smell of Joseph [and would say that he was alive] if you did not think me weakened in mind.""",6.2884305e-06,4.1146208e-08,0.022288077,0.07190948,1.11311536e-07,2.4235663e-12,0.9057298,1.4640398e-06,3.8504564e-05,0.0,4.9141978e-08,2.5721876e-05,6,0.3645096483070566
12,95,12:95,"They said, ""By Allah, indeed you are in your [same] old error.""",5.6844e-05,0.9860675,0.013015904,0.0007637741,5.213557e-26,1.2933e-10,2.7130406e-07,9.695695e-09,4.5955872e-08,0.0,2.3918685e-06,9.212201e-05,1,0.07727415139011289
12,96,12:96,"And when the bearer of good tidings arrived, he cast it over his face, and he returned [once again] seeing. He said, ""Did I not tell you that I know from Allah that which you do not know?""",2.8153992e-05,0.9923467,0.007537109,8.521585e-05,2.1677368e-26,1.3610912e-11,2.3753926e-06,3.5233055e-07,1.4596379e-09,0.0,8.043972e-07,6.0964646e-07,1,0.045614226547293364
12,97,12:97,"They said, ""O our father, ask for us forgiveness of our sins; indeed, we have been sinners.""",1.6102342e-07,2.0640827e-07,0.99196815,0.008032337,2.0645981e-11,6.8850264e-13,8.796201e-08,2.0285396e-10,4.8124565e-10,0.0,5.629196e-07,1.623941e-07,2,0.04676752300583863
12,98,12:98,"He said, ""I will ask forgiveness for you from my Lord. Indeed, it is He who is the Forgiving, the Merciful.""",2.1516441e-06,2.999686e-06,0.9980183,0.0019761883,2.5614321e-16,4.5930547e-12,8.642169e-09,1.1747953e-09,8.4299735e-08,0.0,1.4475954e-07,1.3785034e-09,2,0.014354706042122776
12,99,12:99,"And when they entered upon Joseph, he took his parents to himself and said, ""Enter Egypt, Allah willing, safe [and secure].""",2.2206052e-06,1.31258275e-05,0.005664145,0.0016216538,2.118829e-12,9.0614196e-14,0.99266475,5.0659764e-08,3.895628e-09,0.0,6.5323165e-09,3.197307e-05,6,0.047538742951167695
12,100,12:100,"And he raised his parents upon the throne, and they bowed to him in prostration. And he said, ""O my father, this is the explanation of my vision of before. My Lord has made it reality. And He was certainly good to me when He took me out of prison and brought you [here] from bedouin life after Satan had induced [estrangement] between me and my brothers. Indeed, my Lord is Subtle in what He wills. Indeed, it is He who is the Knowing, the Wise.",3.2883727e-05,0.0013398109,0.99560755,0.0026731654,1.9440844e-15,5.511282e-10,0.00031336857,6.4465507e-06,4.0270277e-07,0.0,8.060963e-06,1.8269626e-05,2,0.03232768590497999
12,101,12:101,"My Lord, You have given me [something] of sovereignty and taught me of the interpretation of dreams. Creator of the heavens and earth, You are my protector in this world and in the Hereafter. Cause me to die a Muslim and join me with the righteous.""",1.7431403e-05,0.9963978,0.0035567216,6.76516e-06,1.626456e-32,5.017018e-06,2.912696e-10,2.0992372e-06,8.0766e-06,0.0,5.710126e-07,5.1003417e-06,1,0.024177042113950376
12,102,12:102,"That is from the news of the unseen which We reveal, [O Muhammad], to you. And you were not with them when they put together their plan while they conspired.",4.206388e-06,0.9990659,0.00069413084,5.822799e-05,9.1875934e-29,1.883778e-12,8.820605e-06,5.3498043e-06,5.975285e-08,0.0,0.00016418769,7.820195e-07,1,0.008212257275146215
12,103,12:103,"And most of the people, although you strive [for it], are not believers.",0.00020981667,0.0010820442,0.97103184,0.027673915,1.914259e-14,7.400327e-11,1.1027511e-09,4.120688e-06,5.6014954e-08,0.0,4.5559598e-10,1.457336e-07,2,0.1370386628865085
12,104,12:104,And you do not ask of them for it any payment. It is not except a reminder to the worlds.,1.3686284e-06,2.4050803e-06,0.0041675665,0.30837542,2.9147258e-13,8.974806e-12,1.6630445e-11,0.68745184,9.410141e-13,0.0,1.8182204e-08,6.484916e-10,7,0.6433061805838018
12,105,12:105,"And how many a sign within the heavens and earth do they pass over while they, therefrom, are turning away.",0.075333476,2.2147753e-07,0.053106938,0.45251325,0.4172757,7.4952105e-13,1.03854585e-10,1.3031736e-12,1.5165184e-13,0.0,0.0017666658,3.3833775e-10,3,1.0854113615087362
12,106,12:106,And most of them believe not in Allah except while they associate others with Him.,0.00020374799,0.9997483,3.159527e-05,9.474108e-06,2.6003334e-36,1.804006e-11,1.3829519e-12,2.4323726e-06,3.5679275e-06,0.0,2.803198e-09,1.8591525e-08,1,0.0024968329013474165
12,107,12:107,Then do they feel secure that there will not come to them an overwhelming [aspect] of the punishment of Allah or that the Hour will not come upon them suddenly while they do not perceive?,0.009112948,0.9480387,0.0216007,0.014234663,1.6603593e-23,2.1229623e-13,5.354612e-10,2.7183743e-08,3.1407745e-09,0.0,0.0070136837,3.1633938e-08,1,0.27155486239947435
