audit_type,component,rank,verse_id,surah,verse,probability,translation
core_probability_ge_0.8,5,4,39:11,39,11,1.0,"Say, [O Muhammad], ""Indeed, I have been commanded to worship Allah, [being] sincere to Him in religion."
core_probability_ge_0.8,5,5,39:10,39,10,1.0,"Say, ""O My servants who have believed, fear your Lord. For those who do good in this world is good, and the earth of Allah is spacious. Indeed, the patient will be given their reward without account."""
core_probability_ge_0.8,5,6,18:110,18,110,1.0,"Say, ""I am only a man like you, to whom has been revealed that your god is one God. So whoever would hope for the meeting with his Lord - let him do righteous work and not associate in the worship of his Lord anyone."""
core_probability_ge_0.8,5,7,9:52,9,52,1.0,"Say, ""Do you await for us except one of the two best things while we await for you that Allah will afflict you with punishment from Himself or at our hands? So wait; indeed we, along with you, are waiting."""
core_probability_ge_0.8,5,8,6:164,6,164,1.0,"Say, ""Is it other than Allah I should desire as a lord while He is the Lord of all things? And every soul earns not [blame] except against itself, and no bearer of burdens will bear the burden of another. Then to your Lord is your return, and He will inform you concerning that over which you used to differ."""
core_probability_ge_0.8,5,9,34:48,34,48,1.0,"Say, ""Indeed, my Lord projects the truth. Knower of the unseen."""
core_probability_ge_0.8,5,10,6:14,6,14,1.0,"Say, ""Is it other than Allah I should take as a protector, Creator of the heavens and the earth, while it is He who feeds and is not fed?"" Say, [O Muhammad], ""Indeed, I have been commanded to be the first [among you] who submit [to Allah] and [was commanded], 'Do not ever be of the polytheists.' """
top_posterior,6,1,10:83,10,83,1.0,"But no one believed Moses, except [some] youths among his people, for fear of Pharaoh and his establishment that they would persecute them. And indeed, Pharaoh was haughty within the land, and indeed, he was of the transgressors"
top_posterior,6,2,10:79,10,79,1.0,"And Pharaoh said, ""Bring to me every learned magician."""
top_posterior,6,3,43:51,43,51,1.0,"And Pharaoh called out among his people; he said, ""O my people, does not the kingdom of Egypt belong to me, and these rivers flowing beneath me; then do you not see?"
top_posterior,6,4,7:103,7,103,1.0,"Then We sent after them Moses with Our signs to Pharaoh and his establishment, but they were unjust toward them. So see how was the end of the corrupters."
top_posterior,6,5,20:49,20,49,1.0,"[Pharaoh] said, ""So who is the Lord of you two, O Moses?"""
top_posterior,6,6,20:71,20,71,1.0,"[Pharaoh] said, ""You believed him before I gave you permission. Indeed, he is your leader who has taught you magic. So I will surely cut off your hands and your feet on opposite sides, and I will crucify you on the trunks of palm trees, and you will surely know which of us is more severe in [giving] punishment and more enduring."""
top_posterior,6,7,79:17,79,17,1.0,"""Go to Pharaoh. Indeed, he has transgressed."
top_posterior,6,8,20:60,20,60,1.0,"So Pharaoh went away, put together his plan, and then came [to Moses]."
top_posterior,6,9,26:53,26,53,1.0,Then Pharaoh sent among the cities gatherers
top_posterior,6,10,40:26,40,26,1.0,"And Pharaoh said, ""Let me kill Moses and let him call upon his Lord. Indeed, I fear that he will change your religion or that he will cause corruption in the land."""
core_probability_ge_0.8,6,1,10:83,10,83,1.0,"But no one believed Moses, except [some] youths among his people, for fear of Pharaoh and his establishment that they would persecute them. And indeed, Pharaoh was haughty within the land, and indeed, he was of the transgressors"
core_probability_ge_0.8,6,2,10:79,10,79,1.0,"And Pharaoh said, ""Bring to me every learned magician."""
core_probability_ge_0.8,6,3,43:51,43,51,1.0,"And Pharaoh called out among his people; he said, ""O my people, does not the kingdom of Egypt belong to me, and these rivers flowing beneath me; then do you not see?"
core_probability_ge_0.8,6,4,7:103,7,103,1.0,"Then We sent after them Moses with Our signs to Pharaoh and his establishment, but they were unjust toward them. So see how was the end of the corrupters."
core_probability_ge_0.8,6,5,20:49,20,49,1.0,"[Pharaoh] said, ""So who is the Lord of you two, O Moses?"""
core_probability_ge_0.8,6,6,20:71,20,71,1.0,"[Pharaoh] said, ""You believed him before I gave you permission. Indeed, he is your leader who has taught you magic. So I will surely cut off your hands and your feet on opposite sides, and I will crucify you on the trunks of palm trees, and you will surely know which of us is more severe in [giving] punishment and more enduring."""
core_probability_ge_0.8,6,7,79:17,79,17,1.0,"""Go to Pharaoh. Indeed, he has transgressed."
core_probability_ge_0.8,6,8,20:60,20,60,1.0,"So Pharaoh went away, put together his plan, and then came [to Moses]."
core_probability_ge_0.8,6,9,26:53,26,53,1.0,Then Pharaoh sent among the cities gatherers
core_probability_ge_0.8,6,10,40:26,40,26,1.0,"And Pharaoh said, ""Let me kill Moses and let him call upon his Lord. Indeed, I fear that he will change your religion or that he will cause corruption in the land."""
top_posterior,7,1,27:36,27,36,1.0,"So when they came to Solomon, he said, ""Do you provide me with wealth? But what Allah has given me is better than what He has given you. Rather, it is you who rejoice in your gift."
top_posterior,7,2,65:7,65,7,1.0,"Let a man of wealth spend from his wealth, and he whose provision is restricted - let him spend from what Allah has given him. Allah does not charge a soul except [according to] what He has given it. Allah will bring about, after hardship, ease."
top_posterior,7,3,2:267,2,267,1.0,"O you who have believed, spend from the good things which you have earned and from that which We have produced for you from the earth. And do not aim toward the defective therefrom, spending [from that] while you would not take it [yourself] except with closed eyes. And know that Allah is Free of need and Praiseworthy."
top_posterior,7,4,2:265,2,265,1.0,"And the example of those who spend their wealth seeking means to the approval of Allah and assuring [reward for] themselves is like a garden on high ground which is hit by a downpour - so it yields its fruits in double. And [even] if it is not hit by a downpour, then a drizzle [is sufficient]. And Allah, of what you do, is Seeing."
top_posterior,7,5,2:262,2,262,1.0,"Those who spend their wealth in the way of Allah and then do not follow up what they have spent with reminders [of it] or [other] injury will have their reward with their Lord, and there will be no fear concerning them, nor will they grieve."
top_posterior,7,6,2:274,2,274,1.0,"Those who spend their wealth [in Allah 's way] by night and by day, secretly and publicly - they will have their reward with their Lord. And no fear will there be concerning them, nor will they grieve."
top_posterior,7,7,58:17,58,17,1.0,Never will their wealth or their children avail them against Allah at all. Those are the companions of the Fire; they will abide therein eternally
top_posterior,7,8,2:261,2,261,1.0,The example of those who spend their wealth in the way of Allah is like a seed [of grain] which grows seven spikes; in each spike is a hundred grains. And Allah multiplies [His reward] for whom He wills. And Allah is all-Encompassing and Knowing.
top_posterior,7,9,30:39,30,39,1.0,"And whatever you give for interest to increase within the wealth of people will not increase with Allah. But what you give in zakah, desiring the countenance of Allah - those are the multipliers."
top_posterior,7,10,2:245,2,245,1.0,"Who is it that would loan Allah a goodly loan so He may multiply it for him many times over? And it is Allah who withholds and grants abundance, and to Him you will be returned."
core_probability_ge_0.8,7,1,27:36,27,36,1.0,"So when they came to Solomon, he said, ""Do you provide me with wealth? But what Allah has given me is better than what He has given you. Rather, it is you who rejoice in your gift."
core_probability_ge_0.8,7,2,65:7,65,7,1.0,"Let a man of wealth spend from his wealth, and he whose provision is restricted - let him spend from what Allah has given him. Allah does not charge a soul except [according to] what He has given it. Allah will bring about, after hardship, ease."
core_probability_ge_0.8,7,3,2:267,2,267,1.0,"O you who have believed, spend from the good things which you have earned and from that which We have produced for you from the earth. And do not aim toward the defective therefrom, spending [from that] while you would not take it [yourself] except with closed eyes. And know that Allah is Free of need and Praiseworthy."
core_probability_ge_0.8,7,4,2:265,2,265,1.0,"And the example of those who spend their wealth seeking means to the approval of Allah and assuring [reward for] themselves is like a garden on high ground which is hit by a downpour - so it yields its fruits in double. And [even] if it is not hit by a downpour, then a drizzle [is sufficient]. And Allah, of what you do, is Seeing."
core_probability_ge_0.8,7,5,2:262,2,262,1.0,"Those who spend their wealth in the way of Allah and then do not follow up what they have spent with reminders [of it] or [other] injury will have their reward with their Lord, and there will be no fear concerning them, nor will they grieve."
core_probability_ge_0.8,7,6,2:274,2,274,1.0,"Those who spend their wealth [in Allah 's way] by night and by day, secretly and publicly - they will have their reward with their Lord. And no fear will there be concerning them, nor will they grieve."
core_probability_ge_0.8,7,7,58:17,58,17,1.0,Never will their wealth or their children avail them against Allah at all. Those are the companions of the Fire; they will abide therein eternally
core_probability_ge_0.8,7,8,2:261,2,261,1.0,The example of those who spend their wealth in the way of Allah is like a seed [of grain] which grows seven spikes; in each spike is a hundred grains. And Allah multiplies [His reward] for whom He wills. And Allah is all-Encompassing and Knowing.
core_probability_ge_0.8,7,9,30:39,30,39,1.0,"And whatever you give for interest to increase within the wealth of people will not increase with Allah. But what you give in zakah, desiring the countenance of Allah - those are the multipliers."
core_probability_ge_0.8,7,10,2:245,2,245,1.0,"Who is it that would loan Allah a goodly loan so He may multiply it for him many times over? And it is Allah who withholds and grants abundance, and to Him you will be returned."
top_posterior,8,1,78:32,78,32,1.0,Gardens and grapevines
top_posterior,8,2,78:16,78,16,1.0,And gardens of entwined growth.
top_posterior,8,3,77:42,77,42,1.0,"And fruits from whatever they desire,"
top_posterior,8,4,18:32,18,32,1.0,"And present to them an example of two men: We granted to one of them two gardens of grapevines, and We bordered them with palm trees and placed between them [fields of] crops."
top_posterior,8,5,6:141,6,141,1.0,"And He it is who causes gardens to grow, [both] trellised and untrellised, and palm trees and crops of different [kinds of] food and olives and pomegranates, similar and dissimilar. Eat of [each of] its fruit when it yields and give its due [zakah] on the day of its harvest. And be not excessive. Indeed, He does not like those who commit excess."
top_posterior,8,6,56:20,56,20,1.0,And fruit of what they select
top_posterior,8,7,12:47,12,47,1.0,"[Joseph] said, ""You will plant for seven years consecutively; and what you harvest leave in its spikes, except a little from which you will eat."
top_posterior,8,8,37:42,37,42,1.0,Fruits; and they will be honored
top_posterior,8,9,36:34,36,34,1.0,And We placed therein gardens of palm trees and grapevines and caused to burst forth therefrom some springs -
top_posterior,8,10,13:4,13,4,1.0,"And within the land are neighboring plots and gardens of grapevines and crops and palm trees, [growing] several from a root or otherwise, watered with one water; but We make some of them exceed others in [quality of] fruit. Indeed in that are signs for a people who reason."
core_probability_ge_0.8,8,1,78:32,78,32,1.0,Gardens and grapevines
core_probability_ge_0.8,8,2,78:16,78,16,1.0,And gardens of entwined growth.
core_probability_ge_0.8,8,3,77:42,77,42,1.0,"And fruits from whatever they desire,"
core_probability_ge_0.8,8,4,18:32,18,32,1.0,"And present to them an example of two men: We granted to one of them two gardens of grapevines, and We bordered them with palm trees and placed between them [fields of] crops."
core_probability_ge_0.8,8,5,6:141,6,141,1.0,"And He it is who causes gardens to grow, [both] trellised and untrellised, and palm trees and crops of different [kinds of] food and olives and pomegranates, similar and dissimilar. Eat of [each of] its fruit when it yields and give its due [zakah] on the day of its harvest. And be not excessive. Indeed, He does not like those who commit excess."
core_probability_ge_0.8,8,6,56:20,56,20,1.0,And fruit of what they select
core_probability_ge_0.8,8,7,12:47,12,47,1.0,"[Joseph] said, ""You will plant for seven years consecutively; and what you harvest leave in its spikes, except a little from which you will eat."
core_probability_ge_0.8,8,8,37:42,37,42,1.0,Fruits; and they will be honored
core_probability_ge_0.8,8,9,36:34,36,34,1.0,And We placed therein gardens of palm trees and grapevines and caused to burst forth therefrom some springs -
core_probability_ge_0.8,8,10,13:4,13,4,1.0,"And within the land are neighboring plots and gardens of grapevines and crops and palm trees, [growing] several from a root or otherwise, watered with one water; but We make some of them exceed others in [quality of] fruit. Indeed in that are signs for a people who reason."
top_posterior,9,1,55:40,55,40,1.0,So which of the favors of your Lord would you deny?
top_posterior,9,2,55:63,55,63,1.0,So which of the favors of your Lord would you deny? -
top_posterior,9,3,55:21,55,21,1.0,So which of the favors of your Lord would you deny?
top_posterior,9,4,55:61,55,61,1.0,So which of the favors of your Lord would you deny?
top_posterior,9,5,55:38,55,38,1.0,So which of the favors of your Lord would you deny? -
top_posterior,9,6,55:59,55,59,1.0,So which of the favors of your Lord would you deny?
top_posterior,9,7,55:13,55,13,1.0,So which of the favors of your Lord would you deny?
top_posterior,9,8,55:57,55,57,1.0,So which of the favors of your Lord would you deny? -
top_posterior,9,9,55:36,55,36,1.0,So which of the favors of your Lord would you deny?
top_posterior,9,10,55:55,55,55,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,9,1,55:40,55,40,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,9,2,55:63,55,63,1.0,So which of the favors of your Lord would you deny? -
core_probability_ge_0.8,9,3,55:21,55,21,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,9,4,55:61,55,61,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,9,5,55:38,55,38,1.0,So which of the favors of your Lord would you deny? -
core_probability_ge_0.8,9,6,55:59,55,59,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,9,7,55:13,55,13,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,9,8,55:57,55,57,1.0,So which of the favors of your Lord would you deny? -
core_probability_ge_0.8,9,9,55:36,55,36,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,9,10,55:55,55,55,1.0,So which of the favors of your Lord would you deny?
top_posterior,10,1,101:4,101,4,1.0,"It is the Day when people will be like moths, dispersed,"
top_posterior,10,2,82:19,82,19,1.0,"It is the Day when a soul will not possess for another soul [power to do] a thing; and the command, that Day, is [entirely] with Allah."
top_posterior,10,3,7:187,7,187,1.0,"They ask you, [O Muhammad], about the Hour: when is its arrival? Say, ""Its knowledge is only with my Lord. None will reveal its time except Him. It lays heavily upon the heavens and the earth. It will not come upon you except unexpectedly."" They ask you as if you are familiar with it. Say, ""Its knowledge is only with Allah, but most of the people do not know."""
