surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,component_probability_12,component_probability_13,component_probability_14,component_probability_15,dominant_membership,membership_entropy
4,130,4:130,"But if they separate [by divorce], Allah will enrich each [of them] from His abundance. And ever is Allah Encompassing and Wise.",3.5323189e-09,2.0081233e-08,2.3259327e-13,4.785284e-05,2.1343213e-14,4.2101725e-08,4.887682e-10,6.2532683e-13,5.5743695e-12,0.005155611,8.294089e-08,1.9816088e-10,1.444204e-06,0.0,0.7249204,0.26987427,14,0.6143392006836004
4,131,4:131,And to Allah belongs whatever is in the heavens and whatever is on the earth. And We have instructed those who were given the Scripture before you and yourselves to fear Allah. But if you disbelieve - then to Allah belongs whatever is in the heavens and whatever is on the earth. And ever is Allah Free of need and Praiseworthy.,1.00090396e-16,2.3178883e-07,1.0271788e-10,2.5621643e-09,7.829369e-12,9.393626e-09,1.1422559e-11,5.592271e-16,1.3860792e-11,1.924636e-05,6.260608e-09,0.9998436,1.7658567e-11,0.0,6.964336e-10,0.00013544664,11,0.0015756871597272242
4,132,4:132,And to Allah belongs whatever is in the heavens and whatever is on the earth. And sufficient is Allah as Disposer of affairs.,1.1014682e-10,8.207241e-11,4.1569886e-12,9.2995045e-08,2.7277176e-12,9.150611e-09,6.8761544e-13,3.124891e-17,1.1810877e-14,4.958811e-07,4.3963144e-07,0.9987191,9.813633e-13,0.0,1.4019265e-10,0.0012836561,11,0.009842037252077305
4,133,4:133,"If He wills, He can do away with you, O people, and bring others [in your place]. And ever is Allah competent to do that.",1.647571e-22,4.1572375e-07,9.817173e-09,2.702349e-08,2.1883075e-12,7.985515e-07,2.8890497e-09,2.197727e-12,2.2260968e-10,0.9994128,6.6622435e-10,2.5566592e-08,2.4668132e-08,0.0,2.2020093e-10,0.0005859903,9,0.004967046222170602
4,134,4:134,Whoever desires the reward of this world - then with Allah is the reward of this world and the Hereafter. And ever is Allah Hearing and Seeing.,1.1543517e-16,0.00026642566,0.00039079768,0.0012935759,5.4773226e-12,2.6471532e-06,2.1578417e-06,1.7512872e-10,5.28416e-10,0.28847444,2.1533288e-05,0.33529812,9.95305e-06,0.0,2.2306722e-08,0.37423757,15,1.1071043517253654
4,135,4:135,"O you who have believed, be persistently standing firm in justice, witnesses for Allah, even if it be against yourselves or parents and relatives. Whether one is rich or poor, Allah is more worthy of both. So follow not [personal] inclination, lest you not be just. And if you distort [your testimony] or refuse [to give it], then indeed Allah is ever, with what you do, Acquainted.",2.8225037e-15,0.009589641,0.0019237498,0.7901422,4.222217e-09,8.365201e-08,4.786203e-10,0.0002371212,1.5885009e-09,0.061844353,7.697805e-08,9.520731e-07,1.8603382e-07,0.0,1.29378195e-05,0.13625008,3,0.6885529628242593
4,136,4:136,"O you who have believed, believe in Allah and His Messenger and the Book that He sent down upon His Messenger and the Scripture which He sent down before. And whoever disbelieves in Allah, His angels, His books, His messengers, and the Last Day has certainly gone far astray.",1.8014043e-21,0.85934836,0.001864171,2.2551509e-08,4.3272617e-08,6.9539664e-07,5.9705824e-11,1.6334053e-12,0.08792739,0.05036683,9.499385e-10,1.2543298e-06,6.469113e-07,0.0,8.08143e-08,0.0004901122,1,0.5100409829189816
4,137,4:137,"Indeed, those who have believed then disbelieved, then believed, then disbelieved, and then increased in disbelief - never will Allah forgive them, nor will He guide them to a way.",2.4539721e-24,0.7808236,0.21867426,2.9313299e-12,2.2974418e-12,2.2487756e-09,8.500336e-16,8.2532234e-14,8.73822e-13,0.00048382045,2.4520141e-11,5.969934e-14,4.936627e-10,0.0,3.6065246e-09,1.5189911e-05,1,0.5294650082147846
4,138,4:138,Give tidings to the hypocrites that there is for them a painful punishment -,1.3265126e-10,0.022742154,0.0032217607,1.9410041e-05,1.7706344e-09,0.00016912127,2.395055e-06,4.950556e-05,5.3072496e-10,0.0007379717,0.00173854,1.0353412e-11,5.05367e-05,0.0,5.6994654e-06,0.97126144,15,0.15199309630131538
4,139,4:139,"Those who take disbelievers as allies instead of the believers. Do they seek with them honor [through power]? But indeed, honor belongs to Allah entirely.",7.218979e-18,0.0058563976,1.2671894e-07,7.6658387e-07,1.8135633e-10,5.6309995e-07,1.6233254e-10,5.633394e-11,1.12857855e-10,0.979716,8.580899e-10,1.3359136e-08,1.3146015e-06,0.0,1.140546e-09,0.0144266505,9,0.1113689813296229
4,140,4:140,"And it has already come down to you in the Book that when you hear the verses of Allah [recited], they are denied [by them] and ridiculed; so do not sit with them until they enter into another conversation. Indeed, you would then be like them. Indeed Allah will gather the hypocrites and disbelievers in Hell all together -",7.2261065e-28,0.16065946,3.479553e-05,2.6893e-07,3.8492862e-10,3.5480654e-09,2.6389664e-06,3.9000797e-06,3.638453e-05,0.83905107,1.2110637e-05,3.971631e-08,1.155459e-06,0.0,2.0315395e-07,0.00019691061,9,0.44365315778341646
4,141,4:141,"Those who wait [and watch] you. Then if you gain a victory from Allah, they say, ""Were we not with you?"" But if the disbelievers have a success, they say [to them], ""Did we not gain the advantage over you, but we protected you from the believers?"" Allah will judge between [all of] you on the Day of Resurrection, and never will Allah give the disbelievers over the believers a way [to overcome them].",5.5670637e-18,0.98583436,3.0928852e-08,5.2426175e-10,2.4376742e-08,5.0272674e-06,2.7939755e-08,5.9996036e-10,2.2054598e-14,0.01094833,2.3811588e-09,2.8855457e-10,1.2116506e-05,0.0,1.0813802e-10,0.0032001294,1,0.0820751971325916
4,142,4:142,"Indeed, the hypocrites [think to] deceive Allah, but He is deceiving them. And when they stand for prayer, they stand lazily, showing [themselves to] the people and not remembering Allah except a little,",3.133967e-15,0.0032181125,2.5378991e-05,4.720105e-06,4.159789e-08,7.936466e-08,2.3684985e-13,1.4915186e-09,5.869627e-14,0.9737322,7.886462e-07,1.0911112e-07,1.4361061e-06,0.0,3.8193675e-06,0.023013128,9,0.13159505260037271
4,143,4:143,"Wavering between them, [belonging] neither to the believers nor to the disbelievers. And whoever Allah leaves astray - never will you find for him a way.",5.6475224e-14,0.023638811,1.4807777e-06,5.130991e-09,1.5163545e-08,1.8856225e-08,8.23237e-08,3.859251e-12,7.537629e-10,0.95080566,2.900559e-07,1.6680617e-06,5.33627e-06,0.0,7.268589e-08,0.025544832,9,0.2302836745117837
4,144,4:144,"O you who have believed, do not take the disbelievers as allies instead of the believers. Do you wish to give Allah against yourselves a clear case?",2.1897925e-28,0.96613985,4.927939e-08,6.531071e-09,4.331696e-12,7.793775e-08,6.2278085e-09,4.383334e-08,5.562547e-09,0.033847347,6.4268733e-09,1.02640715e-10,2.0542011e-07,0.0,1.8776735e-11,1.4681175e-05,1,0.14805372865422184
4,145,4:145,"Indeed, the hypocrites will be in the lowest depths of the Fire - and never will you find for them a helper -",1.847258e-12,0.015238511,3.1809082e-05,0.000102764054,1.597592e-09,2.8791535e-05,0.00029585054,1.9866129e-09,4.943147e-10,0.015142088,2.3921892e-05,1.1310265e-10,3.6937329e-06,0.0,1.134377e-07,0.9691297,15,0.16187600510796585
4,146,4:146,"Except for those who repent, correct themselves, hold fast to Allah, and are sincere in their religion for Allah, for those will be with the believers. And Allah is going to give the believers a great reward.",5.4962816e-21,0.18542083,0.8038108,4.131369e-09,5.082707e-13,3.805564e-07,2.3334836e-08,4.2191626e-14,5.99879e-14,0.009235081,2.8958465e-09,1.7118732e-11,3.971302e-06,0.0,9.403877e-10,0.0015277326,2,0.5412284129802968
4,147,4:147,What would Allah do with your punishment if you are grateful and believe? And ever is Allah Appreciative and Knowing.,8.956457e-16,0.007109635,0.09510192,1.4935599e-05,3.6101275e-11,9.524405e-06,1.8387889e-09,8.364171e-10,6.024021e-12,0.1393057,2.3944797e-06,1.9942989e-07,5.8664085e-05,0.0,1.4612486e-08,0.7583955,15,0.7441226493297254
4,148,4:148,Allah does not like the public mention of evil except by one who has been wronged. And ever is Allah Hearing and Knowing.,1.9295887e-22,6.9032235e-06,2.3807424e-08,7.096144e-10,2.4221697e-13,3.460725e-07,2.00587e-10,6.394733e-11,1.3314002e-09,0.99594176,1.9203729e-07,2.299145e-10,5.6290482e-06,0.0,1.6077124e-06,0.0040451726,9,0.026519945404067224
4,149,4:149,"If [instead] you show [some] good or conceal it or pardon an offense - indeed, Allah is ever Pardoning and Competent.",5.852885e-20,6.1663513e-07,0.92773217,1.060984e-07,5.385639e-13,9.011738e-08,9.9428625e-17,9.2869754e-11,1.1965387e-13,0.069939956,1.7350207e-12,9.534181e-14,5.395173e-08,0.0,3.2573677e-08,0.0023244896,2,0.26974952489148596
4,150,4:150,"Indeed, those who disbelieve in Allah and His messengers and wish to discriminate between Allah and His messengers and say, ""We believe in some and disbelieve in others,"" and wish to adopt a way in between -",9.716809e-22,0.99676657,7.4762106e-08,2.4438726e-10,8.797089e-12,9.439709e-10,5.484578e-12,4.074611e-12,3.393887e-10,0.003210449,1.511473e-10,3.3686837e-10,3.4376566e-09,0.0,8.714723e-12,2.1611708e-05,1,0.02189398932641999
4,151,4:151,"Those are the disbelievers, truly. And We have prepared for the disbelievers a humiliating punishment.",3.6813915e-16,0.9994699,2.2888214e-08,1.7695994e-11,2.2810094e-10,1.3789164e-05,4.12413e-07,3.3377598e-14,8.4776205e-12,2.5895548e-05,2.2211746e-12,4.762771e-14,1.02068086e-07,0.0,2.615381e-09,0.00049038336,1,0.0047028465502171385
4,152,4:152,But they who believe in Allah and His messengers and do not discriminate between any of them - to those He is going to give their rewards. And ever is Allah Forgiving and Merciful.,7.912939e-25,2.485035e-06,0.99977493,4.4135335e-09,1.0397404e-15,2.0566688e-09,3.8104768e-13,1.3512791e-16,6.6001295e-14,0.00022132415,2.1091784e-10,8.1329817e-16,2.473842e-09,0.0,1.6875525e-11,1.5902493e-06,2,0.002141162528223312
4,153,4:153,"The People of the Scripture ask you to bring down to them a book from the heaven. But they had asked of Moses [even] greater than that and said, ""Show us Allah outright,"" so the thunderbolt struck them for their wrongdoing. Then they took the calf [for worship] after clear evidences had come to them, and We pardoned that. And We gave Moses a clear authority.",3.655527e-18,2.0564366e-06,1.4610466e-10,9.19933e-09,0.9992831,6.2682043e-10,3.9621537e-10,3.3513424e-17,4.0750257e-07,0.0006901809,3.1716826e-08,3.3440226e-11,1.4308584e-11,0.0,3.1262125e-11,2.2532455e-05,4,0.006014967204865957
4,154,4:154,"And We raised over them the mount for [refusal of] their covenant; and We said to them, ""Enter the gate bowing humbly"", and We said to them, ""Do not transgress on the sabbath"", and We took from them a solemn covenant.",7.670837e-08,0.00017486089,6.280355e-05,1.2051228e-06,0.42563558,0.0010227019,6.1697265e-11,2.2929615e-10,1.5748873e-11,0.00013343578,3.0914844e-06,4.766577e-11,3.05187e-05,0.0,5.3361433e-08,0.5729388,15,0.6934069584665481
4,155,4:155,"And [We cursed them] for their breaking of the covenant and their disbelief in the signs of Allah and their killing of the prophets without right and their saying, ""Our hearts are wrapped"". Rather, Allah has sealed them because of their disbelief, so they believe not, except for a few.",2.8307885e-20,0.93308085,0.0014326666,1.9729754e-07,2.8952652e-06,0.00013357023,2.752361e-07,2.649203e-14,1.603766e-08,0.063879594,3.598585e-07,9.278852e-14,1.5601739e-08,0.0,1.7048459e-06,0.001469161,1,0.26057459231466545
4,156,4:156,"And [We cursed them] for their disbelief and their saying against Mary a great slander,",4.020809e-08,0.33313075,0.00021410188,1.12422754e-07,5.234792e-07,0.0070568374,1.02615765e-08,1.3049602e-11,1.0732647e-08,0.0012106491,5.527837e-08,4.359945e-12,6.882264e-07,0.0,0.081119396,0.5772651,15,0.9320422845780405
4,157,4:157,"And [for] their saying, ""Indeed, we have killed the Messiah, Jesus, the son of Mary, the messenger of Allah."" And they did not kill him, nor did they crucify him; but [another] was made to resemble him to them. And indeed, those who differ over it are in doubt about it. They have no knowledge of it except the following of assumption. And they did not kill him, for certain.",8.90932e-18,0.37567365,0.00032726565,5.493066e-09,2.5489113e-05,4.559464e-06,1.0467261e-12,5.44408e-11,2.9409598e-06,0.6222681,1.0730162e-06,4.1104103e-11,5.7671525e-07,0.0,1.1225226e-06,0.0016938156,9,0.6768273743285528
4,158,4:158,"Rather, Allah raised him to Himself. And ever is Allah Exalted in Might and Wise.",8.213595e-12,0.00036572263,1.951733e-05,3.6323198e-07,4.180906e-05,0.0009078766,1.153691e-09,4.5060537e-13,1.2714686e-09,0.48042062,3.5629575e-09,0.005391957,2.1235264e-08,0.0,1.1700724e-09,0.5128547,15,0.7327121511842958
4,159,4:159,And there is none from the People of the Scripture but that he will surely believe in Jesus before his death. And on the Day of Resurrection he will be against them a witness.,7.795571e-20,0.99895155,2.2864649e-08,1.8449842e-11,1.2223902e-10,2.7854392e-09,7.700819e-11,1.2615383e-12,1.7666318e-11,6.3071006e-05,2.1722245e-10,2.0149042e-10,6.647578e-08,0.0,2.5296867e-10,0.0009845663,1,0.008475904510754521
4,160,4:160,"For wrongdoing on the part of the Jews, We made unlawful for them [certain] good foods which had been lawful to them, and for their averting from the way of Allah many [people],",2.5652536e-10,1.05004005e-07,1.2271959e-06,2.6965822e-08,2.3071098e-06,0.0016173417,7.509879e-09,1.18679355e-11,1.2736226e-11,0.0039141406,0.96349716,2.3409681e-12,1.0771999e-05,0.0,8.4845525e-10,0.030956686,10,0.17567148262095628
4,161,4:161,"And [for] their taking of usury while they had been forbidden from it, and their consuming of the people's wealth unjustly. And we have prepared for the disbelievers among them a painful punishment.",8.269718e-11,0.0053550596,0.003426944,0.8836085,1.2756674e-07,0.006404475,3.134841e-07,7.139362e-12,3.0193674e-11,0.00028758292,2.2779433e-07,3.5299522e-14,8.7413804e-07,0.0,3.538106e-08,0.10091545,3,0.4229579976456702
4,162,4:162,"But those firm in knowledge among them and the believers believe in what has been revealed to you, [O Muhammad], and what was revealed before you. And the establishers of prayer [especially] and the givers of zakah and the believers in Allah and the Last Day - those We will give a great reward.",2.9745392e-20,0.75135773,0.0014068173,0.00010664147,4.7592237e-09,2.3312527e-06,1.7512346e-09,3.7436118e-12,0.0023075885,0.24302086,2.1606647e-08,8.9972564e-05,5.5974033e-05,0.0,1.0836359e-08,0.001652484,1,0.5947982846675521
4,163,4:163,"Indeed, We have revealed to you, [O Muhammad], as We revealed to Noah and the prophets after him. And we revealed to Abraham, Ishmael, Isaac, Jacob, the Descendants, Jesus, Job, Jonah, Aaron, and Solomon, and to David We gave the book [of Psalms].",1.0511708e-21,1.403937e-05,1.4864875e-07,2.3287783e-09,1.7769283e-08,1.3306355e-06,6.323484e-12,6.955693e-14,0.9991954,0.00078252505,2.5288736e-12,3.3433336e-11,2.5662741e-08,0.0,3.1588459e-09,5.3276462e-06,8,0.006644446594532745
4,164,4:164,And [We sent] messengers about whom We have related [their stories] to you before and messengers about whom We have not related to you. And Allah spoke to Moses with [direct] speech.,6.31871e-12,0.000108870554,2.1234964e-06,5.5618674e-09,0.051629152,8.4996376e-05,1.4081284e-09,3.3210745e-12,0.00306043,0.22302803,4.3692254e-09,3.0369388e-10,7.6946674e-07,0.0,7.49797e-09,0.7220887,15,0.7423197347543355
4,165,4:165,[We sent] messengers as bringers of good tidings and warners so that mankind will have no argument against Allah after the messengers. And ever is Allah Exalted in Might and Wise.,6.8080994e-09,0.00026055984,3.978498e-09,5.5106333e-09,1.2606474e-06,0.07515437,3.6486036e-10,1.4877927e-14,5.4019927e-07,0.046666898,1.9715308e-07,4.152591e-08,1.4368123e-07,0.0,5.9545663e-12,0.87791693,15,0.4540256047594412
4,166,4:166,"But Allah bears witness to that which He has revealed to you. He has sent it down with His knowledge, and the angels bear witness [as well]. And sufficient is Allah as Witness.",9.839713e-15,0.011643461,1.2132595e-06,2.4993892e-07,1.8986889e-06,6.3030325e-06,1.3669948e-07,4.3842516e-09,0.00020582438,0.59686315,1.2057338e-07,0.32587588,5.5710467e-07,0.0,1.4648331e-06,0.065399446,9,0.9055146334640944
4,167,4:167,"Indeed, those who disbelieve and avert [people] from the way of Allah have certainly gone far astray.",4.8308866e-25,0.08186079,0.00010183412,4.744489e-08,8.979567e-12,5.352922e-08,2.829629e-08,7.371897e-11,7.9196205e-08,0.91797024,5.123857e-07,2.8940654e-11,1.8001456e-08,0.0,8.86972e-09,6.608146e-05,9,0.2850287070705142
4,168,4:168,"Indeed, those who disbelieve and commit wrong [or injustice] - never will Allah forgive them, nor will He guide them to a path.",4.377361e-34,0.0005716935,0.99930984,1.7682102e-10,6.4636597e-15,8.692611e-12,4.2842994e-13,1.0303039e-15,1.9684684e-11,0.00011820898,6.1742034e-10,2.807441e-13,2.673564e-10,0.0,2.0179426e-10,6.548737e-08,2,0.006028788747282597
4,169,4:169,"Except the path of Hell; they will abide therein forever. And that, for Allah, is [always] easy.",1.9334283e-14,6.37984e-05,0.0030815636,1.3738371e-08,1.1623431e-12,3.0568199e-06,6.8395145e-10,4.4102283e-12,4.0509224e-08,0.94701934,2.928264e-07,7.0377225e-11,3.7903064e-08,0.0,8.099573e-09,0.04982925,9,0.21947710356782485
4,170,4:170,"O Mankind, the Messenger has come to you with the truth from your Lord, so believe; it is better for you. But if you disbelieve - then indeed, to Allah belongs whatever is in the heavens and earth. And ever is Allah Knowing and Wise.",4.9260715e-18,0.11901818,3.5180374e-09,3.344434e-09,2.5120037e-09,2.1550026e-07,1.5635394e-09,1.1638656e-11,9.8021715e-08,0.016751686,8.761554e-05,0.8512895,2.1877609e-08,0.0,9.930967e-08,0.012851511,11,0.5156747143331328
4,171,4:171,"O People of the Scripture, do not commit excess in your religion or say about Allah except the truth. The Messiah, Jesus, the son of Mary, was but a messenger of Allah and His word which He directed to Mary and a soul [created at a command] from Him. So believe in Allah and His messengers. And do not say, ""Three""; desist - it is better for you. Indeed, Allah is but one God. Exalted is He above having a son. To Him belongs whatever is in the heavens and whatever is on the earth. And sufficient is Allah as Disposer of affairs.",4.2341954e-19,0.25923273,9.057685e-07,3.1242124e-09,1.6472451e-06,1.8000168e-06,8.09712e-12,4.1380748e-08,5.2242638e-05,0.7308569,1.6156982e-07,1.0512195e-05,6.774457e-06,0.0,0.00041603687,0.009419312,9,0.6270804645440686
4,172,4:172,"Never would the Messiah disdain to be a servant of Allah, nor would the angels near [to Him]. And whoever disdains His worship and is arrogant - He will gather them to Himself all together.",3.6441496e-19,0.0007531501,2.7165914e-08,5.44804e-06,6.5914975e-07,6.4292762e-09,1.4328685e-11,5.219172e-10,4.8756155e-10,0.99386203,1.5862929e-06,1.228877e-07,8.586717e-05,0.0,8.5257295e-09,0.005291864,9,0.040176207532463884
4,173,4:173,"And as for those who believed and did righteous deeds, He will give them in full their rewards and grant them extra from His bounty. But as for those who disdained and were arrogant, He will punish them with a painful punishment, and they will not find for themselves besides Allah any protector or helper.",2.9394025e-20,0.0009796958,0.10304566,0.0076881116,2.8449383e-12,1.6792288e-05,1.6264883e-08,1.7291721e-13,4.000788e-12,0.86003053,3.6384095e-06,9.737844e-08,6.9539396e-07,0.0,3.5031957e-11,0.028238256,9,0.5090454834863982
4,174,4:174,"O mankind, there has come to you a conclusive proof from your Lord, and We have sent down to you a clear light.",2.387699e-09,0.46214294,1.483938e-07,2.7873528e-09,4.3427903e-08,0.028958013,3.497316e-06,1.6157227e-07,1.2267652e-06,0.00021055913,4.6098245e-09,0.0002862826,7.09516e-05,0.0,9.2981264e-07,0.50832427,15,0.8081117138739422
4,175,4:175,So those who believe in Allah and hold fast to Him - He will admit them to mercy from Himself and bounty and guide them to Himself on a straight path.,5.3671178e-21,0.0008446021,0.018629776,0.0008494099,1.327439e-10,5.902227e-07,3.1429765e-11,1.4599022e-13,1.2426175e-08,0.976388,4.5059837e-06,1.1405173e-06,7.3636285e-05,0.0,6.063127e-10,0.0032051504,9,0.1287041288537797
4,176,4:176,"They request from you a [legal] ruling. Say, ""Allah gives you a ruling concerning one having neither descendants nor ascendants [as heirs]."" If a man dies, leaving no child but [only] a sister, she will have half of what he left. And he inherits from her if she [dies and] has no child. But if there are two sisters [or more], they will have two-thirds of what he left. If there are both brothers and sisters, the male will have the share of two females. Allah makes clear to you [His law], lest you go astray. And Allah is Knowing of all things.",2.8123085e-12,1.1337578e-08,1.889816e-13,1.9537806e-06,5.8955878e-15,1.5279129e-11,1.2485518e-16,5.5229656e-09,1.1208766e-11,5.460566e-06,3.1553742e-11,3.7813194e-10,2.581825e-10,0.0,0.9995271,0.00046469312,14,0.004131091135370691
5,1,5:1,"O you who have believed, fulfill [all] contracts. Lawful for you are the animals of grazing livestock except for that which is recited to you [in this Qur'an] - hunting not being permitted while you are in the state of ihram. Indeed, Allah ordains what He intends.",1.0137529e-10,1.5752802e-08,1.2448177e-10,4.9052407e-10,3.7898525e-11,3.6337727e-08,6.1491916e-11,1.4684254e-13,3.33311e-10,9.861482e-05,0.9995881,5.663369e-10,2.894423e-08,0.0,1.1110126e-12,0.0003098146,10,0.003826098288469298
5,2,5:2,"O you who have believed, do not violate the rites of Allah or [the sanctity of] the sacred month or [neglect the marking of] the sacrificial animals and garlanding [them] or [violate the safety of] those coming to the Sacred House seeking bounty from their Lord and [His] approval. But when you come out of ihram, then [you may] hunt. And do not let the hatred of a people for having obstructed you from al-Masjid al-Haram lead you to transgress. And cooperate in righteousness and piety, but do not cooperate in sin and aggression. And fear Allah; indeed, Allah is severe in penalty.",1.5541577e-14,5.3751287e-06,3.519897e-05,2.4365784e-07,5.6289877e-12,1.5867408e-06,3.262964e-08,4.082396e-09,1.8865848e-10,0.95074767,0.0013423484,3.1131455e-11,0.00033610308,0.0,2.2345197e-10,0.04752854,9,0.20482844447501847
5,3,5:3,"Prohibited to you are dead animals, blood, the flesh of swine, and that which has been dedicated to other than Allah, and [those animals] killed by strangling or by a violent blow or by a head-long fall or by the goring of horns, and those from which a wild animal has eaten, except what you [are able to] slaughter [before its death], and those which are sacrificed on stone altars, and [prohibited is] that you seek decision through divining arrows. That is grave disobedience. This day those who disbelieve have despaired of [defeating] your religion; so fear them not, but fear Me. This day I have perfected for you your religion and completed My favor upon you and have approved for you Islam as religion. But whoever is forced by severe hunger with no inclination to sin - then indeed, Allah is Forgiving and Merciful.",4.1967778e-18,5.9769656e-10,1.9438491e-13,3.877845e-12,5.866289e-15,3.460085e-11,6.559042e-14,6.188451e-16,4.987975e-13,1.621343e-05,0.99997705,9.527845e-16,1.4720803e-08,0.0,9.903613e-16,6.023856e-06,10,0.0002744611029796317
5,4,5:4,"They ask you, [O Muhammad], what has been made lawful for them. Say, ""Lawful for you are [all] good foods and [game caught by] what you have trained of hunting animals which you train as Allah has taught you. So eat of what they catch for you, and mention the name of Allah upon it, and fear Allah."" Indeed, Allah is swift in account.",1.7783504e-10,1.8360116e-11,8.065632e-15,6.285486e-12,3.9258233e-16,8.435977e-11,7.168032e-15,3.6909648e-10,9.8193797e-17,6.013151e-08,0.99997705,3.776423e-15,4.3017777e-11,0.0,3.7148374e-17,2.1814722e-05,10,0.00025809889920927546
5,5,5:5,"This day [all] good foods have been made lawful, and the food of those who were given the Scripture is lawful for you and your food is lawful for them. And [lawful in marriage are] chaste women from among the believers and chaste women from among those who were given the Scripture before you, when you have given them their due compensation, desiring chastity, not unlawful sexual intercourse or taking [secret] lovers. And whoever denies the faith - his work has become worthless, and he, in the Hereafter, will be among the losers.",2.6706447e-13,3.8306316e-06,3.9414452e-08,2.1634538e-07,5.806602e-14,1.1731088e-06,6.2447465e-09,1.3411132e-13,3.176904e-14,2.0928337e-05,0.0003784015,6.846474e-13,2.5446136e-08,0.0,0.9971202,0.0024740668,14,0.021000207893075527
5,6,5:6,"O you who have believed, when you rise to [perform] prayer, wash your faces and your forearms to the elbows and wipe over your heads and wash your feet to the ankles. And if you are in a state of janabah, then purify yourselves. But if you are ill or on a journey or one of you comes from the place of relieving himself or you have contacted women and do not find water, then seek clean earth and wipe over your faces and hands with it. Allah does not intend to make difficulty for you, but He intends to purify you and complete His favor upon you that you may be grateful.",0.0031423422,0.0032479085,0.00017149317,6.0739538e-05,7.843233e-06,0.00041156652,8.098506e-13,2.4796226e-10,1.867636e-12,0.0037171321,0.0021199142,8.11089e-09,4.7912704e-07,0.0,0.00013983523,0.9869782,15,0.09012810970552607
5,7,5:7,"And remember the favor of Allah upon you and His covenant with which He bound you when you said, ""We hear and we obey""; and fear Allah. Indeed, Allah is Knowing of that within the breasts.",3.076524e-11,1.1013638e-09,1.6820703e-11,1.5213509e-13,6.022387e-13,2.0696245e-08,4.059153e-15,2.3481792e-10,2.950601e-14,5.4726428e-05,6.5131005e-11,8.181439e-14,2.544747e-10,0.0,0.9997483,0.00020006341,14,0.002493036033210546
5,8,5:8,"O you who have believed, be persistently standing firm for Allah, witnesses in justice, and do not let the hatred of a people prevent you from being just. Be just; that is nearer to righteousness. And fear Allah; indeed, Allah is Acquainted with what you do.",3.3495648e-25,0.003456827,0.0005867732,1.9121922e-08,2.398664e-08,1.0965989e-06,1.1015271e-10,2.881615e-05,8.185711e-08,0.9954252,5.6231005e-07,2.4216307e-08,1.0918736e-06,0.0,2.4601597e-08,0.00049916335,9,0.03265890899053808
5,9,5:9,Allah has promised those who believe and do righteous deeds [that] for them there is forgiveness and great reward.,5.1890588e-24,1.5169172e-06,0.9997826,4.836352e-07,8.6180486e-14,6.734428e-10,1.1512389e-15,7.4569265e-16,8.1698423e-13,0.00020603885,7.470242e-11,1.6972033e-12,2.394823e-09,0.0,6.7996336e-10,8.2734e-06,2,0.0020903532437895646
5,10,5:10,But those who disbelieve and deny Our signs - those are the companions of Hellfire.,6.19181e-14,0.5218499,5.685727e-11,9.980927e-12,5.476756e-13,0.00016425533,0.41913262,6.0963384e-10,1.1802139e-14,0.0031267973,2.8308678e-10,3.214135e-12,7.849998e-06,0.0,1.6211717e-10,0.055720594,1,0.8843087115282064
5,11,5:11,"O you who have believed, remember the favor of Allah upon you when a people determined to extend their hands [in aggression] against you, but He withheld their hands from you; and fear Allah. And upon Allah let the believers rely.",7.867115e-21,0.018881043,4.709689e-07,8.782789e-08,5.0073595e-07,1.7825318e-05,7.422743e-12,7.4005038e-09,9.8419856e-11,0.98041135,4.5118615e-08,5.2004107e-10,3.5625803e-07,0.0,2.5221708e-10,0.0006919787,9,0.09959714435010456
5,12,5:12,"And Allah had already taken a covenant from the Children of Israel, and We delegated from among them twelve leaders. And Allah said, ""I am with you. If you establish prayer and give zakah and believe in My messengers and support them and loan Allah a goodly loan, I will surely remove from you your misdeeds and admit you to gardens beneath which rivers flow. But whoever of you disbelieves after that has certainly strayed from the soundness of the way.""",1.4557151e-20,0.0012248078,0.0059640044,6.7992332e-06,0.13673274,8.8301995e-06,4.902282e-11,2.5733478e-11,8.701017e-09,0.85506153,1.3666767e-07,5.4512332e-09,7.095528e-08,0.0,2.9979788e-08,0.0009994379,9,0.45180016963779623
5,13,5:13,"So for their breaking of the covenant We cursed them and made their hearts hard. They distort words from their [proper] usages and have forgotten a portion of that of which they were reminded. And you will still observe deceit among them, except a few of them. But pardon them and overlook [their misdeeds]. Indeed, Allah loves the doers of good.",9.3475785e-18,3.2696724e-05,0.9893719,9.670581e-08,9.162701e-08,5.2155797e-06,2.3169465e-11,2.7999635e-14,8.019713e-13,0.009281311,4.3125158e-07,2.116227e-13,9.422913e-09,0.0,4.8138436e-06,0.0013035375,2,0.0631342618400546
5,14,5:14,"And from those who say, ""We are Christians"" We took their covenant; but they forgot a portion of that of which they were reminded. So We caused among them animosity and hatred until the Day of Resurrection. And Allah is going to inform them about what they used to do.",5.652573e-19,0.010325613,0.033674255,6.8580936e-09,1.4982212e-06,0.013066148,1.6488763e-10,2.366271e-10,1.3754806e-05,0.9207724,4.100585e-06,7.1326424e-11,0.00055532105,0.0,1.666439e-07,0.021587355,9,0.38128251617019143
