surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,component_probability_12,component_probability_13,component_probability_14,component_probability_15,component_probability_16,component_probability_17,component_probability_18,component_probability_19,dominant_membership,membership_entropy
12,83,12:83,"[Jacob] said, ""Rather, your souls have enticed you to something, so patience is most fitting. Perhaps Allah will bring them to me all together. Indeed it is He who is the Knowing, the Wise.""",5.453236e-07,3.0306968e-05,0.5562803,0.4126047,7.893441e-08,0.0010336643,5.1007845e-08,0.000540666,7.999396e-05,2.7934577e-05,1.4430702e-05,0.026309203,0.0028414805,0.00014054702,4.210291e-20,1.453284e-06,1.7631125e-09,0.0,9.386338e-05,3.1022438e-08,2,0.8187272172711795
12,84,12:84,"And he turned away from them and said, ""Oh, my sorrow over Joseph,"" and his eyes became white from grief, for he was [of that] a suppressor.",0.003522399,6.82178e-07,0.26542684,2.2326742e-07,7.252874e-11,0.098112546,2.4894064e-08,0.0006451527,0.2792579,1.348509e-08,5.6506055e-06,0.3445272,0.0013817716,8.7221565e-08,2.2884147e-05,4.1677802e-07,1.1520502e-10,0.0,0.0070973868,6.9025026e-09,11,1.3723837616725025
12,85,12:85,"They said, ""By Allah, you will not cease remembering Joseph until you become fatally ill or become of those who perish.""",0.013158886,0.0009368743,0.41127053,0.30971226,4.2310287e-05,0.12889667,1.0600351e-11,0.00015135836,0.08725379,7.3526984e-08,0.0013246968,0.041956272,0.0001030632,4.8012237e-07,5.498366e-18,2.3426446e-07,9.734672e-11,0.0,0.0051935497,9.188038e-09,2,1.4406970479255998
12,86,12:86,"He said, ""I only complain of my suffering and my grief to Allah, and I know from Allah that which you do not know.",1.5257129e-09,1.0099403e-08,0.00010626178,0.0044623883,1.3047624e-09,5.2402493e-06,5.876842e-14,3.839012e-07,0.99535686,4.702575e-09,4.410405e-08,3.572737e-05,2.9534862e-05,7.782987e-09,1.7888666e-28,4.297298e-12,2.7288507e-13,0.0,7.923269e-10,2.1173626e-08,8,0.030500248535492686
12,87,12:87,"O my sons, go and find out about Joseph and his brother and despair not of relief from Allah. Indeed, no one despairs of relief from Allah except the disbelieving people.""",0.0012363557,0.0007567673,0.37010342,0.43442804,1.4991817e-06,0.12667292,1.822377e-11,0.0123744635,0.0004404664,1.5341536e-07,0.0010135206,0.010862923,1.1300283e-06,8.521353e-06,2.20124e-22,1.2227419e-07,1.8677049e-07,0.0,0.042099282,7.9489496e-08,3,1.2528781706679544
12,88,12:88,"So when they entered upon Joseph, they said, ""O 'Azeez, adversity has touched us and our family, and we have come with goods poor in quality, but give us full measure and be charitable to us. Indeed, Allah rewards the charitable.""",2.7051243e-07,6.9796053e-09,0.0006742649,9.786704e-08,3.768713e-13,0.007994371,2.2708738e-13,3.312947e-07,0.00031458307,1.3543021e-10,4.075447e-06,0.00021391902,4.111869e-11,0.9907807,1.2691206e-13,2.253747e-10,1.905882e-12,0.0,2.1207046e-05,9.322319e-13,13,0.057339045647473295
12,89,12:89,"He said, ""Do you know what you did with Joseph and his brother when you were ignorant?""",9.678844e-09,1.274385e-12,5.968932e-07,7.3576845e-10,3.58342e-15,9.074077e-07,5.5571185e-16,1.8188508e-09,0.99992746,2.9681214e-14,1.4340933e-11,1.510721e-06,6.958458e-05,1.8837738e-09,1.5081897e-18,4.5359085e-12,6.140291e-16,0.0,4.6383498e-08,5.5386574e-11,8,0.0007811478560080293
12,90,12:90,"They said, ""Are you indeed Joseph?"" He said ""I am Joseph, and this is my brother. Allah has certainly favored us. Indeed, he who fears Allah and is patient, then indeed, Allah does not allow to be lost the reward of those who do good.""",2.5078618e-06,2.2234872e-06,0.010737676,0.0012455299,3.7485827e-13,0.23618183,6.731175e-15,1.1990017e-05,0.7371738,8.001302e-09,0.00023217502,0.013009848,1.3595743e-06,0.0005609633,1.8735181e-17,4.2119028e-10,1.9833699e-11,0.0,0.00084139925,8.026064e-09,8,0.6914539342763045
12,91,12:91,"They said, ""By Allah, certainly has Allah preferred you over us, and indeed, we have been sinners.""",1.9205709e-07,4.6140647e-09,7.1771487e-06,0.0022556128,1.7085339e-10,0.00014063713,6.24273e-14,1.8155598e-07,0.99746263,2.5713962e-10,0.00013248074,6.669629e-07,1.4787547e-09,3.8468513e-09,3.1035196e-32,1.937004e-11,1.9817116e-13,0.0,1.0532847e-09,1.903497e-06,8,0.018836472437579847
12,92,12:92,"He said, ""No blame will there be upon you today. Allah will forgive you; and He is the most merciful of the merciful.""",3.1467469e-09,5.1309744e-08,6.412361e-06,0.0014118224,2.5222538e-13,3.7805446e-08,6.975303e-14,2.6408971e-08,0.8642666,1.585334e-10,7.768418e-10,6.7599706e-07,1.0631184e-08,5.958798e-10,1.0320776e-31,1.3051693e-11,1.305013e-14,0.0,1.4082453e-11,0.13431385,8,0.40507346138402645
12,93,12:93,"Take this, my shirt, and cast it over the face of my father; he will become seeing. And bring me your family, all together.""",0.030029897,0.0003268851,0.7061477,5.5004083e-08,4.0724645e-13,6.711079e-06,1.5907893e-06,3.4134497e-05,0.00074267376,3.3025385e-06,1.39918175e-08,0.25869137,0.00349931,0.00014367214,0.00029314088,5.825573e-06,7.148899e-05,0.0,2.7689273e-06,2.1885049e-07,2,0.7334502924366675
12,94,12:94,"And when the caravan departed [from Egypt], their father said, ""Indeed, I find the smell of Joseph [and would say that he was alive] if you did not think me weakened in mind.""",5.4046774e-05,1.1522408e-07,0.0019760225,2.0632797e-07,9.198228e-12,0.15032916,2.3721121e-08,7.559677e-05,0.002857339,6.775993e-10,2.902618e-07,0.022299474,1.3328085e-08,2.9384369e-06,1.3926062e-07,6.332317e-05,2.9314864e-12,0.0,0.8223391,1.3643753e-13,18,0.5614758931179503
12,95,12:95,"They said, ""By Allah, indeed you are in your [same] old error.""",5.2921816e-05,1.5245456e-06,0.00015372431,0.23689283,8.1262584e-07,0.00018996763,5.4633235e-11,8.620155e-06,0.7507274,8.2009e-08,6.467911e-05,3.93828e-05,1.1795075e-06,7.238287e-09,1.0425328e-29,3.1197718e-08,4.8161086e-11,0.0,5.535265e-08,0.011865139,8,0.6136887998779557
12,96,12:96,"And when the bearer of good tidings arrived, he cast it over his face, and he returned [once again] seeing. He said, ""Did I not tell you that I know from Allah that which you do not know?""",1.6441494e-07,5.505176e-07,9.3396564e-05,0.04034557,4.4918957e-05,0.00020053712,2.1017971e-10,0.00039667333,0.0025933336,7.4011005e-08,0.00010729558,2.356799e-06,0.95621437,1.726857e-07,4.2914594e-30,5.5047683e-10,4.5725307e-12,0.0,3.508124e-07,1.7631075e-07,12,0.19494009866331044
12,97,12:97,"They said, ""O our father, ask for us forgiveness of our sins; indeed, we have been sinners.""",6.363251e-09,4.090239e-08,0.0004420183,1.5254683e-09,1.1698278e-15,8.454237e-05,2.568762e-15,1.4128095e-09,0.97271496,1.7190118e-12,2.9359561e-09,4.8374455e-05,1.438646e-12,1.1435857e-11,7.348862e-14,1.4809718e-11,1.544524e-14,0.0,6.9935935e-10,0.026713422,8,0.128369825168058
12,98,12:98,"He said, ""I will ask forgiveness for you from my Lord. Indeed, it is He who is the Forgiving, the Merciful.""",2.0085845e-14,5.053247e-12,2.4265248e-06,2.0481642e-11,8.55229e-21,3.0895098e-10,9.980673e-17,1.10978116e-10,0.0012262992,3.7700918e-14,1.7918012e-15,3.1755444e-08,3.6285e-13,3.2990625e-14,4.6247656e-22,2.1879818e-12,1.033756e-16,0.0,8.3115786e-14,0.99877244,19,0.009479543878388683
12,99,12:99,"And when they entered upon Joseph, he took his parents to himself and said, ""Enter Egypt, Allah willing, safe [and secure].""",4.2810007e-05,1.182913e-08,0.00044447003,4.3192533e-05,1.3955802e-13,0.0017906575,1.3888639e-10,1.6528833e-08,0.0026480965,5.180356e-09,3.2034328e-07,0.000373779,1.473069e-08,8.061078e-08,5.65984e-13,5.5605525e-09,1.0462385e-13,0.0,0.99465847,6.984818e-11,18,0.03961932565944807
12,100,12:100,"And he raised his parents upon the throne, and they bowed to him in prostration. And he said, ""O my father, this is the explanation of my vision of before. My Lord has made it reality. And He was certainly good to me when He took me out of prison and brought you [here] from bedouin life after Satan had induced [estrangement] between me and my brothers. Indeed, my Lord is Subtle in what He wills. Indeed, it is He who is the Knowing, the Wise.",1.1808678e-05,9.629436e-06,0.044555526,0.00061769556,3.1367262e-10,0.013328787,2.5485953e-09,7.070654e-05,0.8554694,3.429749e-07,1.5931153e-06,0.00014537845,0.08561871,6.4051e-06,7.2243275e-17,3.2382152e-07,4.4861306e-10,0.0,0.00016262496,1.3067257e-08,8,0.548442474877528
12,101,12:101,"My Lord, You have given me [something] of sovereignty and taught me of the interpretation of dreams. Creator of the heavens and earth, You are my protector in this world and in the Hereafter. Cause me to die a Muslim and join me with the righteous.""",3.588347e-06,4.3695297e-07,0.0003839648,0.9982316,6.756266e-05,8.041334e-07,2.7867664e-10,6.455044e-05,0.0012245323,1.3154042e-06,1.7733815e-06,3.472786e-07,7.4578134e-07,1.8016107e-06,4.059293e-37,9.003982e-06,4.010335e-06,0.0,1.9381728e-10,2.4411104e-06,3,0.014598482382557095
12,102,12:102,"That is from the news of the unseen which We reveal, [O Muhammad], to you. And you were not with them when they put together their plan while they conspired.",1.4377562e-06,0.00031853543,2.7193742e-05,0.9931344,1.9621168e-05,0.00060345564,6.376341e-11,0.0013792807,0.0037241862,3.782162e-07,0.0005290125,8.774728e-06,0.00022061609,1.5712138e-05,9.2133766e-32,1.4117927e-07,3.3019618e-12,0.0,1.5403535e-05,5.1962314e-08,3,0.050615078521582535
12,103,12:103,"And most of the people, although you strive [for it], are not believers.",2.1147405e-07,5.755759e-10,0.74272877,0.00062345987,3.2346484e-14,2.001236e-05,1.4743205e-11,0.22933654,1.882567e-09,6.0908656e-06,0.002863799,0.024405194,8.225456e-10,6.5012764e-06,8.249312e-16,9.5555464e-08,6.194348e-11,0.0,1.5091116e-09,1.2015382e-05,2,0.6711129031200839
12,104,12:104,And you do not ask of them for it any payment. It is not except a reminder to the worlds.,5.267575e-10,2.5601336e-08,0.00056014216,1.6683927e-06,1.8196757e-10,1.2559901e-08,5.972474e-18,1.2566418e-08,1.5211617e-10,8.595211e-11,2.8096365e-06,0.5144457,2.7340988e-08,0.48498717,7.085093e-14,1.4494207e-12,5.3083575e-12,0.0,4.6860393e-12,6.940811e-10,11,0.6971403161609753
12,105,12:105,"And how many a sign within the heavens and earth do they pass over while they, therefrom, are turning away.",1.4419221e-10,0.0017247802,0.0060358024,2.5858293e-08,9.804343e-15,1.198265e-06,9.171442e-16,1.4759615e-06,1.7869109e-11,0.0012388295,1.0231847e-05,0.57345486,2.6018586e-08,1.0071913e-12,0.41753042,4.5950326e-13,6.1925926e-13,0.0,1.786938e-11,1.2160146e-09,11,0.7338189812680007
12,106,12:106,And most of them believe not in Allah except while they associate others with Him.,4.9049037e-10,1.0543131e-10,5.1241456e-09,0.0015107174,1.1264661e-11,3.8113004e-08,1.1408881e-12,1.3884747e-06,4.7993143e-09,2.9507353e-07,0.99849045,1.3255678e-08,3.394355e-09,8.175288e-08,1.95e-43,1.2386191e-07,5.914696e-13,0.0,1.2965179e-14,8.7449745e-09,10,0.01134856550205113
12,107,12:107,Then do they feel secure that there will not come to them an overwhelming [aspect] of the punishment of Allah or that the Hour will not come upon them suddenly while they do not perceive?,2.422222e-08,0.0059931744,0.005904356,0.38911283,1.5573402e-12,2.1347604e-07,3.128533e-07,1.1484155e-05,5.396708e-11,7.31717e-06,0.27775353,0.0048472406,0.31636825,2.9400708e-08,6.492558e-27,3.555924e-09,2.340244e-13,0.0,1.3934277e-10,3.798321e-10,3,1.1742063335959738
12,108,12:108,"Say, ""This is my way; I invite to Allah with insight, I and those who follow me. And exalted is Allah; and I am not of those who associate others with Him.""",5.2905715e-18,3.441264e-17,3.9687e-12,1.7697372e-08,8.5446303e-20,4.8779373e-19,2.1375306e-15,2.7666793e-13,1.0935694e-15,1.6993507e-16,8.1869034e-14,3.2696484e-12,6.173438e-14,6.824463e-14,3.76e-43,1.6659175e-15,1.0,0.0,2.8016523e-21,3.645617e-15,16,3.165281928639294e-07
12,109,12:109,And We sent not before you [as messengers] except men to whom We revealed from among the people of cities. So have they not traveled through the earth and observed how was the end of those before them? And the home of the Hereafter is best for those who fear Allah; then will you not reason?,1.2146568e-08,1.6706346e-06,0.001495534,0.9844364,3.854374e-08,0.004213316,3.1833815e-07,0.007481822,3.8921435e-06,2.3165105e-06,0.002243299,4.6463792e-05,7.440658e-05,3.236016e-08,1.04774764e-29,8.8396996e-07,1.4840984e-12,0.0,3.9675556e-09,6.6023627e-09,3,0.09981512205319493
12,110,12:110,"[They continued] until, when the messengers despaired and were certain that they had been denied, there came to them Our victory, and whoever We willed was saved. And Our punishment cannot be repelled from the people who are criminals.",5.015573e-10,1.7798324e-07,0.13883936,2.2385768e-06,4.530427e-12,0.85359174,2.7514868e-09,0.00024609815,0.0035188398,4.276648e-10,2.1989475e-08,0.0016421656,8.3544816e-09,4.163393e-08,5.892533e-14,2.9402331e-12,5.4925344e-12,0.0,1.5444353e-07,0.0021587673,5,0.4549960700625559
12,111,12:111,"There was certainly in their stories a lesson for those of understanding. Never was the Qur'an a narration invented, but a confirmation of what was before it and a detailed explanation of all things and guidance and mercy for a people who believe.",4.5235068e-10,1.116962e-12,2.6002713e-08,3.0950246e-06,0.99997705,3.5660496e-06,2.720441e-14,6.241106e-08,6.6707534e-13,8.4075497e-10,4.9023856e-07,1.182829e-05,7.084243e-10,2.9687813e-12,7.31743e-26,2.6402384e-11,4.65332e-18,0.0,3.842173e-09,3.8328544e-13,4,0.0002498644505725229
13,1,13:1,"Alif, Lam, Meem, Ra. These are the verses of the Book; and what has been revealed to you from your Lord is the truth, but most of the people do not believe.",6.8975764e-10,1.8630777e-09,1.6375787e-05,5.5581033e-05,0.9998017,7.90487e-06,4.3682877e-11,9.361374e-06,7.004227e-08,6.905527e-10,0.00011019591,9.1269845e-07,7.0849524e-08,2.549469e-10,1.0394242e-28,1.1047301e-09,1.03901806e-16,0.0,7.29851e-09,6.752763e-12,4,0.0021440561878334425
13,2,13:2,"It is Allah who erected the heavens without pillars that you [can] see; then He established Himself above the Throne and made subject the sun and the moon, each running [its course] for a specified term. He arranges [each] matter; He details the signs that you may, of the meeting with your Lord, be certain.",3.5448013e-11,0.0011713487,2.0893638e-05,1.9937763e-05,1.4821352e-12,8.790265e-08,1.708089e-12,2.3580826e-08,3.8286353e-11,0.9987838,2.5896101e-08,2.4407097e-06,1.0543677e-06,8.607384e-11,5.770909e-17,5.7152847e-09,3.5213616e-12,0.0,1.5181414e-10,1.9045246e-10,9,0.009610971107752548
13,3,13:3,And it is He who spread the earth and placed therein firmly set mountains and rivers; and from all of the fruits He made therein two mates; He causes the night to cover the day. Indeed in that are signs for a people who give thought.,5.3866998e-08,7.696169e-06,0.3013813,4.162301e-06,1.8782637e-16,0.03294593,1.0898252e-08,2.346833e-05,1.6146876e-07,0.06687122,1.0817872e-05,0.5751637,0.0227041,3.211666e-08,3.34251e-08,0.0008909077,1.7896045e-12,0.0,3.194323e-11,5.6942545e-12,11,1.0656379645384422
13,4,13:4,"And within the land are neighboring plots and gardens of grapevines and crops and palm trees, [growing] several from a root or otherwise, watered with one water; but We make some of them exceed others in [quality of] fruit. Indeed in that are signs for a people who reason.",5.809837e-14,8.743251e-14,2.014889e-10,6.45872e-18,2.5050412e-21,1.2590012e-10,3.42698e-20,2.4236776e-12,2.406547e-15,9.123554e-11,4.2822243e-13,2.385654e-06,1.3383942e-13,3.1833474e-13,7.681672e-08,1.0,8.06754e-15,0.0,5.770842e-17,2.4054455e-15,15,3.215306577325703e-05
13,5,13:5,"And if you are astonished, [O Muhammad] - then astonishing is their saying, ""When we are dust, will we indeed be [brought] into a new creation?"" Those are the ones who have disbelieved in their Lord, and those will have shackles upon their necks, and those are the companions of the Fire; they will abide therein eternally.",9.2954915e-09,2.7620466e-08,0.0017718222,0.087106794,7.4723616e-08,6.774146e-06,0.0008142004,0.9102603,3.340496e-08,6.4664023e-06,1.9937837e-05,1.629341e-05,6.93004e-11,3.0344969e-09,7.9440787e-28,3.1241683e-07,5.5886722e-14,0.0,9.446631e-09,1.3630359e-09,7,0.3157597101489938
13,6,13:6,"They impatiently urge you to bring about evil before good, while there has already occurred before them similar punishments [to what they demand]. And indeed, your Lord is full of forgiveness for the people despite their wrongdoing, and indeed, your Lord is severe in penalty.",7.1405175e-09,9.855719e-07,0.9285146,0.00022771649,9.8325895e-14,1.4987365e-05,3.340822e-11,2.7072317e-06,5.8252648e-05,1.8754494e-09,4.4282774e-07,0.00040866135,4.3338368e-08,2.6440723e-08,2.5788884e-20,7.742429e-06,2.516466e-07,0.0,1.5895926e-08,0.07076466,2,0.26226445682622335
13,7,13:7,"And those who disbelieved say, ""Why has a sign not been sent down to him from his Lord?"" You are only a warner, and for every people is a guide.",2.8502705e-13,1.5660002e-07,0.049760867,1.48762365e-05,1.4350332e-13,0.00043733552,1.07333266e-11,0.9375372,2.9896632e-09,2.099883e-09,0.008447798,0.003801509,1.171776e-06,3.4690417e-13,3.8269493e-22,1.0290058e-11,9.653202e-12,0.0,2.7956068e-08,1.0062004e-12,7,0.2748578593780085
13,8,13:8,Allah knows what every female carries and what the wombs lose [prematurely] or exceed. And everything with Him is by due measure.,0.99953467,2.9824154e-11,1.5233597e-06,4.2618854e-06,1.0079952e-11,2.4743127e-10,1.2903e-16,2.6892535e-11,2.3778927e-15,0.0004511664,8.9264766e-08,1.06946145e-05,2.5948918e-07,1.6077391e-11,2.4066153e-19,1.1784297e-11,1.29580895e-17,0.0,2.4495411e-15,9.6672285e-15,0,0.004141770548395583
13,9,13:9,"[He is] Knower of the unseen and the witnessed, the Grand, the Exalted.",1.3985385e-12,1.3444453e-09,0.0069100056,6.5814905e-09,1.2056328e-14,2.9218621e-05,1.5097089e-11,2.094123e-09,3.4493082e-09,0.00012358317,1.6260895e-10,0.0004342302,0.9925019,3.182355e-11,1.1253311e-13,1.2580315e-10,2.4332852e-11,0.0,3.6694292e-10,7.8186284e-11,12,0.046624894359271044
13,10,13:10,It is the same [to Him] concerning you whether one conceals [his] speech or one publicizes it and whether one is hidden by night or conspicuous [among others] by day.,3.3309124e-09,1.6868599e-08,1.3644225e-05,1.6998366e-09,2.5643284e-14,2.7306565e-10,8.5076755e-14,6.992451e-09,2.400291e-10,8.09301e-13,9.4604685e-11,0.0016337119,0.9983534,7.3749945e-10,6.150552e-11,2.3127344e-11,2.9525535e-11,0.0,1.9311873e-14,1.8387853e-13,12,0.012281998357827674
13,11,13:11,"For each one are successive [angels] before and behind him who protect him by the decree of Allah. Indeed, Allah will not change the condition of a people until they change what is in themselves. And when Allah intends for a people ill, there is no repelling it. And there is not for them besides Him any patron.",3.425473e-07,1.8053039e-07,0.55546814,0.27565512,3.174239e-14,1.1134306e-05,5.622856e-10,5.8976815e-07,2.4422441e-08,0.0008485744,0.00041929987,0.1671882,3.5123056e-05,0.0003746441,1.6290485e-13,1.2765533e-07,3.8473098e-07,0.0,8.3412943e-10,3.0492465e-08,2,0.9935633653212408
13,12,13:12,"It is He who shows you lightening, [causing] fear and aspiration, and generates the heavy clouds.",4.7222926e-10,2.3094694e-06,0.6051394,6.99929e-07,1.9050408e-17,5.1475483e-05,0.00025406422,7.686721e-06,6.05042e-10,0.10396644,3.0152562e-05,0.29018074,2.8575982e-05,1.7041086e-09,0.00034018952,2.2936383e-07,3.2215352e-13,0.0,2.2438227e-09,3.0226666e-09,2,0.90440846871469
13,13,13:13,And the thunder exalts [Allah] with praise of Him - and the angels [as well] from fear of Him - and He sends thunderbolts and strikes therewith whom He wills while they dispute about Allah; and He is severe in assault.,1.5200149e-08,1.444204e-06,0.0062794993,0.99189246,9.873767e-10,7.077481e-05,5.0092153e-06,3.2284624e-05,9.308995e-05,0.0010629711,0.00026140412,0.0003009707,5.0110995e-09,2.3095728e-08,5.032683e-19,1.6253718e-08,3.0246472e-11,0.0,9.6557265e-08,4.0973603e-08,3,0.053747391689901294
13,14,13:14,"To Him [alone] is the supplication of truth. And those they call upon besides Him do not respond to them with a thing, except as one who stretches his hands toward water [from afar, calling it] to reach his mouth, but it will not reach it [thus]. And the supplication of the disbelievers is not but in error [i.e. futility].",7.08013e-12,3.768836e-09,0.045888044,0.00015996389,1.1888196e-10,5.973806e-07,6.3529734e-07,0.95386827,1.1807862e-06,1.8756813e-06,1.7131983e-05,6.19621e-05,3.37844e-09,1.5832928e-08,9.78146e-19,2.672231e-08,1.3860224e-09,0.0,5.890968e-11,5.787665e-09,7,0.18870329295501165
13,15,13:15,"And to Allah prostrates whoever is within the heavens and the earth, willingly or by compulsion, and their shadows [as well] in the mornings and the afternoons.",1.5200974e-06,0.857639,0.010559999,0.12774438,8.622365e-12,3.5298555e-08,8.0309565e-11,1.4780962e-07,1.4644118e-09,0.00013203424,5.1989755e-05,0.0038662085,1.8711034e-10,1.6200538e-09,3.0303132e-14,3.3533945e-06,8.7446895e-13,0.0,2.0549358e-09,6.478806e-11,1,0.46586377980696464
13,16,13:16,"Say, ""Who is Lord of the heavens and earth?"" Say, ""Allah."" Say, ""Have you then taken besides Him allies not possessing [even] for themselves any benefit or any harm?"" Say, ""Is the blind equivalent to the seeing? Or is darkness equivalent to light? Or have they attributed to Allah partners who created like His creation so that the creation [of each] seemed similar to them?"" Say, ""Allah is the Creator of all things, and He is the One, the Prevailing.""",5.7058816e-14,3.5085506e-08,1.3205273e-06,0.00012382053,3.2097502e-11,6.484227e-09,9.330863e-12,2.1478122e-08,1.0450126e-08,0.00017253717,1.4801848e-06,9.9526225e-08,1.9843095e-10,7.8669975e-13,1.9665859e-32,1.4874706e-12,0.9997024,0.0,1.0974199e-12,2.4453516e-13,16,0.0029472037257373238
13,17,13:17,"He sends down from the sky, rain, and valleys flow according to their capacity, and the torrent carries a rising foam. And from that [ore] which they heat in the fire, desiring adornments and utensils, is a foam like it. Thus Allah presents [the example of] truth and falsehood. As for the foam, it vanishes, [being] cast off; but as for that which benefits the people, it remains on the earth. Thus does Allah present examples.",3.5433345e-07,1.703182e-06,0.00490726,0.015552585,4.010169e-05,2.0309062e-05,0.00015304558,0.00020383351,1.3748692e-09,0.08849202,0.039950438,0.73739314,4.7908e-05,9.0365637e-07,1.8336895e-09,0.11323658,3.917893e-09,0.0,5.840979e-11,1.5690961e-09,11,0.9095848702447594
13,18,13:18,"For those who have responded to their Lord is the best [reward], but those who did not respond to Him - if they had all that is in the earth entirely and the like of it with it, they would [attempt to] ransom themselves thereby. Those will have the worst account, and their refuge is Hell, and wretched is the resting place.",1.7611958e-10,5.547909e-07,0.12867707,1.7770917e-07,5.886897e-13,7.354409e-08,0.00011949111,2.6162741e-05,3.456713e-08,8.123679e-09,6.97364e-10,0.00013322166,5.1191024e-10,0.87103516,2.5649842e-14,9.458616e-06,2.1637072e-09,0.0,1.1893271e-11,3.7074084e-08,13,0.38677916060708295
13,19,13:19,Then is he who knows that what has been revealed to you from your Lord is the truth like one who is blind? They will only be reminded who are people of understanding -,9.243855e-11,7.937763e-09,0.00085476023,8.770277e-06,5.9265687e-08,4.2872202e-08,6.0553607e-10,0.06263688,3.63478e-11,1.5337474e-10,0.00043477386,3.103432e-05,0.9360362,1.5284492e-11,1.0642982e-25,2.0548419e-09,2.1694256e-10,0.0,1.7272902e-09,1.2942334e-09,12,0.2452326256373768
13,20,13:20,"Those who fulfill the covenant of Allah and do not break the contract,",4.5676785e-07,0.00017562433,0.0051044957,0.9906068,4.028354e-12,1.5710637e-05,2.1847968e-11,1.21369985e-05,2.511035e-10,2.38672e-05,0.0038891956,0.00016921225,8.4033175e-10,3.803926e-06,7.0167484e-29,3.2555896e-09,8.574824e-15,0.0,1.686055e-09,1.391667e-06,3,0.06149827297527299
13,21,13:21,"And those who join that which Allah has ordered to be joined and fear their Lord and are afraid of the evil of [their] account,",7.321599e-09,2.7338574e-09,0.0004405538,0.9990011,6.787998e-10,5.967475e-07,2.8141572e-10,2.2104898e-05,2.6691455e-07,1.3000539e-07,0.0003545652,3.1199893e-06,1.1431731e-08,0.0001786188,8.747469e-33,3.0544392e-08,4.1119723e-14,0.0,1.9684308e-11,2.1336346e-09,3,0.00905335477179447
13,22,13:22,"And those who are patient, seeking the countenance of their Lord, and establish prayer and spend from what We have provided for them secretly and publicly and prevent evil with good - those will have the good consequence of [this] home -",2.1853754e-08,2.8501827e-06,0.99553156,1.0841208e-06,1.5458209e-14,4.264343e-05,7.031947e-05,5.016673e-06,2.03206e-06,5.0894363e-07,8.2767684e-08,0.0026855124,1.556305e-07,0.0016438516,1.6288195e-12,1.4422943e-05,1.491751e-10,0.0,1.2373131e-11,4.083099e-08,2,0.03230830623463697
13,23,13:23,"Gardens of perpetual residence; they will enter them with whoever were righteous among their fathers, their spouses and their descendants. And the angels will enter upon them from every gate, [saying],",1.0403356e-07,1.1425279e-08,0.014189774,1.7663583e-08,9.772998e-18,2.1332302e-07,2.3139899e-09,1.6520695e-09,3.1333178e-10,5.070274e-06,2.7287017e-08,0.001893968,2.9714031e-09,4.562828e-11,1.0497552e-08,0.98391074,2.196185e-12,0.0,7.5049374e-13,2.6359423e-10,15,0.08828148376500887
13,24,13:24,"""Peace be upon you for what you patiently endured. And excellent is the final home.""",2.4167027e-08,1.5870297e-08,0.97884184,4.508489e-08,2.3149717e-15,2.8454463e-06,9.682389e-09,5.1959396e-06,0.014239117,6.841632e-09,3.7316653e-11,0.0069030495,5.078836e-11,3.4034085e-07,1.0652284e-10,5.7442895e-09,7.0396463e-06,0.0,3.0566272e-10,3.5002907e-07,2,0.11601745589610833
13,25,13:25,"But those who break the covenant of Allah after contracting it and sever that which Allah has ordered to be joined and spread corruption on earth - for them is the curse, and they will have the worst home.",2.7339138e-06,6.463372e-05,0.708133,0.2705112,5.3002416e-13,0.00078493473,6.572867e-07,1.6577727e-06,2.3369578e-08,7.73357e-07,0.0024098689,0.017638452,2.0037309e-08,0.00043934208,3.7624226e-20,2.0451937e-07,6.802825e-10,0.0,3.3695335e-09,1.06702455e-05,2,0.6936517531020627
13,26,13:26,"Allah extends provision for whom He wills and restricts [it]. And they rejoice in the worldly life, while the worldly life is not, compared to the Hereafter, except [brief] enjoyment.",1.5356423e-05,4.8802238e-05,0.18035747,0.77237463,2.8147706e-09,1.0486195e-06,8.624957e-06,1.1612525e-05,7.9602297e-10,0.00081726845,0.00012278807,0.02066743,2.1178337e-06,0.021684414,5.0815893e-18,0.0038883947,4.7770147e-08,0.0,1.3834585e-12,1.5071507e-08,3,0.7010878814422224
13,27,13:27,"And those who disbelieved say, ""Why has a sign not been sent down to him from his Lord?"" Say, [O Muhammad], ""Indeed, Allah leaves astray whom He wills and guides to Himself whoever turns back [to Him] -",2.9294547e-10,3.8576395e-08,3.8946848e-05,0.1377878,1.5723385e-08,0.00010181508,1.0652284e-10,0.8615015,4.91205e-05,3.7746652e-08,0.0005144352,2.2432698e-06,1.6161579e-10,9.097498e-09,2.071687e-37,8.280387e-11,2.1069006e-12,0.0,1.5100446e-09,2.4824945e-07,7,0.4072813018405793
13,28,13:28,"Those who have believed and whose hearts are assured by the remembrance of Allah. Unquestionably, by the remembrance of Allah hearts are assured.""",1.0708904e-05,2.9968368e-07,0.46982905,0.48954114,5.0479754e-09,0.0005088531,2.3186808e-10,0.03453995,4.1830216e-08,2.9986566e-06,0.00025148195,0.004568873,6.8448007e-06,4.5147926e-06,1.0426246e-21,6.661895e-08,7.143247e-15,0.0,1.5594702e-10,0.0007354789,3,0.8569972113891854
