surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,component_probability_12,component_probability_13,component_probability_14,component_probability_15,dominant_membership,membership_entropy
4,96,4:96,Degrees [of high position] from Him and forgiveness and mercy. And Allah is ever Forgiving and Merciful.,0.07747379,2.1095195e-07,3.7315021e-07,7.225623e-17,3.6276829e-06,3.350147e-06,0.021455016,0.11012086,0.0013390343,4.0911887e-09,0.55315065,5.2607305e-09,0.23645045,8.678728e-12,4.5278816e-07,0.0,10,1.2009973388247666
4,97,4:97,"Indeed, those whom the angels take [in death] while wronging themselves - [the angels] will say, ""In what [condition] were you?"" They will say, ""We were oppressed in the land."" The angels will say, ""Was not the earth of Allah spacious [enough] for you to emigrate therein?"" For those, their refuge is Hell - and evil it is as a destination.",0.26448283,9.450852e-08,4.5220122e-07,6.5972145e-20,7.466948e-08,9.99766e-11,0.093229756,7.869401e-05,0.0008922274,2.644492e-11,0.19188997,3.255799e-10,0.44915965,0.00026027177,4.6251034e-06,0.0,12,1.2584601727418419
4,98,4:98,"Except for the oppressed among men, women and children who cannot devise a plan nor are they directed to a way -",0.26286748,1.1279465e-09,6.7762144e-06,5.1384688e-11,1.1516245e-09,1.2438332e-13,0.7366902,9.436217e-10,2.3485782e-06,2.824932e-12,7.874953e-06,9.329596e-09,0.0004235148,1.47819e-10,2.787176e-06,0.0,6,0.5798711001129476
4,99,4:99,"For those it is expected that Allah will pardon them, and Allah is ever Pardoning and Forgiving.",5.6178443e-08,2.2896626e-13,1.7937891e-10,3.1751545e-32,2.1438685e-14,4.0339778e-14,8.322994e-08,1.0,2.1742927e-14,1.3955439e-19,6.458113e-08,2.6795404e-15,4.980119e-07,8.8414285e-20,4.529072e-15,0.0,7,1.059560319055015e-05
4,100,4:100,And whoever emigrates for the cause of Allah will find on the earth many [alternative] locations and abundance. And whoever leaves his home as an emigrant to Allah and His Messenger and then death overtakes him - his reward has already become incumbent upon Allah. And Allah is ever Forgiving and Merciful.,0.007721559,7.994041e-09,4.1465084e-10,2.6716175e-17,8.1973076e-07,7.299211e-15,0.0026754711,0.00023623282,2.1461028e-06,2.781399e-13,0.9876034,8.4620754e-13,0.0017575376,3.352938e-11,1.5108938e-06,0.0,10,0.07890572111351013
4,101,4:101,"And when you travel throughout the land, there is no blame upon you for shortening the prayer, [especially] if you fear that those who disbelieve may disrupt [or attack] you. Indeed, the disbelievers are ever to you a clear enemy.",0.6591945,1.180496e-09,8.604943e-06,2.4079573e-18,1.0490112e-07,1.0207728e-10,0.0024602974,0.003084704,4.5399707e-07,1.2270601e-06,1.775026e-06,2.6218128e-10,0.3352495,4.716138e-09,1.4016078e-07,0.0,0,0.67386303112198
4,102,4:102,"And when you are among them and lead them in prayer, let a group of them stand [in prayer] with you and let them carry their arms. And when they have prostrated, let them be [in position] behind you and have the other group come forward which has not [yet] prayed and let them pray with you, taking precaution and carrying their arms. Those who disbelieve wish that you would neglect your weapons and your baggage so they could come down upon you in one [single] attack. But there is no blame upon you, if you are troubled by rain or are ill, for putting down your arms, but take precaution. Indeed, Allah has prepared for the disbelievers a humiliating punishment.",0.035441954,1.529532e-06,2.96544e-06,1.8275192e-21,3.7023064e-08,6.0941266e-11,0.0013849378,7.8597235e-09,1.5587121e-06,1.45228265e-11,3.753119e-05,7.838252e-10,0.9631297,1.04561715e-11,1.8860705e-06,0.0,12,0.1641561921113221
4,103,4:103,"And when you have completed the prayer, remember Allah standing, sitting, or [lying] on your sides. But when you become secure, re-establish [regular] prayer. Indeed, prayer has been decreed upon the believers a decree of specified times.",0.28556424,3.2833198e-06,0.034208197,5.9821463e-09,9.558578e-07,5.0316123e-10,0.5356127,0.00019422495,6.8946974e-06,9.900825e-07,0.00010227208,6.335859e-08,0.14430787,2.7533334e-10,1.4091724e-07,0.0,6,1.0898688693768892
4,104,4:104,"And do not weaken in pursuit of the enemy. If you should be suffering - so are they suffering as you are suffering, but you expect from Allah that which they expect not. And Allah is ever Knowing and Wise.",0.03033524,1.9915668e-10,3.1809535e-07,2.8353096e-25,5.6141354e-09,4.1722625e-09,0.0010128868,4.301177e-08,6.770833e-08,2.0924944e-09,1.727979e-05,5.3186778e-11,0.9686345,2.7604216e-10,9.837984e-08,0.0,12,0.1440852889153582
4,105,4:105,"Indeed, We have revealed to you, [O Muhammad], the Book in truth so you may judge between the people by that which Allah has shown you. And do not be for the deceitful an advocate.",8.696442e-08,1.6168218e-05,8.4467125e-08,0.0,3.561397e-08,0.9906144,3.112911e-09,1.1505707e-09,2.3861066e-08,5.134538e-08,1.0940083e-06,1.4568597e-12,0.009367854,1.1664319e-08,7.1232953e-09,0.0,5,0.053292200292750114
4,106,4:106,"And seek forgiveness of Allah. Indeed, Allah is ever Forgiving and Merciful.",0.00015266308,3.6625526e-08,1.0143031e-08,1.7009106e-27,4.216744e-09,2.6778788e-12,6.506515e-05,0.9901157,7.89638e-11,4.2377804e-05,1.3895875e-06,4.8773426e-11,0.009619685,2.9710373e-11,5.3495306e-09,0.0,7,0.056923729697926265
4,107,4:107,"And do not argue on behalf of those who deceive themselves. Indeed, Allah loves not one who is a habitually sinful deceiver.",0.00018620379,1.3631843e-05,4.660185e-07,6.4845826e-36,1.9169122e-06,2.2607658e-09,8.7065804e-05,0.0030894496,4.9502896e-06,1.729187e-11,5.3263277e-05,3.2376036e-11,0.9952126,3.8170747e-09,0.0013477255,0.0,12,0.03472243829052578
4,108,4:108,"They conceal [their evil intentions and deeds] from the people, but they cannot conceal [them] from Allah, and He is with them [in His knowledge] when they spend the night in such as He does not accept of speech. And ever is Allah, of what they do, encompassing.",0.02610576,1.3612349e-06,2.8981953e-05,5.776268e-22,1.4890705e-06,1.4211478e-12,0.3165614,1.8856821e-06,0.0001877974,5.9603586e-13,0.00026562193,4.1126664e-12,0.65684754,1.0971705e-09,9.907399e-07,0.0,12,0.7395454076876289
4,109,4:109,"Here you are - those who argue on their behalf in [this] worldly life - but who will argue with Allah for them on the Day of Resurrection, or who will [then] be their representative?",0.008693579,8.734896e-11,0.0052394373,9.233168e-28,1.086945e-06,4.469637e-07,0.00015257459,5.870893e-10,0.00011372081,5.705959e-10,0.009140313,5.0964633e-09,0.9766562,1.48943275e-08,1.1777887e-08,0.0,12,0.13714680494516612
4,110,4:110,And whoever does a wrong or wrongs himself but then seeks forgiveness of Allah will find Allah Forgiving and Merciful.,3.9135615e-09,1.0190316e-14,3.2739648e-13,2.6669437e-32,3.960225e-15,5.5162475e-17,1.3448294e-10,1.0,5.2705045e-12,9.443722e-22,8.443712e-09,7.038721e-17,1.3732083e-08,6.3305267e-21,2.9807745e-13,0.0,7,4.847983288465974e-07
4,111,4:111,And whoever commits a sin only earns it against himself. And Allah is ever Knowing and Wise.,0.0001028723,9.2939416e-07,8.046393e-08,1.1941735e-33,2.4196892e-10,1.2437042e-07,5.2965206e-06,0.94863194,1.690915e-05,1.3998122e-15,0.00043930518,2.0592633e-13,0.05079809,3.5509711e-12,9.738555e-07,0.0,7,0.20601894399455628
4,112,4:112,But whoever earns an offense or a sin and then blames it on an innocent [person] has taken upon himself a slander and manifest sin.,0.09529585,2.7995861e-09,1.0785146e-07,2.8497081e-11,7.7763906e-11,2.5461374e-16,0.073897816,0.830802,2.480961e-07,3.1527e-13,1.6514157e-07,5.9063984e-13,1.8980805e-06,1.532167e-12,3.788501e-07,0.0,7,0.5705669872597294
4,113,4:113,"And if it was not for the favor of Allah upon you, [O Muhammad], and His mercy, a group of them would have determined to mislead you. But they do not mislead except themselves, and they will not harm you at all. And Allah has revealed to you the Book and wisdom and has taught you that which you did not know. And ever has the favor of Allah upon you been great.",5.861935e-05,1.2467972e-06,2.0854859e-05,5.853e-41,5.82706e-07,0.07930498,1.09149425e-07,9.3331735e-05,7.100762e-06,1.2452777e-11,3.101194e-06,2.4271402e-10,0.9205089,5.99121e-10,2.473223e-06,0.0,12,0.27908387418637376
4,114,4:114,"No good is there in much of their private conversation, except for those who enjoin charity or that which is right or conciliation between people. And whoever does that seeking means to the approval of Allah - then We are going to give him a great reward.",0.00079607393,6.8836594e-06,2.5462168e-07,5.9142663e-21,2.3163061e-07,2.6763764e-13,0.99173355,6.0877074e-13,1.2739264e-07,1.8370246e-14,2.0480844e-05,5.9634825e-10,0.007439814,4.8431918e-11,1.2747279e-08,0.0,6,0.0506872875406839
4,115,4:115,"And whoever opposes the Messenger after guidance has become clear to him and follows other than the way of the believers - We will give him what he has taken and drive him into Hell, and evil it is as a destination.",0.9457919,3.3984975e-11,4.480494e-07,7.7437135e-25,1.15255745e-07,3.030418e-06,0.0003428184,1.4091248e-06,2.0664688e-08,1.8770516e-10,5.7604524e-05,4.3037662e-10,0.049585402,0.004220233,5.0050083e-08,0.0,0,0.22810922058181993
4,116,4:116,"Indeed, Allah does not forgive association with Him, but He forgives what is less than that for whom He wills. And he who associates others with Allah has certainly gone far astray.",3.2579783e-07,4.1945497e-12,2.288006e-11,9.0054935e-36,1.29589195e-11,1.0276544e-15,3.9818423e-07,0.9993899,7.7239176e-10,2.3634157e-14,6.740218e-08,4.7811728e-15,0.0006109721,2.0353545e-16,1.0873823e-10,0.0,7,0.005143268283050056
4,117,4:117,"They call upon instead of Him none but female [deities], and they [actually] call upon none but a rebellious Satan.",0.9535954,0.009187645,1.2874211e-05,3.6580016e-15,4.3797425e-07,3.7758424e-10,0.013598365,8.870594e-10,0.005932804,1.5780023e-11,0.00013725722,2.5704699e-06,0.017532194,4.4293415e-07,9.0156105e-11,0.0,0,0.24956901523142608
4,118,4:118,"Whom Allah has cursed. For he had said, ""I will surely take from among Your servants a specific portion.",0.010164366,1.4201441e-06,7.1852305e-06,7.483835e-29,3.920652e-05,2.924124e-06,5.148373e-05,1.3693597e-06,3.4309019e-06,2.172966e-14,0.00010178246,4.888156e-07,0.9513971,8.4612806e-10,0.038228445,0.0,12,0.22088151130515116
4,119,4:119,"And I will mislead them, and I will arouse in them [sinful] desires, and I will command them so they will slit the ears of cattle, and I will command them so they will change the creation of Allah."" And whoever takes Satan as an ally instead of Allah has certainly sustained a clear loss.",0.025218733,3.1611503e-08,1.051183e-06,2.479519e-25,1.7064059e-08,2.3875713e-09,0.035348788,4.842806e-10,3.086912e-06,1.652545e-13,3.796822e-06,3.4803235e-12,0.9394273,2.4225257e-09,3.8344163e-07,0.0,12,0.26976979296104964
4,120,4:120,Satan promises them and arouses desire in them. But Satan does not promise them except delusion.,0.55469733,4.440764e-06,1.8649444e-05,1.10891026e-16,1.0127875e-08,3.8434676e-14,0.43440816,1.5901916e-10,4.3192962e-08,2.4409432e-13,0.0005502182,5.391682e-13,0.010318604,2.0995967e-07,6.123388e-06,0.0,0,0.740758329023818
4,121,4:121,"The refuge of those will be Hell, and they will not find from it an escape.",0.864372,7.3927717e-09,3.7121972e-05,1.8034585e-23,3.3143483e-08,3.9026612e-10,0.010419309,1.8535602e-06,6.2100016e-06,6.509368e-13,0.060588516,3.4738924e-11,0.045884196,0.018691137,4.3784732e-07,0.0,0,0.5596759658369912
4,122,4:122,"But the ones who believe and do righteous deeds - We will admit them to gardens beneath which rivers flow, wherein they will abide forever. [It is] the promise of Allah, [which is] truth, and who is more truthful than Allah in statement.",0.11077898,3.3938295e-06,1.4039416e-06,3.0444468e-23,0.2979315,1.2685231e-09,0.0013429528,0.00046672547,6.517097e-05,6.7475914e-11,0.3094147,5.371387e-10,0.2799918,4.1090547e-07,6.02551e-06,0.0,10,1.3371236229046666
4,123,4:123,"Paradise is not [obtained] by your wishful thinking nor by that of the People of the Scripture. Whoever does a wrong will be recompensed for it, and he will not find besides Allah a protector or a helper.",0.00821498,2.8565175e-06,5.4873124e-07,1.0865702e-24,0.0055050193,3.9197936e-08,0.001160439,0.012016456,1.06566595e-05,1.2558342e-12,0.9359863,3.463175e-11,0.03709414,5.028514e-06,1.4762657e-06,0.0,10,0.3134251258242471
4,124,4:124,"And whoever does righteous deeds, whether male or female, while being a believer - those will enter Paradise and will not be wronged, [even as much as] the speck on a date seed.",0.93984675,0.03392684,1.1849289e-05,1.3433931e-11,0.0130442865,5.020588e-10,0.0023915255,0.009116598,3.027808e-05,7.8023227e-13,0.0016000182,6.384547e-10,3.2371812e-05,4.635502e-08,9.4765613e-07,0.0,0,0.2980642637940504
4,125,4:125,"And who is better in religion than one who submits himself to Allah while being a doer of good and follows the religion of Abraham, inclining toward truth? And Allah took Abraham as an intimate friend.",0.000120996985,5.180119e-09,1.2851234e-07,2.074389e-32,3.9920893e-09,1.0794519e-09,6.0231205e-06,1.1407424e-08,2.9517387e-06,6.037529e-11,2.899478e-05,4.0920042e-07,0.9998397,2.538652e-07,4.183117e-08,0.0,12,0.0016775895897551906
4,126,4:126,"And to Allah belongs whatever is in the heavens and whatever is on the earth. And ever is Allah, of all things, encompassing.",3.7425483e-08,7.756059e-13,4.5285433e-12,1.1688046e-18,5.4670163e-10,1.3360057e-15,3.7602805e-07,1.0273586e-11,1.0,7.498448e-19,2.8163203e-07,2.321134e-16,4.542082e-08,8.59582e-14,1.6869779e-13,0.0,8,1.1230782787943131e-05
4,127,4:127,"And they request from you, [O Muhammad], a [legal] ruling concerning women. Say, ""Allah gives you a ruling about them and [about] what has been recited to you in the Book concerning the orphan girls to whom you do not give what is decreed for them - and [yet] you desire to marry them - and concerning the oppressed among children and that you maintain for orphans [their rights] in justice."" And whatever you do of good - indeed, Allah is ever Knowing of it.",3.336559e-09,1.0,3.2466532e-13,4.3606266e-27,8.1507866e-14,1.2092862e-13,1.0063945e-08,2.1135613e-16,4.4689557e-14,6.473554e-08,7.686254e-13,2.2845854e-20,5.537926e-08,1.6063065e-16,1.8370405e-12,0.0,1,2.2476704695326004e-06
4,128,4:128,"And if a woman fears from her husband contempt or evasion, there is no sin upon them if they make terms of settlement between them - and settlement is best. And present in [human] souls is stinginess. But if you do good and fear Allah - then indeed Allah is ever, with what you do, Acquainted.",0.0004391008,0.9985286,1.5431858e-08,7.246081e-23,9.060569e-11,4.3837454e-11,5.8610396e-05,6.5822375e-11,6.1907155e-09,1.2070911e-15,1.8553993e-06,6.74346e-15,0.00097421004,5.5625356e-13,2.0550857e-08,0.0,1,0.012216353096697639
4,129,4:129,"And you will never be able to be equal [in feeling] between wives, even if you should strive [to do so]. So do not incline completely [toward one] and leave another hanging. And if you amend [your affairs] and fear Allah - then indeed, Allah is ever Forgiving and Merciful.",5.0608776e-08,1.0,2.3510168e-13,1.5710031e-21,6.8243095e-13,2.950646e-14,3.2969356e-07,2.9891582e-11,2.0705815e-14,7.364153e-15,2.259384e-11,2.747905e-20,1.6862554e-08,1.1600501e-17,1.7744377e-13,0.0,1,6.074257482895219e-06
4,130,4:130,"But if they separate [by divorce], Allah will enrich each [of them] from His abundance. And ever is Allah Encompassing and Wise.",0.0043881135,0.93773746,6.7982214e-06,1.5457736e-14,1.2072894e-07,2.4336937e-11,0.053467546,7.383875e-14,3.3448494e-05,3.8984744e-13,0.0024039925,4.7356687e-14,0.0019319863,8.9600377e-10,3.2387747e-05,0.0,1,0.26802779491139483
4,131,4:131,And to Allah belongs whatever is in the heavens and whatever is on the earth. And We have instructed those who were given the Scripture before you and yourselves to fear Allah. But if you disbelieve - then to Allah belongs whatever is in the heavens and whatever is on the earth. And ever is Allah Free of need and Praiseworthy.,1.8082972e-05,5.662289e-10,1.0834158e-10,9.713205e-24,6.6624763e-09,2.824664e-11,2.5816728e-06,1.7341018e-11,0.999939,1.3484315e-16,2.7275506e-05,1.760362e-11,1.6764896e-05,2.8714888e-11,1.810295e-09,0.0,8,0.0007628498851790374
4,132,4:132,And to Allah belongs whatever is in the heavens and whatever is on the earth. And sufficient is Allah as Disposer of affairs.,6.075709e-07,4.8964322e-11,4.423944e-12,1.9184531e-16,2.8245617e-07,7.582339e-15,6.867952e-05,1.0123375e-12,0.9996644,1.8523897e-18,0.00026750923,2.5133515e-12,6.274765e-08,9.3491e-13,3.5346794e-08,0.0,8,0.0032091146622957407
4,133,4:133,"If He wills, He can do away with you, O people, and bring others [in your place]. And ever is Allah competent to do that.",0.000232581,3.740603e-10,3.977969e-08,1.0781923e-32,1.8380456e-09,5.7276794e-10,3.001439e-05,1.4569848e-08,2.1090551e-05,2.000275e-12,0.00016140312,3.1665265e-12,0.9995576,1.3577797e-08,2.844575e-08,0.0,12,0.004338810743025014
4,134,4:134,Whoever desires the reward of this world - then with Allah is the reward of this world and the Hereafter. And ever is Allah Hearing and Seeing.,0.015977014,9.781511e-09,7.0943174e-06,2.1700723e-24,4.4614108e-06,7.9386986e-10,0.00053842046,1.132735e-05,0.011207919,7.2742884e-12,0.93822414,2.2699657e-12,0.033793416,6.8934577e-07,0.00023530646,0.0,10,0.297025442758198
4,135,4:135,"O you who have believed, be persistently standing firm in justice, witnesses for Allah, even if it be against yourselves or parents and relatives. Whether one is rich or poor, Allah is more worthy of both. So follow not [personal] inclination, lest you not be just. And if you distort [your testimony] or refuse [to give it], then indeed Allah is ever, with what you do, Acquainted.",0.32801107,2.1882066e-05,6.290563e-07,1.4469715e-22,6.675072e-08,3.4887048e-08,0.0028137057,0.00037812156,1.7569977e-07,0.0002717654,0.0002546386,3.877392e-09,0.11469206,1.5382071e-09,0.5535559,0.0,14,0.9654638186478341
4,136,4:136,"O you who have believed, believe in Allah and His Messenger and the Book that He sent down upon His Messenger and the Scripture which He sent down before. And whoever disbelieves in Allah, His angels, His books, His messengers, and the Last Day has certainly gone far astray.",0.023908151,2.1844681e-07,1.6043796e-06,2.861871e-30,1.9643671e-09,0.56494343,1.0739749e-05,0.010845781,7.48378e-06,1.6209722e-12,0.00014266615,1.2423196e-07,0.40013906,2.3866323e-10,2.6615695e-08,0.0,5,0.8289338774323833
4,137,4:137,"Indeed, those who have believed then disbelieved, then believed, then disbelieved, and then increased in disbelief - never will Allah forgive them, nor will He guide them to a way.",2.3588318e-06,7.6674944e-10,1.2951365e-10,1.2294263e-36,1.9080933e-12,2.7616405e-12,1.1608529e-07,0.99943554,2.4321717e-11,3.6521736e-15,5.836091e-07,5.272493e-13,0.00056103605,5.155439e-16,1.9942015e-13,0.0,7,0.00480487350420022
4,138,4:138,Give tidings to the hypocrites that there is for them a painful punishment -,0.9884137,2.3271834e-06,4.69812e-05,1.6502313e-15,0.0006423997,2.9646436e-09,0.010359899,0.00018233429,1.1629798e-08,1.5928183e-05,5.7144687e-05,5.8642013e-10,0.0002718162,1.686495e-06,3.8335997e-06,0.0,0,0.06868827661200251
4,139,4:139,"Those who take disbelievers as allies instead of the believers. Do they seek with them honor [through power]? But indeed, honor belongs to Allah entirely.",0.008598001,9.529473e-10,1.5551129e-06,1.1826803e-27,6.975848e-10,3.2410774e-10,0.0008632999,5.2983747e-08,2.0831938e-07,4.080368e-11,5.53117e-08,8.78147e-11,0.9905388,2.268462e-10,2.846498e-07,0.0,12,0.05643087407878393
4,140,4:140,"And it has already come down to you in the Book that when you hear the verses of Allah [recited], they are denied [by them] and ridiculed; so do not sit with them until they enter into another conversation. Indeed, you would then be like them. Indeed Allah will gather the hypocrites and disbelievers in Hell all together -",0.00014448115,7.774415e-08,4.1103715e-07,1.7944e-41,5.593259e-06,4.155656e-05,1.0849234e-06,1.1287064e-05,3.05962e-06,1.5826663e-06,8.556336e-06,1.2378189e-10,0.99977875,3.2413316e-06,6.928015e-08,0.0,12,0.0023384100565294764
4,141,4:141,"Those who wait [and watch] you. Then if you gain a victory from Allah, they say, ""Were we not with you?"" But if the disbelievers have a success, they say [to them], ""Did we not gain the advantage over you, but we protected you from the believers?"" Allah will judge between [all of] you on the Day of Resurrection, and never will Allah give the disbelievers over the believers a way [to overcome them].",0.16549271,2.1555926e-09,0.00021090962,1.3096943e-24,3.971237e-08,5.2990507e-12,0.0025174988,1.3721206e-06,3.661746e-06,8.778933e-09,0.00026511174,2.6266414e-07,0.8315059,1.3981268e-06,5.58189e-09,0.0,12,0.4702423942642331
4,142,4:142,"Indeed, the hypocrites [think to] deceive Allah, but He is deceiving them. And when they stand for prayer, they stand lazily, showing [themselves to] the people and not remembering Allah except a little,",0.0147758685,2.7849019e-06,3.9624942e-06,1.9836452e-23,1.3071109e-06,3.1119784e-13,0.0021433982,8.591201e-06,2.9631687e-05,1.1709743e-09,1.9282652e-06,3.0505266e-08,0.9830329,7.681388e-13,3.1536133e-06,0.0,12,0.09284871864659736
4,143,4:143,"Wavering between them, [belonging] neither to the believers nor to the disbelievers. And whoever Allah leaves astray - never will you find for him a way.",0.015180956,7.610968e-08,1.0179368e-05,4.149001e-21,2.560828e-07,1.8412457e-09,0.00084306987,5.250231e-07,4.730941e-05,2.2381858e-12,1.0105315e-05,1.2257723e-08,0.98391074,1.4213086e-07,3.327204e-09,0.0,12,0.08621994584240598
4,144,4:144,"O you who have believed, do not take the disbelievers as allies instead of the believers. Do you wish to give Allah against yourselves a clear case?",0.00022581253,1.8695055e-10,2.4110514e-06,2.08297e-40,4.9374606e-08,2.7603733e-07,7.922076e-06,3.6866945e-06,6.147347e-08,2.6521755e-07,1.1260094e-06,2.7232796e-11,0.99975586,1.0495036e-07,4.0439126e-08,0.0,12,0.002338190979360352
4,145,4:145,"Indeed, the hypocrites will be in the lowest depths of the Fire - and never will you find for them a helper -",0.9848345,4.753746e-08,6.34104e-06,2.5503533e-18,8.8761635e-06,3.5147376e-09,0.008665104,4.7528447e-06,2.7139308e-07,6.36201e-10,0.00011554073,5.311685e-10,0.006216624,0.00012687148,2.418468e-05,0.0,0,0.09046477032735768
4,146,4:146,"Except for those who repent, correct themselves, hold fast to Allah, and are sincere in their religion for Allah, for those will be with the believers. And Allah is going to give the believers a great reward.",0.0019870661,1.5446223e-09,4.7345857e-06,1.6958814e-29,1.9608408e-09,2.6707681e-12,1.1267403e-05,0.9658487,2.4098627e-08,9.9294166e-15,0.0029222106,1.200691e-12,0.029226916,7.881165e-08,2.378526e-09,0.0,7,0.1664126099891514
4,147,4:147,What would Allah do with your punishment if you are grateful and believe? And ever is Allah Appreciative and Knowing.,0.04267914,2.0455436e-08,0.00019860799,5.707094e-24,1.5281908e-06,1.2407217e-10,0.031904284,0.8236388,4.9540515e-05,2.0369918e-10,0.011870934,3.605228e-11,0.08964586,4.469734e-09,7.639832e-06,0.0,7,0.6754701940027226
4,148,4:148,Allah does not like the public mention of evil except by one who has been wronged. And ever is Allah Hearing and Knowing.,0.00031992976,4.362886e-06,2.3087572e-05,8.532681e-34,4.7205168e-07,3.917385e-09,0.00091381115,7.633298e-08,2.69682e-07,6.827651e-11,0.00038599732,7.725704e-13,0.9983534,1.0584361e-09,7.88221e-10,0.0,12,0.013961048312059255
4,149,4:149,"If [instead] you show [some] good or conceal it or pardon an offense - indeed, Allah is ever Pardoning and Competent.",8.099899e-05,4.500722e-08,2.3208521e-07,3.28343e-30,2.0210762e-12,1.6968343e-12,0.00080551306,0.93280685,2.0348327e-10,5.877635e-11,1.0520459e-05,1.07418e-12,0.066293135,1.0994463e-15,1.3436264e-07,0.0,7,0.2514096036513597
4,150,4:150,"Indeed, those who disbelieve in Allah and His messengers and wish to discriminate between Allah and His messengers and say, ""We believe in some and disbelieve in others,"" and wish to adopt a way in between -",0.0019591944,3.1701555e-10,2.2586993e-07,7.832793e-30,5.8251417e-09,1.9751593e-07,1.9144358e-05,8.495386e-06,1.9950163e-05,7.95194e-11,6.950022e-05,2.3273118e-10,0.9979232,5.8738503e-10,3.3264431e-09,0.0,12,0.015485846766388915
4,151,4:151,"Those are the disbelievers, truly. And We have prepared for the disbelievers a humiliating punishment.",0.9850524,1.9538915e-07,9.429903e-06,3.2640505e-21,1.5870888e-10,1.2996515e-08,0.00059306517,1.163944e-06,5.7282347e-07,8.98107e-13,9.8532095e-05,1.1382647e-08,0.014196271,4.9082657e-05,3.427729e-10,0.0,0,0.08117656580707333
4,152,4:152,But they who believe in Allah and His messengers and do not discriminate between any of them - to those He is going to give their rewards. And ever is Allah Forgiving and Merciful.,2.5802744e-06,3.6590696e-11,6.0914367e-09,2.1549814e-34,2.465362e-10,2.167802e-12,3.5200127e-08,0.99948895,3.9190252e-11,5.120412e-17,1.3476978e-06,2.3702673e-15,0.0005055986,2.2630144e-12,4.8590745e-09,0.0,7,0.004400534321014731
4,153,4:153,"The People of the Scripture ask you to bring down to them a book from the heaven. But they had asked of Moses [even] greater than that and said, ""Show us Allah outright,"" so the thunderbolt struck them for their wrongdoing. Then they took the calf [for worship] after clear evidences had come to them, and We pardoned that. And We gave Moses a clear authority.",1.287932e-05,3.073263e-11,3.2264334e-11,6.7092706e-26,7.502524e-08,8.8829677e-07,9.604339e-07,1.0883119e-10,1.1377438e-08,2.3293375e-17,1.9471269e-08,0.9991077,0.0008799777,1.3141032e-09,5.9253678e-09,0.0,11,0.00725569953414502
4,154,4:154,"And We raised over them the mount for [refusal of] their covenant; and We said to them, ""Enter the gate bowing humbly"", and We said to them, ""Do not transgress on the sabbath"", and We took from them a solemn covenant.",0.9183379,1.5620676e-08,5.620704e-05,1.0097115e-11,2.1080807e-06,1.887311e-11,0.0095971795,1.0578121e-06,7.4145995e-10,1.053035e-10,5.1936357e-08,0.07195778,5.104724e-05,7.1624706e-11,2.8186204e-07,0.0,0,0.3132959789700346
4,155,4:155,"And [We cursed them] for their breaking of the covenant and their disbelief in the signs of Allah and their killing of the prophets without right and their saying, ""Our hearts are wrapped"". Rather, Allah has sealed them because of their disbelief, so they believe not, except for a few.",0.024983184,5.3285407e-06,7.527407e-08,2.830549e-29,1.7030259e-06,3.132713e-07,0.0002756074,0.0036271208,6.6206286e-07,5.1847913e-14,3.0276347e-05,1.0292446e-05,0.9710614,3.5186736e-06,2.664283e-07,0.0,12,0.1439176177810929
4,156,4:156,"And [We cursed them] for their disbelief and their saying against Mary a great slander,",0.9684645,0.015047308,4.441694e-07,2.8845727e-13,2.2513946e-08,8.3288025e-09,0.015870225,2.1327603e-05,1.0640191e-08,3.2356637e-12,7.056846e-08,1.2033811e-07,0.00059962587,8.885805e-09,8.15059e-09,0.0,0,0.16462387057389352
4,157,4:157,"And [for] their saying, ""Indeed, we have killed the Messiah, Jesus, the son of Mary, the messenger of Allah."" And they did not kill him, nor did they crucify him; but [another] was made to resemble him to them. And indeed, those who differ over it are in doubt about it. They have no knowledge of it except the following of assumption. And they did not kill him, for certain.",0.0017862569,7.151647e-07,7.778987e-07,1.3401123e-26,1.1825847e-06,7.751237e-06,8.3837425e-05,0.000124609,8.19893e-08,2.329709e-11,0.0008716953,1.7467546e-05,0.99710506,2.8927947e-12,1.1849537e-09,0.0,12,0.022563042382720434
4,158,4:158,"Rather, Allah raised him to Himself. And ever is Allah Exalted in Might and Wise.",0.83961457,3.0723854e-10,5.0123834e-08,2.4631816e-17,1.969244e-09,3.7843377e-09,0.0016036172,4.2582774e-06,0.042286634,7.917633e-14,0.025272857,1.7454424e-05,0.09120359,6.381552e-10,7.020706e-08,0.0,0,0.6024615877475847
4,159,4:159,And there is none from the People of the Scripture but that he will surely believe in Jesus before his death. And on the Day of Resurrection he will be against them a witness.,0.9593017,1.3726323e-08,3.725516e-06,4.304209e-25,7.844568e-09,4.6814392e-08,0.00015258156,1.1548861e-06,9.5697e-08,2.965534e-11,0.007916197,7.904948e-09,0.03262252,7.485681e-09,3.3251596e-10,0.0,0,0.1912289446124668
4,160,4:160,"For wrongdoing on the part of the Jews, We made unlawful for them [certain] good foods which had been lawful to them, and for their averting from the way of Allah many [people],",0.005579948,9.556047e-10,4.335695e-05,1.7114835e-16,0.95591176,8.333625e-11,0.032173164,1.44728765e-05,7.381613e-09,8.6090215e-12,2.7414121e-06,1.4213798e-06,0.0062734173,6.457422e-08,7.742182e-09,0.0,4,0.21508844021489593
